Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
M&T Bank Corp.,0.061,MTB,"Buffalo, New York",Financials,Regional Banks
Fifth Third Bancorp,0.06,FITB,"Cincinnati, Ohio",Financials,Regional Banks
"Axon Enterprise, Inc. ",0.059,AXON,"Scottsdale, Arizona",Industrials,Aerospace & Defense
Archer-Daniels-Midland Co.,0.059,ADM,"Chicago, Illinois",Consumer Staples,Agricultural Products & Services
"American Water Works Co., Inc.",0.059,AWK,"Camden, New Jersey",Utilities,Water Utilities
Hershey Co.,0.058,HSY,"Hershey, Pennsylvania",Consumer Staples,Packaged Foods & Meats
"Biogen, Inc. ",0.058,BIIB,"Cambridge, Massachusetts",Health Care,Biotechnology
Entergy Corp.,0.058,ETR,"New Orleans, Louisiana",Utilities,Electric Utilities
"ANSYS, Inc. ",0.057,ANSS,"Canonsburg, PA",Information Technology,Application Software
"Keysight Technologies, Inc. ",0.057,KEYS,"Santa Rosa, California",Information Technology,Electronic Equipment & Instruments
Fortive Corp.,0.057,FTV,"Everett, Washington",Industrials,Industrial Machinery & Supplies & Components
Veralto Corp.,0.057,VLTO,"Waltham, Massachusetts",Industrials,Environmental & Facilities Services
Garmin Ltd.,0.056,GRMN,"Schaffhausen, Switzerland",Consumer Discretionary,Consumer Electronics
"Cardinal Health, Inc.",0.055,CAH,"Dublin, Ohio",Health Care,Health Care Distributors
"Dexcom, Inc. ",0.055,DXCM,"San Diego, California",Health Care,Health Care Equipment
"International Flavors & Fragrances, Inc.",0.055,IFF,"New York City, New York",Materials,Specialty Chemicals
"First Solar, Inc. ",0.055,FSLR,"Tempe, Arizona",Information Technology,Semiconductors
Hewlett Packard Enterprise Co.,0.055,HPE,"Houston, Texas",Information Technology,"Technology Hardware, Storage & Peripherals"
DTE Energy Co.,0.055,DTE,"Detroit, Michigan",Utilities,Multi-Utilities
"Ventas, Inc. REIT",0.054,VTR,"Chicago, Illinois",Real Estate,Health Care REITs
State Street Corp. (c),0.054,STT,"Boston, Massachusetts",Financials,Asset Management & Custody Banks
Dover Corp.,0.054,DOV,"Downers Grove, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Global Payments, Inc.",0.054,GPN,"Atlanta, Georgia",Financials,Transaction & Payment Processing Services
SBA Communications Corp. REIT,0.053,SBAC,"Boca Raton, Florida",Real Estate,Telecom Tower REITs
Halliburton Co.,0.053,HAL,"Houston, Texas",Energy,Oil & Gas Equipment & Services
"Church & Dwight Co., Inc.",0.053,CHD,"Ewing, New Jersey",Consumer Staples,Household Products
Equity Residential REIT,0.052,EQR,"Chicago, Illinois",Real Estate,Multi-Family Residential REITs
"NetApp, Inc.",0.052,NTAP,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"Broadridge Financial Solutions, Inc.",0.052,BR,"Lake Success, New York",Industrials,Data Processing & Outsourced Services
"Take-Two Interactive Software, Inc. ",0.051,TTWO,"New York City, New York",Communication Services,Interactive Home Entertainment
LyondellBasell Industries NV Class A,0.051,LYB,"Rotterdam, Netherlands",Materials,Specialty Chemicals
"Tyler Technologies, Inc. ",0.051,TYL,"Plano, Texas",Information Technology,Application Software
Weyerhaeuser Co. REIT,0.051,WY,"Seattle, Washington",Real Estate,Timber REITs
"Brown & Brown, Inc.",0.05,BRO,"Daytona Beach, Florida",Financials,Insurance Brokers
Devon Energy Corp.,0.05,DVN,"Oklahoma City, Oklahoma",Energy,Oil & Gas Exploration & Production
PPL Corp.,0.05,PPL,"Allentown, Pennsylvania",Utilities,Electric Utilities
Smurfit WestRock PLC,0.05,SW,"Dublin, Ireland",Materials,Paper & Plastic Packaging Products & Materials
Eversource Energy,0.05,ES,"Hartford, Connecticut",Utilities,Electric Utilities
Deckers Outdoor Corp. ,0.05,DECK,"Goleta, California",Consumer Discretionary,Footwear
"T. Rowe Price Group, Inc.",0.05,TROW,"Baltimore, Maryland",Financials,Asset Management & Custody Banks
STERIS PLC,0.049,STE,"Dublin, Ireland",Health Care,Health Care Equipment
Ameren Corp.,0.048,AEE,"St. Louis, Missouri",Utilities,Multi-Utilities
"Estee Lauder Cos., Inc. Class A",0.048,EL,"New York City, New York",Consumer Staples,Personal Care Products
"Hubbell, Inc.",0.047,HUBB,"Shelton, Connecticut",Industrials,Industrial Machinery & Supplies & Components
Seagate Technology Holdings PLC,0.047,STX,"Dublin, Ireland",Information Technology,"Technology Hardware, Storage & Peripherals"
FirstEnergy Corp.,0.047,FE,"Akron, Ohio",Utilities,Electric Utilities
"Raymond James Financial, Inc.",0.047,RJF,"St. Petersburg, Florida",Financials,Investment Banking & Brokerage
"Moderna, Inc. ",0.046,MRNA,"Cambridge, Massachusetts",Health Care,Biotechnology
"Builders FirstSource, Inc. ",0.046,BLDR,"Irving, Texas",Industrials,Building Products
Western Digital Corp. ,0.046,WDC,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"GoDaddy, Inc. Class A ",0.045,GDDY,"Tempe, Arizona",Information Technology,Internet Services & Infrastructure
"Zimmer Biomet Holdings, Inc.",0.045,ZBH,"Warsaw, Indiana",Health Care,Health Care Equipment
"Cooper Cos., Inc. ",0.045,CTB,"Findlay, OH",Consumer Discretionary,Tires & Rubber
"Leidos Holdings, Inc.",0.045,LDOS,"Reston, Virginia",Industrials,Diversified Support Services
"Teradyne, Inc.",0.045,TER,"North Reading, Massachusetts",Information Technology,Semiconductor Materials & Equipment
"West Pharmaceutical Services, Inc.",0.045,WST,"Exton, Pennsylvania",Health Care,Health Care Supplies
EQT Corp.,0.045,EQT,"Pittsburgh, Pennsylvania",Energy,Oil & Gas Exploration & Production
"Corpay, Inc. ",0.045,CPAY,"Atlanta, Georgia",Financials,Transaction & Payment Processing Services
"PTC, Inc. ",0.045,PTC,"Boston, Massachusetts",Information Technology,Application Software
Kellanova,0.044,K,"Chicago, IL",Consumer Defensive,Packaged Foods
Atmos Energy Corp.,0.044,ATO,"Dallas, Texas",Utilities,Gas Utilities
"Cboe Global Markets, Inc.",0.044,CBOE,"Chicago, Illinois",Financials,Financial Exchanges & Data
Waters Corp. ,0.044,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
Regions Financial Corp.,0.044,RF,"Birmingham, Alabama",Financials,Regional Banks
Cincinnati Financial Corp.,0.044,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
CMS Energy Corp.,0.043,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
"Super Micro Computer, Inc. ",0.043,SMCI,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"McCormick & Co., Inc.",0.043,MKC,"Hunt Valley, Maryland",Consumer Staples,Packaged Foods & Meats
Ball Corp.,0.042,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
"Teledyne Technologies, Inc. ",0.042,TDY,"Thousand Oaks, California",Information Technology,Electronic Equipment & Instruments
"Best Buy Co., Inc.",0.042,BBY,"Richfield, Minnesota",Consumer Discretionary,Computer & Electronics Retail
"Omnicom Group, Inc.",0.042,OMC,"New York City, New York",Communication Services,Advertising
"Molina Healthcare, Inc. ",0.041,MOH,"Long Beach, California",Health Care,Managed Health Care
Clorox Co.,0.041,CLX,"Oakland, California",Consumer Staples,Household Products
"Invitation Homes, Inc. REIT",0.041,INVH,"Dallas, Texas",Real Estate,Single-Family Residential REITs
Synchrony Financial,0.041,SYF,"Stamford, Connecticut",Financials,Consumer Finance
Genuine Parts Co.,0.04,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
"Darden Restaurants, Inc.",0.04,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
"Baxter International, Inc.",0.04,BAX,"Deerfield, Illinois",Health Care,Health Care Equipment
Packaging Corp. of America,0.039,PKG,"Lake Forest, Illinois",Materials,Paper & Plastic Packaging Products & Materials
"CenterPoint Energy, Inc.",0.039,CNP,"Houston, Texas",Utilities,Multi-Utilities
Aptiv PLC ,0.039,APTV,"Dublin, Ireland",Consumer Discretionary,Automotive Parts & Equipment
Zebra Technologies Corp. Class A ,0.039,ZBRA,"Lincolnshire, Illinois",Information Technology,Electronic Equipment & Instruments
"Essex Property Trust, Inc. REIT",0.039,ESS,"San Mateo, California",Real Estate,Multi-Family Residential REITs
"Hologic, Inc. ",0.039,HOLX,"Marlborough, Massachusetts",Health Care,Health Care Equipment
"NRG Energy, Inc.",0.039,NRG,"Houston, Texas",Utilities,Independent Power Producers & Energy Traders
"United Airlines Holdings, Inc. ",0.039,UAL,"Chicago, Illinois",Industrials,Passenger Airlines
"Labcorp Holdings, Inc.",0.039,LH,"Burlington, North Carolina",Health Care,Health Care Services
Carnival Corp. ,0.038,CCL,"Miami, Florida",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Dollar General Corp.,0.038,DG,"Goodlettsville, Tennessee",Consumer Staples,Consumer Staples Merchandise Retail
"Mid-America Apartment Communities, Inc. REIT",0.038,MAA,"Memphis, Tennessee",Real Estate,Multi-Family Residential REITs
"Ulta Beauty, Inc. ",0.038,ULTA,"Bolingbrook, Illinois",Consumer Discretionary,Other Specialty Retail
"Expeditors International of Washington, Inc.",0.038,EXPD,"Seattle, Washington",Industrials,Air Freight & Logistics
"Alexandria Real Estate Equities, Inc. REIT",0.038,ARE,"Pasadena, California",Real Estate,Office REITs
"Expedia Group, Inc. ",0.038,EXPE,"Seattle, Washington",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Citizens Financial Group, Inc.",0.038,CFG,"Providence, Rhode Island",Financials,Regional Banks
"Warner Bros Discovery, Inc. ",0.038,WBD,"New York City, New York",Communication Services,Broadcasting
Masco Corp.,0.038,MAS,"Livonia, Michigan",Industrials,Building Products
"Principal Financial Group, Inc.",0.038,PFG,"Des Moines, Iowa",Financials,Life & Health Insurance
Northern Trust Corp.,0.037,NTRS,"Chicago, Illinois",Financials,Asset Management & Custody Banks
"Steel Dynamics, Inc.",0.037,STLD,"Fort Wayne, Indiana",Materials,Steel
"Align Technology, Inc. ",0.037,ALGN,"Tempe, Arizona",Health Care,Health Care Supplies
Las Vegas Sands Corp.,0.037,LVS,"Las Vegas, Nevada",Consumer Discretionary,Casinos & Gaming
Avery Dennison Corp.,0.037,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
Southwest Airlines Co.,0.036,LUV,"Dallas, Texas",Industrials,Passenger Airlines
"Coterra Energy, Inc.",0.036,CTRA,"Houston, Texas",Energy,Oil & Gas Exploration & Production
"FactSet Research Systems, Inc.",0.036,FDS,"Norwalk, Connecticut",Financials,Financial Exchanges & Data
"Quest Diagnostics, Inc.",0.036,DGX,"Secaucus, New Jersey",Health Care,Health Care Services
"Live Nation Entertainment, Inc. ",0.035,LYV,"Beverly Hills, California",Communication Services,Movies & Entertainment
W.R. Berkley Corp.,0.035,WRB,"Greenwich, Connecticut",Financials,Property & Casualty Insurance
"Tyson Foods, Inc. Class A",0.035,TSN,"Springdale, Arkansas",Consumer Staples,Packaged Foods & Meats
International Paper Co.,0.035,IP,"Memphis, Tennessee",Materials,Paper & Plastic Packaging Products & Materials
Everest Group Ltd.,0.035,EG,"Hamilton, Bermuda",Financials,Reinsurance
"Stanley Black & Decker, Inc.",0.035,SWK,"New Britain, Connecticut",Industrials,Industrial Machinery & Supplies & Components
"Textron, Inc.",0.034,TXT,"Providence, Rhode Island",Industrials,Aerospace & Defense
"Jacobs Solutions, Inc.",0.034,J,"Dallas, Texas",Industrials,Construction & Engineering
Amcor PLC,0.034,AMCR,"Warmley, Bristol, United Kingdom",Materials,Paper & Plastic Packaging Products & Materials
Insulet Corp. ,0.034,PODD,"Acton, Massachusetts",Health Care,Health Care Equipment
IDEX Corp.,0.033,IEX,"Northbrook, Illinois",Industrials,Industrial Machinery & Supplies & Components
Pentair PLC,0.033,PNR,"Worsley, United Kingdom",Industrials,Industrial Machinery & Supplies & Components
"Healthpeak Properties, Inc. REIT",0.033,DOC,"Denver, Colorado",Real Estate,Health Care REITs
"VeriSign, Inc. ",0.033,VRSN,"Reston, Virginia",Information Technology,Internet Services & Infrastructure
"Skyworks Solutions, Inc.",0.032,SWKS,"Irvine, California",Information Technology,Semiconductors
"Revvity, Inc.",0.032,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
Kimco Realty Corp. REIT,0.032,KIM,"Jericho, New York",Real Estate,Retail REITs
"Conagra Brands, Inc.",0.032,CAG,"Chicago, Illinois",Consumer Staples,Packaged Foods & Meats
Alliant Energy Corp.,0.032,LNT,"Madison, Wisconsin",Utilities,Electric Utilities
KeyCorp,0.032,KEY,"Cleveland, Ohio",Financials,Regional Banks
"NiSource, Inc.",0.032,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
"CF Industries Holdings, Inc.",0.032,CF,"Deerfield, Illinois",Materials,Fertilizers & Agricultural Chemicals
"Enphase Energy, Inc. ",0.031,ENPH,"Fremont, CA",Technology,Solar
"Akamai Technologies, Inc. ",0.031,AKAM,"Cambridge, Massachusetts",Information Technology,Internet Services & Infrastructure
"Snap-on, Inc.",0.031,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
"Trimble, Inc. ",0.031,TRMB,"Westminster, Colorado",Information Technology,Electronic Equipment & Instruments
"Domino's Pizza, Inc.",0.031,DPZ,"Ann Arbor, Michigan",Consumer Discretionary,Restaurants
Marathon Oil Corp.,0.031,MRO,"Houston, TX",Energy,Oil & Gas Exploration & Production
"Gen Digital, Inc.",0.031,GEN,"Tempe, Arizona",Information Technology,Systems Software
Celanese Corp.,0.031,CE,"Irving, TX",Basic Materials,Chemicals
Pool Corp.,0.03,POOL,"Covington, Louisiana",Consumer Discretionary,Distributors
Loews Corp.,0.03,L,"New York City, New York",Financials,Multi-line Insurance
Nordson Corp.,0.029,NDSN,"Westlake, Ohio",Industrials,Industrial Machinery & Supplies & Components
AES Corp.,0.029,AES,"Arlington, Virginia",Utilities,Independent Power Producers & Energy Traders
"Evergy, Inc.",0.029,EVRG,"Kansas City, Missouri",Utilities,Electric Utilities
"Rollins, Inc.",0.029,ROL,"Atlanta, Georgia",Industrials,Environmental & Facilities Services
"Dollar Tree, Inc. ",0.029,DLTR,"Chesapeake, Virginia",Consumer Staples,Consumer Staples Merchandise Retail
"JB Hunt Transport Services, Inc.",0.029,JBHT,"Lowell, Arkansas",Industrials,Cargo Ground Transportation
"Viatris, Inc.",0.028,VTRS,"Pittsburgh, Pennsylvania",Health Care,Pharmaceuticals
Bunge Global SA,0.028,BG,"Chesterfield, Missouri",Consumer Staples,Agricultural Products & Services
"Universal Health Services, Inc. Class B",0.028,UHS,"King of Prussia, Pennsylvania",Health Care,Health Care Facilities
"UDR, Inc. REIT",0.028,UDR,"Highlands Ranch, Colorado",Real Estate,Multi-Family Residential REITs
"Jabil, Inc.",0.028,JBL,"St. Petersburg, Florida",Information Technology,Electronic Manufacturing Services
Erie Indemnity Co. Class A,0.028,ERIE,"Erie, Pennsylvania",Financials,Insurance Brokers
Camden Property Trust REIT,0.027,CPT,"Houston, Texas",Real Estate,Multi-Family Residential REITs
Eastman Chemical Co.,0.027,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
"CH Robinson Worldwide, Inc.",0.027,CHRW,"Eden Prairie, Minnesota",Industrials,Air Freight & Logistics
J.M. Smucker Co.,0.026,SJM,"Orrville, Ohio",Consumer Staples,Packaged Foods & Meats
"Jack Henry & Associates, Inc.",0.026,JKHY,"Monett, Missouri",Financials,Transaction & Payment Processing Services
"Juniper Networks, Inc.",0.026,JNPR,"Sunnyvale, CA",Information Technology,Communications Equipment
"F5, Inc. ",0.026,FFIV,"Seattle, Washington",Information Technology,Communications Equipment
Allegion PLC,0.026,ALLE,"Dublin, Ireland",Industrials,Building Products
Bio-Techne Corp.,0.026,TECH,"Minneapolis, Minnesota",Health Care,Life Sciences Tools & Services
"Host Hotels & Resorts, Inc. REIT",0.025,HST,"Bethesda, Maryland",Real Estate,Hotel & Resort REITs
"CarMax, Inc. ",0.025,KMX,"Richmond, VA",Consumer Cyclical,Auto & Truck Dealerships
"Interpublic Group of Cos., Inc.",0.024,IPG,"New York, NY",Communication Services,Advertising
Regency Centers Corp. REIT,0.024,REG,"Jacksonville, Florida",Real Estate,Retail REITs
"BXP, Inc. REIT",0.024,BXP,"Boston, Massachusetts",Real Estate,Office REITs
"Teleflex, Inc.",0.024,TFX,"Wayne, PA",Healthcare,Medical Instruments & Supplies
"EPAM Systems, Inc. ",0.023,EPAM,"Newtown, Pennsylvania",Information Technology,IT Consulting & Other Services
Albemarle Corp.,0.023,ALB,"Charlotte, North Carolina",Materials,Specialty Chemicals
"Catalent, Inc. ",0.023,CTLT,"Somerset, NJ",Health Care,Pharmaceuticals
"Tapestry, Inc.",0.022,TPR,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
A.O. Smith Corp.,0.022,AOS,"Milwaukee, Wisconsin",Industrials,Building Products
Incyte Corp. ,0.022,YTE,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
LKQ Corp.,0.022,LKQ,"Antioch, TN",Consumer Cyclical,Auto Parts
"Huntington Ingalls Industries, Inc.",0.021,HII,"Newport News, Virginia",Industrials,Aerospace & Defense
"Assurant, Inc.",0.021,AIZ,"Atlanta, Georgia",Financials,Multi-line Insurance
"Charles River Laboratories International, Inc. ",0.021,CRL,"Wilmington, Massachusetts",Health Care,Life Sciences Tools & Services
Molson Coors Beverage Co. Class B,0.021,TAP,"Chicago, Illinois",Consumer Staples,Brewers
News Corp. Class A,0.021,NWSA,"New York City, New York",Communication Services,Publishing
Pinnacle West Capital Corp.,0.021,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
"Qorvo, Inc. ",0.02,QRVO,"Greensboro, NC",Technology,Semiconductors
"Match Group, Inc. ",0.02,MTCH,"Dallas, Texas",Communication Services,Interactive Media & Services
"Dayforce, Inc. ",0.02,DAY,"Minneapolis, MN",Technology,Software - Application
"MarketAxess Holdings, Inc.",0.02,MKTX,"New York, NY",Financial Services,Capital Markets
Campbell Soup Co.,0.02,CPB,"Camden, New Jersey",Consumer Staples,Packaged Foods & Meats
Solventum Corp. ,0.02,SOLV,"Saint Paul, Minnesota",Health Care,Health Care Technology
"Generac Holdings, Inc. ",0.02,GNRC,"Waukesha, Wisconsin",Industrials,Electrical Components & Equipment
"Globe Life, Inc.",0.02,GL,"McKinney, Texas",Financials,Life & Health Insurance
Fox Corp. Class A,0.02,FOXA,"New York City, New York",Communication Services,Broadcasting
"Hasbro, Inc.",0.019,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
"Lamb Weston Holdings, Inc.",0.019,LW,"Eagle, Idaho",Consumer Staples,Packaged Foods & Meats
"Henry Schein, Inc. ",0.019,HSIC,"Melville, New York",Health Care,Health Care Distributors
Hormel Foods Corp.,0.019,HRL,"Austin, Minnesota",Consumer Staples,Packaged Foods & Meats
APA Corp.,0.019,APA,"Houston, Texas",Energy,Oil & Gas Exploration & Production
"Caesars Entertainment, Inc. ",0.019,CZR,"Reno, NV",Consumer Cyclical,Resorts & Casinos
MGM Resorts International ,0.019,MGM,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
Norwegian Cruise Line Holdings Ltd. ,0.019,NCLH,"Miami-Dade County, Florida[4]",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Brown-Forman Corp. Class B,0.019,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
Wynn Resorts Ltd.,0.018,WYNN,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
Federal Realty Investment Trust REIT,0.018,FRT,"Rockville, Maryland",Real Estate,Retail REITs
Mosaic Co.,0.018,MOS,"Tampa, Florida",Materials,Fertilizers & Agricultural Chemicals
"Mohawk Industries, Inc. ",0.017,MHK,"Calhoun, GA",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"BorgWarner, Inc.",0.017,BWA,"Auburn Hills, MI",Consumer Cyclical,Auto Parts
FMC Corp.,0.017,FMC,"Philadelphia, PA",Basic Materials,Agricultural Inputs
"Paycom Software, Inc.",0.017,PAYC,"Oklahoma City, Oklahoma",Industrials,Human Resource & Employment Services
Invesco Ltd.,0.016,IVZ,"Atlanta, Georgia",Financials,Asset Management & Custody Banks
Ralph Lauren Corp.,0.016,RL,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"DaVita, Inc. ",0.016,DVA,"Denver, Colorado",Health Care,Health Care Services
"Walgreens Boots Alliance, Inc.",0.013,WBA,"Deerfield, IL",Consumer Staples,Drug Retail
Paramount Global Class B,0.013,PARA,"New York, NY",Communication Services,Movies & Entertainment
"Franklin Resources, Inc.",0.013,BEN,"San Mateo, California",Financials,Asset Management & Custody Banks
Fox Corp. Class B,0.011,FOXA,"New York City, New York",Communication Services,Broadcasting
"Amentum Holdings, Inc. ",0.008,AMTM,"Chantilly, VA",Industrials,Specialty Business Services
News Corp. Class B,0.006,NWSA,"New York City, New York",Communication Services,Publishing
