Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
"Amazon.com, Inc.",0.762,AMZN,"Seattle, Washington",Consumer Discretionary,Broadline Retail
"Citigroup, Inc.",0.726,C,"New York City, New York",Financials,Diversified Banks
United Technologies Corp.,0.621,UTX,"Farmington, CT",Industrials,Aerospace & Defense
Bank of America Corp.,0.603,BAC,"Charlotte, North Carolina",Financials,Diversified Banks
"United Parcel Service, Inc. (Class B)",0.601,UPS,"Sandy Springs, Georgia",Industrials,Air Freight & Logistics
"Kraft Foods, Inc. (Class A)",0.576,KRFT,"Northfield, IL",Consumer Staples,Packaged Foods & Meats
Occidental Petroleum Corp.,0.565,OXY,"Houston, Texas",Energy,Oil & Gas Exploration & Production
Comcast Corp. (Class A),0.558,CMCSA,"Philadelphia, Pennsylvania",Communication Services,Cable & Satellite
The Walt Disney Co.,0.543,DIS,"Burbank, California",Communication Services,Movies & Entertainment
"Altria Group, Inc.",0.539,MO,"Richmond, Virginia",Consumer Staples,Tobacco
Bristol-Myers Squibb Co.,0.518,BMY,"New York City, New York",Health Care,Pharmaceuticals
"The Home Depot, Inc.",0.499,HD,"Atlanta, Georgia",Consumer Discretionary,Home Improvement Retail
3M Co.,0.494,MMM,"Saint Paul, Minnesota",Industrials,Industrial Conglomerates
"Amgen, Inc.",0.493,AMGN,"Thousand Oaks, California",Health Care,Biotechnology
"UnitedHealth Group, Inc.",0.482,UNH,"Eden Prairie, Minnesota",Health Care,Managed Health Care
"The Goldman Sachs Group, Inc.",0.464,GS,"New York City, New York",Financials,Investment Banking & Brokerage
"Caterpillar, Inc.",0.464,CAT,"Irving, Texas",Industrials,Construction Machinery & Heavy Transportation Equipment
American Express Co.,0.453,AXP,"New York City, New York",Financials,Consumer Finance
Hewlett-Packard Co.,0.451,HPQ,"Palo Alto, California",Information Technology,"Technology Hardware, Storage & Peripherals"
U.S. Bancorp,0.439,USB,"Minneapolis, Minnesota",Financials,Diversified Banks
CVS Caremark Corp.,0.438,CVS,"Woonsocket, Rhode Island",Health Care,Health Care Services
The Boeing Co.,0.436,BA,"Arlington, Virginia",Industrials,Aerospace & Defense
"Visa, Inc. (Class A)",0.426,V,"San Francisco, California",Financials,Transaction & Payment Processing Services
EMC Corp.,0.421,EMC,"Hopkinton, MA",Information Technology,"Technology Hardware, Storage & Peripherals"
Colgate-Palmolive Co.,0.42,CL,"New York City, New York",Consumer Staples,Household Products
Union Pacific Corp.,0.388,UNP,"Omaha, Nebraska",Industrials,Rail Transportation
Eli Lilly & Co.,0.365,LLY,"Indianapolis, Indiana",Health Care,Pharmaceuticals
E. I. du Pont de Nemours & Co.,0.362,DD,"Wilmington, Delaware",Materials,Specialty Chemicals
Ford Motor Co.,0.356,F,"Dearborn, Michigan",Consumer Discretionary,Automobile Manufacturers
Southern Co.,0.353,SO,"Atlanta, Georgia",Utilities,Electric Utilities
Costco Wholesale Corp.,0.347,COST,"Issaquah, Washington",Consumer Staples,Consumer Staples Merchandise Retail
News Corp. (Class A),0.342,NWSA,"New York City, New York",Communication Services,Publishing
"Medtronic, Inc.",0.341,MDT,"Dublin, Ireland",Health Care,Health Care Equipment
"Honeywell International, Inc.",0.335,HON,"Charlotte, North Carolina",Industrials,Industrial Conglomerates
Accenture PLC (Class A),0.331,ACN,"Dublin, Ireland",Information Technology,IT Consulting & Other Services
"eBay, Inc.",0.329,EBAY,"San Jose, California",Consumer Discretionary,Broadline Retail
"MasterCard, Inc. (Class A)",0.329,MA,"Harrison, New York",Financials,Transaction & Payment Processing Services
Target Corp.,0.321,TGT,"Minneapolis, Minnesota",Consumer Staples,Consumer Staples Merchandise Retail
"NIKE, Inc. (Class B)",0.314,NKE,"Washington County, Oregon",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Simon Property Group, Inc.",0.312,SPG,"Indianapolis, Indiana",Real Estate,Retail REITs
Monsanto Co.,0.311,MON,"St. Louis, MO",Materials,Fertilizers & Agricultural Chemicals
"Baxter International, Inc.",0.31,BAX,"Deerfield, Illinois",Health Care,Health Care Equipment
"Time Warner, Inc.",0.304,TWX,"New York, NY",Communication Services,Movies & Entertainment
Anadarko Petroleum Corp.,0.304,APC,"The Woodlands, TX",Energy,Oil & Gas Exploration & Production
DIRECTV (Class A),0.302,DTV,"El Segundo, CA",Communication Services,Broadcasting
Newmont Mining Corp.,0.301,NEM,"Denver, Colorado",Materials,Gold
"Texas Instruments, Inc.",0.3,TXN,"Dallas, Texas",Information Technology,Semiconductors
Emerson Electric Co.,0.299,EMR,"Ferguson, Missouri",Industrials,Electrical Components & Equipment
Apache Corp.,0.298,APA,"Houston, Texas",Energy,Oil & Gas Exploration & Production
"Gilead Sciences, Inc.",0.291,GILD,"Foster City, California",Health Care,Biotechnology
Walgreen Co.,0.289,WBA,"Deerfield, IL",Consumer Staples,Drug Retail
"MetLife, Inc.",0.287,MET,"New York City, New York",Financials,Life & Health Insurance
"Dominion Resources, Inc.",0.281,D,"Richmond, Virginia",Utilities,Multi-Utilities
"Freeport-McMoRan Copper & Gold, Inc.",0.279,FCX,"Phoenix, Arizona",Materials,Copper
Celgene Corp.,0.276,CELG,"Summit, NJ",Health Care,Biotechnology
"Praxair, Inc.",0.275,PX,"Dallas, TX",Financial Services,Asset Management
Exelon Corp.,0.273,EXC,"Chicago, Illinois",Utilities,Electric Utilities
Halliburton Co.,0.273,HAL,"Houston, Texas",Energy,Oil & Gas Equipment & Services
Starbucks Corp.,0.271,SBUX,"Seattle, Washington",Consumer Discretionary,Restaurants
Kimberly-Clark Corp.,0.27,KMB,"Irving, Texas",Consumer Staples,Household Products
Deere & Co.,0.26,DE,"Moline, Illinois",Industrials,Agricultural & Farm Machinery
The Dow Chemical Co.,0.258,DOW,"Midland, Michigan",Materials,Commodity Chemicals
Duke Energy Corp.,0.258,DUK,"Charlotte, North Carolina",Utilities,Electric Utilities
"Allergan, Inc.",0.246,AGN,"Dublin, Ireland",Health Care,Pharmaceuticals
"PNC Financial Services Group, Inc.",0.246,PNC,"Pittsburgh, Pennsylvania",Financials,Diversified Banks
"General Mills, Inc.",0.242,GIS,"Golden Valley, Minnesota",Consumer Staples,Packaged Foods & Meats
"Lowe’s Cos., Inc.",0.236,LOW,"Mooresville, North Carolina",Consumer Discretionary,Home Improvement Retail
Danaher Corp.,0.233,DHR,"Washington, D.C.",Health Care,Life Sciences Tools & Services
"WellPoint, Inc.",0.229,ANTM,"Indianapolis, IN",Health Care,Managed Health Care
Devon Energy Corp.,0.224,DVN,"Oklahoma City, Oklahoma",Energy,Oil & Gas Exploration & Production
"Automatic Data Processing, Inc.",0.224,ADP,"Roseland, New Jersey",Industrials,Human Resource & Employment Services
The Bank of New York Mellon Corp.,0.224,BK,"New York City, New York",Financials,Asset Management & Custody Banks
"Yum! Brands, Inc.",0.223,YUM,"Louisville, Kentucky",Consumer Discretionary,Restaurants
"Prudential Financial, Inc.",0.221,PRU,"Newark, New Jersey",Financials,Life & Health Insurance
"NextEra Energy, Inc.",0.221,NEE,"Juno Beach, Florida",Utilities,Multi-Utilities
"Biogen Idec, Inc.",0.218,BIIB,"Cambridge, Massachusetts",Health Care,Biotechnology
Precision Castparts Corp.,0.217,PCP,"Portland, OR",Industrials,Aerospace & Defense
"Viacom, Inc. (Class B)",0.216,VIAB,"New York, NY",Communication Services,Movies & Entertainment
"priceline.com, Inc.",0.216,BKNG,"Norwalk, Connecticut",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Dell, Inc.",0.213,DELL,"Round Rock, Texas",Information Technology,"Technology Hardware, Storage & Peripherals"
Covidien PLC,0.212,COV,"Mansfield, MA",Health Care,Health Care Equipment
"National-Oilwell Varco, Inc.",0.21,NOV,"Houston, TX",Energy,Oil & Gas Equipment & Services
American Tower Corp.(Class A),0.207,AMT,"Boston, Massachusetts",Real Estate,Telecom Tower REITs
FedEx Corp.,0.207,FDX,"Memphis, Tennessee",Industrials,Air Freight & Logistics
Norfolk Southern Corp.,0.206,NSC,"Atlanta, Georgia",Industrials,Rail Transportation
"TJX Cos., Inc.",0.205,TJX,"Framingham, Massachusetts",Consumer Discretionary,Apparel Retail
General Dynamics Corp.,0.2,GD,"Reston, Virginia",Industrials,Aerospace & Defense
CSX Corp.,0.199,CSX,"Jacksonville, Florida",Industrials,Rail Transportation
"Illinois Tool Works, Inc.",0.198,ITW,"Glenview, Illinois",Industrials,Industrial Machinery & Supplies & Components
ACE Ltd.,0.198,CB,"Zurich, Switzerland",Financials,Property & Casualty Insurance
"Time Warner Cable, Inc.",0.198,TWC,"New York, NY",Communication Services,Cable & Satellite
"The Travelers Cos., Inc.",0.198,TRV,"New York City, New York",Financials,Property & Casualty Insurance
"CenturyLink, Inc.",0.197,CTL,"Monroe, LA",Communication Services,Integrated Telecommunication Services
"Baker Hughes, Inc.",0.194,BKR,"Houston, Texas",Energy,Oil & Gas Equipment & Services
Morgan Stanley,0.194,MS,"New York City, New York",Financials,Investment Banking & Brokerage
Lockheed Martin Corp.,0.194,LMT,"Bethesda, Maryland",Industrials,Aerospace & Defense
"Thermo Fisher Scientific, Inc.",0.188,TMO,"Waltham, Massachusetts",Health Care,Life Sciences Tools & Services
"Corning, Inc.",0.188,GLW,"Corning, New York",Information Technology,Electronic Components
Tyco International Ltd.,0.185,TYC,"Schaffhausen, Switzerland",Industrials,Industrial Conglomerates
Cognizant Technology Solutions Corp. (Class A),0.185,CTSH,"Teaneck, New Jersey",Information Technology,IT Consulting & Other Services
"EOG Resources, Inc.",0.184,EOG,"Houston, Texas",Energy,Oil & Gas Exploration & Production
FirstEnergy Corp.,0.182,FE,"Akron, Ohio",Utilities,Electric Utilities
"American Electric Power Co., Inc.",0.177,AEP,"Columbus, Ohio",Utilities,Electric Utilities
Capital One Financial Corp.,0.176,COF,"Tysons Corner, Virginia",Financials,Consumer Finance
"Medco Health Solutions, Inc.",0.175,MHS,"Franklin Lakes, NJ",Health Care,Health Care Services
"Express Scripts, Inc.",0.175,ESRX,"St. Louis, MO",Health Care,Health Care Services
McKesson Corp.,0.174,MCK,"Irving, Texas",Health Care,Health Care Distributors
"Johnson Controls, Inc.",0.173,JCI,"Cork, Ireland",Industrials,Building Products
Chubb Corp.,0.167,CB,"Zurich, Switzerland",Financials,Property & Casualty Insurance
PG&E Corp.,0.165,PCG,"Oakland, California",Utilities,Multi-Utilities
Archer-Daniels-Midland Co.,0.164,ADM,"Chicago, Illinois",Consumer Staples,Agricultural Products & Services
"Public Service EnterpriseGroup, Inc.",0.164,PEG,"Newark, New Jersey",Utilities,Electric Utilities
Chesapeake Energy Corp.,0.163,CHKAQ,"Oklahoma City, OK",Energy,Oil & Gas Exploration & Production
"Consolidated Edison, Inc.",0.162,ED,"New York City, New York",Utilities,Multi-Utilities
"Yahoo!, Inc.",0.161,YHOO,"Sunnyvale, CA",Communication Services,Interactive Media & Services
"CME Group, Inc.",0.16,CME,"Chicago, Illinois",Financials,Financial Exchanges & Data
PPL Corp.,0.159,PPL,"Allentown, Pennsylvania",Utilities,Electric Utilities
"AFLAC, Inc.",0.158,AFL,"Columbus, Georgia",Financials,Life & Health Insurance
H.J. Heinz Co.,0.157,HNZ,"Pittsburgh, PA",Consumer Staples,Packaged Foods & Meats
State Street Corp.,0.157,STT,"Boston, Massachusetts",Financials,Asset Management & Custody Banks
"Air Products & Chemicals, Inc.",0.157,APD,"Upper Macungie Township, Pennsylvania",Materials,Industrial Gases
Broadcom Corp. (Class A),0.156,BRCM,"Irvine, CA",Information Technology,Semiconductors
"Becton, Dickinson & Co.",0.155,BDX,"Franklin Lakes, New Jersey",Health Care,Health Care Equipment
"Cummins, Inc.",0.155,CMI,"Columbus, Indiana",Industrials,Construction Machinery & Heavy Transportation Equipment
Spectra Energy Corp.,0.154,SE,"Singapore, Singapore",Consumer Cyclical,Internet Retail
Hess Corp.,0.154,HES,"New York, NY",Energy,Oil & Gas Exploration & Production
"Public Storage, Inc.",0.153,PSA,"Glendale, California",Real Estate,Self-Storage REITs
Stryker Corp.,0.152,SYK,"Kalamazoo, Michigan",Health Care,Health Care Equipment
"Salesforce.com, Inc.",0.151,CRM,"San Francisco, California",Information Technology,Application Software
"Waste Management, Inc.",0.15,WM,"Houston, Texas",Industrials,Environmental & Facilities Services
Sysco Corp.,0.149,SYY,"Houston, Texas",Consumer Staples,Food Distributors
Marathon Oil Corp.,0.149,MRO,"Houston, TX",Energy,Oil & Gas Exploration & Production
"Lorillard, Inc.",0.149,LO,"Greensboro, NC",Consumer Staples,Tobacco
Equity Residential,0.148,EQR,"Chicago, Illinois",Real Estate,Multi-Family Residential REITs
"Progress Energy, Inc.",0.147,PGN,"Raleigh, NC",Utilities,Electric Utilities
Goodrich Corp.,0.146,GR,"Charlotte, NC",Industrials,Aerospace & Defense
"Coach, Inc.",0.145,TPR,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"BlackRock, Inc.",0.144,BLK,"New York City, New York",Financials,Asset Management & Custody Banks
BB&T Corp.,0.144,BBT,"Boston, MA",Financial Services,Banks - Regional
"Intuit, Inc.",0.141,INTU,"Mountain View, California",Information Technology,Application Software
Raytheon Co.,0.141,RTN,"Waltham, MA",Industrials,Aerospace & Defense
"Marsh & McLennan Cos., Inc.",0.141,MMC,"New York, NY",Financial Services,Insurance Brokers
"Cardinal Health, Inc.",0.14,CAH,"Dublin, Ohio",Health Care,Health Care Distributors
Northrop Grumman Corp.,0.14,NOC,"West Falls Church, Virginia[3]",Industrials,Aerospace & Defense
"The Williams Cos., Inc.",0.139,WMB,"Tulsa, Oklahoma",Energy,Oil & Gas Storage & Transportation
"Intuitive Surgical, Inc.",0.138,ISRG,"Sunnyvale, California",Health Care,Health Care Equipment
"HCP, Inc.",0.138,PEAK,"Irvine, CA",Real Estate,Health Care REITs
"Ventas, Inc.",0.138,VTR,"Chicago, Illinois",Real Estate,Health Care REITs
Carnival Corp.,0.137,CCL,"Miami, Florida",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Bed Bath & Beyond, Inc.",0.136,BBBY,"Union, NJ",Consumer Discretionary,Specialty Stores
Mead Johnson Nutrition Co.,0.136,MJN,"Glenview, IL",Consumer Staples,Health Care Care Products
"Franklin Resources, Inc.",0.135,BEN,"San Mateo, California",Financials,Asset Management & Custody Banks
Vornado Realty Trust,0.135,VNO,"New York, NY",Real Estate,REIT - Office
Aon Corp.,0.134,AON,"London, United Kingdom",Financials,Insurance Brokers
Kohl’s Corp.,0.134,KSS,"Menomonee Falls, WI",Consumer Cyclical,Department Stores
CBS Corp. (Class B),0.132,CBS,"New York, NY",Communication Services,Broadcasting
"Applied Materials, Inc.",0.132,AMAT,"Santa Clara, California",Information Technology,Semiconductor Materials & Equipment
"Aetna, Inc.",0.132,AET,"Hartford, CT",Health Care,Managed Health Care
The Mosaic Co.,0.13,MOS,"Tampa, Florida",Materials,Fertilizers & Agricultural Chemicals
El Paso Corp.,0.13,EP,"Tulsa, OK",Energy,Oil & Gas E&P
The Kroger Co.,0.129,KR,"Cincinnati, Ohio",Consumer Staples,Food Retail
Kellogg Co.,0.129,K,"Chicago, IL",Consumer Defensive,Packaged Foods
"Boston Properties, Inc.",0.126,BXP,"Boston, Massachusetts",Real Estate,Office REITs
"Reynolds American, Inc.",0.122,RAI,"Winston-Salem, NC",Consumer Staples,Tobacco
"Motorola Solutions, Inc.",0.122,MSI,"Chicago, Illinois",Information Technology,Communications Equipment
Discover Financial Services,0.121,DFS,"Riverwoods, IL",Financials,Consumer Finance
"NetApp, Inc.",0.121,NTAP,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"Noble Energy, Inc.",0.121,NBL,"Houston, TX",Energy,Oil & Gas Exploration & Production
"The McGraw-Hill Cos., Inc.",0.121,SPGI,"New York City, New York",Financials,Financial Exchanges & Data
Edison International,0.121,EIX,"Rosemead, California",Utilities,Electric Utilities
"T. Rowe Price Group, Inc.",0.12,TROW,"Baltimore, Maryland",Financials,Asset Management & Custody Banks
The Allstate Corp.,0.12,ALL,"Northbrook, Illinois",Financials,Property & Casualty Insurance
"PACCAR, Inc.",0.12,PCAR,"Bellevue, Washington",Industrials,Construction Machinery & Heavy Transportation Equipment
Sempra Energy,0.119,SRE,"San Diego, California",Utilities,Multi-Utilities
Symantec Corp.,0.119,SYMC,"Tempe, AZ",Information Technology,Systems Software
"Humana, Inc.",0.119,HUM,"Louisville, Kentucky",Health Care,Managed Health Care
The Charles Schwab Corp.,0.118,SCHW,"Westlake, Texas",Financials,Investment Banking & Brokerage
Eaton Corp.,0.117,ETN,"Dublin, Ireland",Industrials,Electrical Components & Equipment
"Adobe Systems, Inc.",0.116,ADBE,"San Jose, California",Information Technology,Application Software
"Xcel Energy, Inc.",0.116,XEL,"Minneapolis, Minnesota",Utilities,Multi-Utilities
"St. Jude Medical, Inc.",0.115,STJ,"St. Paul, MN",Health Care,Health Care Equipment
Entergy Corp.,0.114,ETR,"New Orleans, Louisiana",Utilities,Electric Utilities
Southwestern Energy Co.,0.112,SWN,"Spring, TX",Energy,Oil & Gas Exploration & Production
The Progressive Corp.,0.11,PGR,"Mayfield Village, Ohio",Financials,Property & Casualty Insurance
"Ecolab, Inc.",0.11,ECL,"Saint Paul, Minnesota",Materials,Specialty Chemicals
CIGNA Corp.,0.11,CI,"Bloomfield, Connecticut",Health Care,Health Care Services
"Macy’s, Inc.",0.109,M,"New York, NY",Consumer Cyclical,Department Stores
"PPG Industries, Inc.",0.108,PPG,"Pittsburgh, Pennsylvania",Materials,Specialty Chemicals
"C.H. Robinson Worldwide, Inc.",0.108,CHRW,"Eden Prairie, Minnesota",Industrials,Air Freight & Logistics
"ProLogis, Inc.",0.107,PLD,"San Francisco, California",Real Estate,Industrial REITs
"Agilent Technologies, Inc.",0.105,A,"Santa Clara, California",Health Care,Life Sciences Tools & Services
"AvalonBay Communities, Inc.",0.104,AVB,"Arlington, Virginia",Real Estate,Multi-Family Residential REITs
Loews Corp.,0.104,L,"New York City, New York",Financials,Multi-line Insurance
V.F. Corp.,0.103,VFC,"Denver, CO",Consumer Cyclical,Apparel Manufacturing
"Whole Foods Market, Inc.",0.1,WFM,"Austin, TX",Consumer Staples,Food Retail
"Omnicom Group, Inc.",0.1,OMC,"New York City, New York",Communication Services,Advertising
"Discovery Communications, Inc. (Class A)",0.1,DISCA,"Silver Spring, MD",Communication Services,Broadcasting
"Zimmer Holdings, Inc.",0.1,ZBH,"Warsaw, Indiana",Health Care,Health Care Equipment
"Citrix Systems, Inc.",0.099,CTXS,"Fort Lauderdale, FL",Information Technology,Application Software
Cameron International Corp.,0.099,CAM,"Houston, TX",Energy,Oil & Gas Equipment & Services
"Alcoa, Inc.",0.099,AA,"Pittsburgh, PA",Basic Materials,Aluminum
International Paper Co.,0.098,IP,"Memphis, Tennessee",Materials,Paper & Plastic Packaging Products & Materials
Altera Corp.,0.098,ALTR,"San Jose, CA",Information Technology,Semiconductors
Valero Energy Corp.,0.098,VLO,"San Antonio, Texas",Energy,Oil & Gas Refining & Marketing
AmerisourceBergen Corp.,0.097,ABC,"Conshohocken, PA",Health Care,Health Care Distributors
"The Estee Lauder Cos., Inc. (Class A)",0.097,EL,"New York City, New York",Consumer Staples,Personal Care Products
Nucor Corp.,0.097,NUE,"Charlotte, North Carolina",Materials,Steel
Cerner Corp.,0.096,CERN,"North Kansas City, MO",Health Care,Health Care Technology
"ConAgra Foods, Inc.",0.096,CAG,"Chicago, Illinois",Consumer Staples,Packaged Foods & Meats
"Motorola Mobility Holdings, Inc.",0.095,MMI,"Calabasas, CA",Real Estate,Real Estate Services
Fastenal Co.,0.095,FAST,"Winona, Minnesota",Industrials,Trading Companies & Distributors
Parker-Hannifin Corp.,0.095,PH,"Cleveland, Ohio",Industrials,Industrial Machinery & Supplies & Components
Xerox Corp.,0.094,XRX,"Norwalk, CT",Industrials,Business Equipment & Supplies
The Western Union Co.,0.094,WU,"Denver, CO",Financial Services,Credit Services
"SunTrust Banks, Inc.",0.093,STI,"Dallas, TX",Industrials,Electrical Equipment & Parts
Marathon Petroleum Corp.,0.093,MPC,"Findlay, Ohio",Energy,Oil & Gas Refining & Marketing
SanDisk Corp.,0.093,SNDK,"Milpitas, California",Information Technology,"Technology Hardware, Storage & Peripherals"
Sara Lee Corp.,0.093,SLE,"Santa Monica, CA",Communication Services,Internet Content & Information
"Limited Brands, Inc.",0.093,LB,"Houston, TX",Energy,Oil & Gas Equipment & Services
"American International Group, Inc.",0.093,AIG,"New York City, New York",Financials,Multi-line Insurance
"Staples, Inc.",0.092,SPLS,"Framingham, MA",Consumer Discretionary,Specialty Stores
"Chipotle Mexican Grill, Inc.",0.091,CMG,"Newport Beach, California",Consumer Discretionary,Restaurants
"Autozone, Inc.",0.091,AZO,"Memphis, Tennessee",Consumer Discretionary,Automotive Retail
"Analog Devices, Inc.",0.091,ADI,"Wilmington, Massachusetts",Information Technology,Semiconductors
Range Resources Corp.,0.091,RRC,"Fort Worth, TX",Energy,Oil & Gas E&P
"Ameriprise Financial, Inc.",0.09,AMP,"Minneapolis, Minnesota",Financials,Asset Management & Custody Banks
Ingersoll-Rand PLC,0.09,IR,"Davidson, North Carolina",Industrials,Industrial Machinery & Supplies & Components
Fifth Third Bancorp,0.09,FITB,"Cincinnati, Ohio",Financials,Regional Banks
"Wynn Resorts, Ltd.",0.09,WYNN,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
"Ross Stores, Inc.",0.089,ROST,"Dublin, California",Consumer Discretionary,Apparel Retail
"Juniper Networks, Inc.",0.089,JNPR,"Sunnyvale, CA",Information Technology,Communications Equipment
"O’Reilly Automotive, Inc.",0.089,ORLY,"Springfield, Missouri",Consumer Discretionary,Automotive Retail
Peabody Energy Corp.,0.089,BTU,"Saint Louis, MO",Energy,Thermal Coal
"W.W. Grainger, Inc.",0.089,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
Sprint Nextel Corp.,0.088,S,"Mountain View, CA",Technology,Software - Infrastructure
The Hershey Co.,0.088,HSY,"Hershey, Pennsylvania",Consumer Staples,Packaged Foods & Meats
Teradata Corp.,0.088,TDC,"San Diego, CA",Technology,Software - Infrastructure
"FMC Technologies, Inc.",0.088,FMC,"Philadelphia, PA",Basic Materials,Agricultural Inputs
"Republic Services, Inc.",0.088,RSG,"Phoenix, Arizona",Industrials,Environmental & Facilities Services
Boston Scientific Corp.,0.087,BSX,"Marlborough, Massachusetts",Health Care,Health Care Equipment
"Mattel, Inc.",0.087,MAT,"El Segundo, CA",Consumer Cyclical,Leisure
Clorox Co.,0.086,CLX,"Oakland, California",Consumer Staples,Household Products
"CF Industries Holdings, Inc.",0.085,CF,"Deerfield, Illinois",Materials,Fertilizers & Agricultural Chemicals
M & T Bank Corp.,0.085,MTB,"Buffalo, New York",Financials,Regional Banks
Dover Corp.,0.084,DOV,"Downers Grove, Illinois",Industrials,Industrial Machinery & Supplies & Components
"IntercontinentalExchange, Inc.",0.084,ICE,"Atlanta, Georgia",Financials,Financial Exchanges & Data
"Watson Pharmaceuticals, Inc.",0.084,WPI,"Parsippany, NJ",Health Care,Pharmaceuticals
"Expeditors International of Washington, Inc.",0.083,EXPD,"Seattle, Washington",Industrials,Air Freight & Logistics
"Dr. Pepper Snapple Group, Inc.",0.083,DPS,"Plano, TX",Consumer Staples,Soft Drinks
Murphy Oil Corp.,0.083,MUR,"Houston, TX",Energy,Oil & Gas E&P
"Paychex, Inc.",0.082,PAYX,"Penfield, New York",Industrials,Human Resource & Employment Services
The JM Smucker Co.,0.082,SJM,"Orrville, Ohio",Consumer Staples,Packaged Foods & Meats
"Forest Laboratories, Inc.",0.082,FRX,"Parsippany, NJ",Health Care,Pharmaceuticals
Northern Trust Corp.,0.082,NTRS,"Chicago, Illinois",Financials,Asset Management & Custody Banks
"Avon Products, Inc.",0.082,AVP,"London, UK",Consumer Staples,Personal Products
Weyerhaeuser Co.,0.081,WY,"Seattle, Washington",Real Estate,Timber REITs
Ralph Lauren Corp.,0.081,RL,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"CenterPoint Energy, Inc.",0.081,CNP,"Houston, Texas",Utilities,Multi-Utilities
"Fortune Brands, Inc.",0.08,FBHS,"Deerfield, IL",Industrials,Building Products
"Health Care REIT, Inc.",0.08,HCN,"Toledo, OH",Real Estate,Health Care REITs
DTE Energy Co.,0.08,DTE,"Detroit, Michigan",Utilities,Multi-Utilities
"Stanley Black & Decker, Inc.",0.08,SWK,"New Britain, Connecticut",Industrials,Industrial Machinery & Supplies & Components
"Red Hat, Inc.",0.079,RHT,"Raleigh, NC",Information Technology,Systems Software
Edwards Lifesciences Corp.,0.079,EW,"Irvine, California",Health Care,Health Care Equipment
Fluor Corp.,0.079,FLR,"Irving, TX",Industrials,Engineering & Construction
"Rockwell Collins, Inc.",0.079,COL,"Cedar Rapids, IA",Industrials,Aerospace & Defense
"Harley-Davidson, Inc.",0.078,HOG,"Milwaukee, WI",Consumer Cyclical,Recreational Vehicles
