Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
Southern Co (The),0.242,SO,"Atlanta, Georgia",Utilities,Electric Utilities
FedEx Corp,0.239,FDX,"Memphis, Tennessee",Industrials,Air Freight & Logistics
"SunTrust Banks, Inc",0.23,STI,"Dallas, TX",Industrials,Electrical Equipment & Parts
Marathon Oil Corp,0.228,MRO,"Houston, TX",Energy,Oil & Gas Exploration & Production
"Aetna, Inc",0.226,AET,"Hartford, CT",Health Care,Managed Health Care
"Automatic Data Processing, Inc",0.226,ADP,"Roseland, New Jersey",Industrials,Human Resource & Employment Services
ALLTEL Corp,0.225,AT,"Little Rock, AR",Communication Services,Wireless Telecommunication Services
"Baxter International, Inc",0.225,BAX,"Deerfield, Illinois",Health Care,Health Care Equipment
Apache Corp,0.224,APA,"Houston, Texas",Energy,Oil & Gas Exploration & Production
General Dynamics Corp,0.218,GD,"Reston, Virginia",Industrials,Aerospace & Defense
CVS Corp,0.213,CVS,"Woonsocket, Rhode Island",Health Care,Health Care Services
"Hartford Financial Services Group, Inc (The)",0.209,HIG,"Hartford, Connecticut",Financials,Property & Casualty Insurance
Capital One Financial Corp,0.208,COF,"Tysons Corner, Virginia",Financials,Consumer Finance
"Bank of New York Co, Inc (The)",0.207,BK,"New York City, New York",Financials,Asset Management & Custody Banks
Guidant Corp,0.206,GDT,"Indianapolis, IN",Health Care,Health Care Equipment
"AFLAC, Inc",0.206,AFL,"Columbus, Georgia",Financials,Life & Health Insurance
Anadarko Petroleum Corp,0.205,APC,"The Woodlands, TX",Energy,Oil & Gas Exploration & Production
SLM Corp,0.202,SLM,"Newark, DE",Financial Services,Credit Services
"Gilead Sciences, Inc ",0.201,GILD,"Foster City, California",Health Care,Biotechnology
"Caremark Rx, Inc ",0.201,CMX,"Northbrook, IL",Health Care,Health Care Care Products
Burlington Northern Santa Fe Corp,0.2,BNI,"Fort Worth, TX",Industrials,Railroads
"HCA, Inc",0.198,HCA,"Nashville, Tennessee",Health Care,Health Care Facilities
Lockheed Martin Corp,0.198,LMT,"Bethesda, Maryland",Industrials,Aerospace & Defense
Cendant Corp,0.195,CD,"New York, NY",Financial Services,Capital Markets
Carnival Corp,0.195,CCL,"Miami, Florida",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
BB&T Corp,0.193,BBT,"Boston, MA",Financial Services,Banks - Regional
"Alcoa, Inc",0.193,AA,"Pittsburgh, PA",Basic Materials,Aluminum
Newmont Mining Corp (Holding Co),0.19,NEM,"Denver, Colorado",Materials,Gold
Costco Wholesale Corp,0.187,COST,"Issaquah, Washington",Consumer Staples,Consumer Staples Merchandise Retail
Fifth Third Bancorp,0.186,FITB,"Cincinnati, Ohio",Financials,Regional Banks
Progressive Corp (The),0.185,PGR,"Mayfield Village, Ohio",Financials,Property & Casualty Insurance
"Baker Hughes, Inc",0.184,BKR,"Houston, Texas",Energy,Oil & Gas Equipment & Services
"Transocean, Inc ",0.183,RIG,"Steinhausen, Switzerland",Energy,Oil & Gas Drilling
Sysco Corp,0.18,SYY,"Houston, Texas",Consumer Staples,Food Distributors
Countrywide Financial Corp,0.178,CFC,"Calabasas, CA",Financials,Thrifts & Mortgage Finance
Northrop Grumman Corp,0.175,NOC,"West Falls Church, Virginia[3]",Industrials,Aerospace & Defense
Starbucks Corp ,0.173,SBUX,"Seattle, Washington",Consumer Discretionary,Restaurants
National City Corp,0.172,NCC,"Cleveland, OH",Financials,Regional Banks
Union Pacific Corp,0.171,UNP,"Omaha, Nebraska",Industrials,Rail Transportation
"FPL Group, Inc",0.17,FPL,"Juno Beach, FL",Utilities,Electric Utilities
Genzyme Corp ,0.167,GENZ,"Cambridge, MA",Health Care,Biotechnology
Ford Motor Co,0.165,F,"Dearborn, Michigan",Consumer Discretionary,Automobile Manufacturers
"EOG Resources, Inc",0.163,EOG,"Houston, Texas",Energy,Oil & Gas Exploration & Production
"Clear Channel Communications, Inc",0.163,CCU,"Santiago, Chile",Consumer Defensive,Beverages - Brewers
"McGraw-Hill Cos, Inc (The)",0.162,SPGI,"New York City, New York",Financials,Financial Exchanges & Data
Chubb Corp,0.161,CB,"Zurich, Switzerland",Financials,Property & Casualty Insurance
"Federated Department Stores, Inc",0.16,FD,"Cincinnati, OH",Consumer Discretionary,Department Stores
"General Mills, Inc",0.158,GIS,"Golden Valley, Minnesota",Consumer Staples,Packaged Foods & Meats
Kohl's Corp ,0.158,KSS,"Menomonee Falls, WI",Consumer Cyclical,Department Stores
"Best Buy Co, Inc",0.157,BBY,"Richfield, Minnesota",Consumer Discretionary,Computer & Electronics Retail
General Motors Corp,0.157,GM,"Detroit, Michigan",Consumer Discretionary,Automobile Manufacturers
FirstEnergy Corp,0.155,FE,"Akron, Ohio",Utilities,Electric Utilities
Raytheon Co,0.155,RTN,"Waltham, MA",Industrials,Aerospace & Defense
"Illinois Tool Works, Inc",0.155,ITW,"Glenview, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Electronic Arts, Inc ",0.155,EA,"Redwood City, California",Communication Services,Interactive Home Entertainment
"St Jude Medical , Inc ",0.154,STJ,"St. Paul, MN",Health Care,Health Care Equipment
"Zimmer Holdings, Inc ",0.154,ZBH,"Warsaw, Indiana",Health Care,Health Care Equipment
PNC Financial Services Group,0.153,PNC,"Pittsburgh, Pennsylvania",Financials,Diversified Banks
Monsanto Co,0.152,MON,"St. Louis, MO",Materials,Fertilizers & Agricultural Chemicals
Weyerhaeuser Co,0.152,WY,"Seattle, Washington",Real Estate,Timber REITs
"Gannett Co, Inc",0.152,GCI,"McLean, VA",Communication Services,Publishing
"Medco Health Solutions, Inc ",0.151,MHS,"Franklin Lakes, NJ",Health Care,Health Care Services
"Agilent Technologies, Inc ",0.149,A,"Santa Clara, California",Health Care,Life Sciences Tools & Services
Norfolk Southern Corp,0.148,NSC,"Atlanta, Georgia",Industrials,Rail Transportation
"XTO Energy, Inc",0.148,XTO,"Fort Worth, TX",Energy,Oil & Gas Exploration & Production
"Marsh & McLennan Cos, Inc",0.147,MMC,"New York, NY",Financial Services,Insurance Brokers
State Street Corp ,0.146,STT,"Boston, Massachusetts",Financials,Asset Management & Custody Banks
Archer-Daniels-Midland Co,0.146,ADM,"Chicago, Illinois",Consumer Staples,Agricultural Products & Services
"Waste Management, Inc",0.144,WM,"Houston, Texas",Industrials,Environmental & Facilities Services
AT&T Corp,0.144,T,"Dallas, Texas",Communication Services,Integrated Telecommunication Services
"Staples, Inc",0.142,SPLS,"Framingham, MA",Consumer Discretionary,Specialty Stores
"American Electric Power Co, Inc",0.142,AEP,"Columbus, Ohio",Utilities,Electric Utilities
"Praxair, Inc",0.14,PX,"Dallas, TX",Financial Services,Asset Management
Entergy Corp,0.14,ETR,"New Orleans, Louisiana",Utilities,Electric Utilities
Edison International,0.139,EIX,"Rosemead, California",Utilities,Electric Utilities
"Public Service Enterprise Group, Inc",0.139,PEG,"Newark, New Jersey",Utilities,Electric Utilities
"NIKE, Inc, (Class B)",0.137,NKE,"Washington County, Oregon",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
CIGNA Corp,0.137,CI,"Bloomfield, Connecticut",Health Care,Health Care Services
"Omnicom Group, Inc",0.136,OMC,"New York City, New York",Communication Services,Advertising
Golden West Financial Corp,0.135,GDW,"Oakland, CA",Financials,Thrifts & Mortgage Finance
Deere & Co,0.134,DE,"Moline, Illinois",Industrials,Agricultural & Farm Machinery
Charles Schwab Corp (The),0.134,SCHW,"Westlake, Texas",Financials,Investment Banking & Brokerage
Kroger Co ,0.133,KR,"Cincinnati, Ohio",Consumer Staples,Food Retail
McKesson Corp,0.133,MCK,"Irving, Texas",Health Care,Health Care Distributors
"Adobe Systems, Inc",0.133,ADBE,"San Jose, California",Information Technology,Application Software
PG&E Corp,0.133,PCG,"Oakland, California",Utilities,Multi-Utilities
Sara Lee Corp,0.132,SLE,"Santa Monica, CA",Communication Services,Internet Content & Information
International Paper Co,0.132,IP,"Memphis, Tennessee",Materials,Paper & Plastic Packaging Products & Materials
"Lucent Technologies, Inc ",0.131,LU,"Shanghai, China",Financial Services,Credit Services
"Williams Cos, Inc (The)",0.13,WMB,"Tulsa, Oklahoma",Energy,Oil & Gas Storage & Transportation
Regions Financial Corp,0.128,RF,"Birmingham, Alabama",Financials,Regional Banks
"Maxim Integrated Products, Inc",0.126,MXIM,"San Jose, CA",Information Technology,Semiconductors
"Analog Devices, Inc",0.125,ADI,"Wilmington, Massachusetts",Information Technology,Semiconductors
Stryker Corp,0.125,SYK,"Kalamazoo, Michigan",Health Care,Health Care Equipment
"Yum Brands, Inc",0.124,YUM,"Louisville, Kentucky",Consumer Discretionary,Restaurants
ACE Ltd,0.123,CB,"Zurich, Switzerland",Financials,Property & Casualty Insurance
"Harley-Davidson, Inc",0.123,HOG,"Milwaukee, WI",Consumer Cyclical,Recreational Vehicles
"Broadcom Corp, (Class A) ",0.122,BRCM,"Irvine, CA",Information Technology,Semiconductors
Equity Office Properties Trust,0.122,EOP,"Chicago, IL",Real Estate,Office REITs
"Sun Microsystems, Inc ",0.121,JAVA,"Santa Clara, CA",Information Technology,Systems Software
"Biogen Idec, Inc ",0.121,BIIB,"Cambridge, Massachusetts",Health Care,Biotechnology
Boston Scientific Corp ,0.12,BSX,"Marlborough, Massachusetts",Health Care,Health Care Equipment
Mellon Financial Corp,0.12,MEL,"Pittsburgh, PA",Financials,Asset Management & Custody Banks
"Forest Laboratories, Inc ",0.12,FRX,"Parsippany, NJ",Health Care,Pharmaceuticals
Principal Financial Group,0.12,PFG,"Des Moines, Iowa",Financials,Life & Health Insurance
KeyCorp,0.119,KEY,"Cleveland, Ohio",Financials,Regional Banks
"Simon Property Group, Inc",0.119,SPG,"Indianapolis, Indiana",Real Estate,Retail REITs
Xerox Corp ,0.118,XRX,"Norwalk, CT",Industrials,Business Equipment & Supplies
Masco Corp,0.118,MAS,"Livonia, Michigan",Industrials,Building Products
"Becton, Dickinson and Co",0.117,BDX,"Franklin Lakes, New Jersey",Health Care,Health Care Equipment
"Ingersoll-Rand Co, (Class A)",0.117,IR,"Davidson, North Carolina",Industrials,Industrial Machinery & Supplies & Components
"ConAgra Foods, Inc",0.116,CAG,"Chicago, Illinois",Consumer Staples,Packaged Foods & Meats
Wm Wrigley Jr Co,0.115,WWY,"Chicago, IL",Consumer Staples,Food Retail
Moody's Corp,0.115,MCO,"New York City, New York",Financials,Financial Exchanges & Data
"Avon Products, Inc",0.115,AVP,"London, UK",Consumer Staples,Personal Products
Sears Holdings Corp ,0.115,SHLD,"Hoffman Estates, IL",Consumer Discretionary,Department Stores
"Computer Associates International, Inc",0.114,CA,"Islandia, NY",Information Technology,Systems Software
Heinz HJ Co,0.114,HNZ,"Pittsburgh, PA",Consumer Staples,Packaged Foods & Meats
Danaher Corp,0.113,DHR,"Washington, D.C.",Health Care,Life Sciences Tools & Services
"Starwood Hotels & Resorts Worldwide, Inc",0.113,HOT,"Stamford, CT",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Phelps Dodge Corp,0.112,PD,"San Francisco, CA",Technology,Software - Application
"Air Products & Chemicals, Inc",0.112,APD,"Upper Macungie Township, Pennsylvania",Materials,Industrial Gases
"Bear Stearns Cos, Inc",0.112,BSC,"New York, NY",Financials,Investment Banking & Brokerage
"Paychex, Inc",0.111,PAYX,"Penfield, New York",Industrials,Human Resource & Employment Services
Loews Corp,0.11,L,"New York City, New York",Financials,Multi-line Insurance
"North Fork Bancorporation, Inc",0.11,NFB,"Melville, NY",Financials,Regional Banks
Sempra Energy,0.109,SRE,"San Diego, California",Utilities,Multi-Utilities
PPL Corp,0.109,PPL,"Allentown, Pennsylvania",Utilities,Electric Utilities
"Allergan, Inc",0.108,AGN,"Dublin, Ireland",Health Care,Pharmaceuticals
"Harrah's Entertainment, Inc",0.108,HET,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
"Johnson Controls, Inc",0.108,JCI,"Cork, Ireland",Industrials,Building Products
"Coach, Inc ",0.108,TPR,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Fortune Brands, Inc",0.107,FBHS,"Deerfield, IL",Industrials,Building Products
"Franklin Resources, Inc",0.107,BEN,"San Mateo, California",Financials,Asset Management & Custody Banks
"Consolidated Edison, Inc",0.107,ED,"New York City, New York",Utilities,Multi-Utilities
"JC Penney Co, Inc (Holding Co)",0.107,JCP,"Plano, TX",Consumer Discretionary,Department Stores
"Bed Bath & Beyond, Inc ",0.105,BBBY,"Union, NJ",Consumer Discretionary,Specialty Stores
Electronic Data Systems Corp,0.105,EDS,"Plano, TX",Information Technology,IT Consulting & Other Services
"PACCAR, Inc",0.105,PCAR,"Bellevue, Washington",Industrials,Construction Machinery & Heavy Transportation Equipment
Linear Technology Corp,0.104,LLTC,"Milpitas, CA",Information Technology,Semiconductors
"Safeway, Inc",0.104,SWY,"Pleasanton, CA",Consumer Staples,Food Retail
BJ Services Co,0.103,BJS,"Houston, TX",Energy,Oil & Gas Equipment & Services
"National-Oilwell Varco, Inc ",0.103,NOV,"Houston, TX",Energy,Oil & Gas Equipment & Services
Nabors Industries Ltd ,0.103,NBR,"Hamilton, Bermuda",Energy,Oil & Gas Drilling
"Progress Energy, Inc",0.102,PGN,"Raleigh, NC",Utilities,Electric Utilities
Kellogg Co,0.101,K,"Chicago, IL",Consumer Defensive,Packaged Foods
Kerr-McGee Corp,0.1,KMG,"Oklahoma City, OK",Energy,Oil & Gas Exploration & Production
Amerada Hess Corp,0.099,HES,"New York, NY",Energy,Oil & Gas Exploration & Production
"Constellation Energy Group, Inc",0.099,CEG,"Baltimore, Maryland",Utilities,Electric Utilities
Ameren Corp,0.099,AEE,"St. Louis, Missouri",Utilities,Multi-Utilities
Equity Residential Properties Trust,0.098,EQR,"Chicago, Illinois",Real Estate,Multi-Family Residential REITs
ProLogis,0.098,PLD,"San Francisco, California",Real Estate,Industrial REITs
AES Corp ,0.097,AES,"Arlington, Virginia",Utilities,Independent Power Producers & Energy Traders
"ITT Industries, Inc",0.095,ITT,"Stamford, CT",Industrials,Specialty Industrial Machinery
"Marriott International, Inc, (Class A)",0.095,MAR,"Bethesda, Maryland",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Sunoco, Inc",0.094,SUN,"Dallas, TX",Energy,Oil & Gas Refining & Marketing
"Autodesk, Inc",0.094,ADSK,"San Francisco, California",Information Technology,Application Software
Southwest Airlines Co,0.093,LUV,"Dallas, Texas",Industrials,Passenger Airlines
Vornado Realty Trust,0.093,VNO,"New York, NY",Real Estate,REIT - Office
CSX Corp,0.091,CSX,"Jacksonville, Florida",Industrials,Rail Transportation
Hershey Co (The),0.091,HSY,"Hershey, Pennsylvania",Consumer Staples,Packaged Foods & Meats
"Advanced Micro Devices, Inc ",0.091,AMD,"Santa Clara, California",Information Technology,Semiconductors
Aon Corp,0.09,AON,"London, United Kingdom",Financials,Insurance Brokers
"PPG Industries, Inc",0.09,PPG,"Pittsburgh, Pennsylvania",Materials,Specialty Chemicals
"Comerica, Inc",0.088,CMA,"Dallas, TX",Financial Services,Banks - Regional
"Gap, Inc (The)",0.087,GAP,"San Francisco, CA",Consumer Cyclical,Apparel Retail
"Rockwell Automation, Inc",0.087,ROK,"Milwaukee, Wisconsin",Industrials,Electrical Components & Equipment
"DR Horton, Inc",0.087,DHI,"Arlington, Texas",Consumer Discretionary,Homebuilding
KLA-Tencor Corp,0.087,KLAC,"Milpitas, California",Information Technology,Semiconductor Materials & Equipment
"Freescale Semiconductor, Inc, (Class A) ",0.086,FSL,"Austin, TX",Information Technology,Semiconductors
XL Capital Ltd,0.086,XL,"Stamford, CT",Financials,Property & Casualty Insurance
"Apollo Group, Inc, (Class A) ",0.086,APOL,"Phoenix, AZ",Consumer Discretionary,Education Services
"Pitney Bowes, Inc",0.086,PBI,"Stamford, CT",Industrials,Integrated Freight & Logistics
"Xilinx, Inc",0.086,XLNX,"San Jose, CA",Information Technology,Semiconductors
"Textron, Inc",0.086,TXT,"Providence, Rhode Island",Industrials,Aerospace & Defense
"TJX Cos, Inc (The)",0.086,TJX,"Framingham, Massachusetts",Consumer Discretionary,Apparel Retail
Eaton Corp,0.085,ETN,"Dublin, Ireland",Industrials,Electrical Components & Equipment
Weatherford International Ltd ,0.085,WFRD,"Houston, TX",Energy,Oil & Gas Equipment & Services
Noble Corp,0.085,NE,"Houston, TX",Energy,Oil & Gas Drilling
Northern Trust Corp,0.085,NTRS,"Chicago, Illinois",Financials,Asset Management & Custody Banks
"CIT Group, Inc",0.085,CIT,"New York, NY",Financials,Regional Banks
"Albertson's, Inc",0.084,ACI,"Boise, ID",Consumer Defensive,Grocery Stores
Nucor Corp,0.084,NUE,"Charlotte, North Carolina",Materials,Steel
"Office Depot, Inc ",0.083,ODP,"Boca Raton, FL",Consumer Cyclical,Specialty Retail
"L-3 Communications Holdings, Inc",0.083,LLL,"New York, NY",Industrials,Aerospace & Defense
El Paso Corp,0.083,EP,"Tulsa, OK",Energy,Oil & Gas E&P
International Game Technology,0.082,IGT,"London, UK",Consumer Discretionary,Casinos & Gaming
Marshall & Ilsley Corp,0.082,MI,"Sha Tin, Hong Kong",Consumer Cyclical,Internet Retail
"Pulte Homes, Inc",0.082,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
"Coventry Health Care, Inc ",0.082,CVH,"Bethesda, MD",Health Care,Managed Health Care
"Express Scripts, Inc ",0.082,ESRX,"St. Louis, MO",Health Care,Health Care Services
"Kinder Morgan, Inc",0.082,KMI,"Houston, Texas",Energy,Oil & Gas Storage & Transportation
National Semiconductor Corp,0.081,NSM,"Santa Clara, CA",Information Technology,Semiconductors
Tribune Co,0.08,TRB,"Chicago, IL",Communication Services,Publishing
AmSouth Bancorp,0.079,ASO,"Katy, TX",Consumer Cyclical,Specialty Retail
Lincoln National Corp,0.079,LNC,"Radnor, PA",Financial Services,Insurance - Life
Georgia-Pacific Corp,0.079,GP,"Vancouver, BC",Industrials,Farm & Heavy Construction Machinery
Cinergy Corp,0.078,CIN,"Cincinnati, OH",Utilities,Electric Utilities
"Fiserv, Inc ",0.078,FI,"Milwaukee, WI",Financials,Transaction & Payment Processing Services
"Biomet, Inc",0.078,BMET,"Warsaw, IN",Health Care,Health Care Equipment
"American Standard Cos, Inc",0.078,ASD,"Columbus, OH",Industrials,Building Products
Computer Sciences Corp ,0.077,CSC,"Falls Church, VA",Information Technology,IT Consulting & Other Services
"Freeport-McMoran Copper & Gold, Inc, (Class B)",0.077,FCX,"Phoenix, Arizona",Materials,Copper
"Network Appliance, Inc ",0.077,NTAP,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"T Rowe Price Group, Inc",0.077,TROW,"Baltimore, Maryland",Financials,Asset Management & Custody Banks
