Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
"PeopleSoft, Inc ",0.07,PSFT,"Pleasanton, CA",Information Technology,Application Software
DTE Energy Co,0.069,DTE,"Detroit, Michigan",Utilities,Multi-Utilities
"Affiliated Computer Services, Inc Cl A ",0.069,ACS,"Dallas, TX",Information Technology,Data Processing & Outsourced Services
CSX Corp,0.069,CSX,"Jacksonville, Florida",Industrials,Rail Transportation
Hilton Hotels Corp,0.068,HLT,"Tysons Corner, Virginia",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Sovereign Bancorp, Inc",0.068,SOV,"Reading, PA",Financials,Regional Banks
"The Pepsi Bottling Group, Inc",0.068,PBG,"Somers, NY",Consumer Staples,Soft Drinks
Cincinnati Financial Corp,0.068,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
CINergy Corp,0.068,CIN,"Cincinnati, OH",Utilities,Electric Utilities
Parker-Hannifin Corp,0.068,PH,"Cleveland, Ohio",Industrials,Industrial Machinery & Supplies & Components
Jefferson-Pilot Corp,0.068,JP,"Greensboro, NC",Financials,Life & Health Insurance
"Freeport-McMoran Copper & Gold, Inc (Class B)",0.067,FCX,"Phoenix, Arizona",Materials,Copper
"Constellation Energy Group, Inc",0.067,CEG,"Baltimore, Maryland",Utilities,Electric Utilities
Nucor Corp,0.066,NUE,"Charlotte, North Carolina",Materials,Steel
Nabors Industries Ltd ,0.066,NBR,"Hamilton, Bermuda",Energy,Oil & Gas Drilling
"SunGard Data Systems, Inc ",0.066,SDS,"Atlanta, GA",Information Technology,Data Processing & Outsourced Services
Genuine Parts Co,0.065,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
"UST, Inc",0.065,UST,"Greenwich, CT",Consumer Staples,Tobacco
RR Donnelley & Sons Co,0.065,RRD,"Chicago, IL",Industrials,Commercial Printing
"Xcel Energy, Inc",0.064,XEL,"Minneapolis, Minnesota",Utilities,Multi-Utilities
"Rockwell Collins, Inc",0.064,COL,"Cedar Rapids, IA",Industrials,Aerospace & Defense
"Fisher Scientific International, Inc ",0.064,FSH,"Hampton, NH",Health Care,Health Care Care Products
Dollar General Corp,0.064,DG,"Goodlettsville, Tennessee",Consumer Staples,Consumer Staples Merchandise Retail
MGIC Investment Corp,0.063,MTG,"Milwaukee, WI",Financial Services,Insurance - Specialty
"Plum Creek Timber Co, Inc",0.063,PCL,"Seattle, WA",Real Estate,Specialized REITs
"Fiserv, Inc ",0.063,FI,"Milwaukee, WI",Financials,Transaction & Payment Processing Services
"T Rowe Price Group, Inc",0.063,TROW,"Baltimore, Maryland",Financials,Asset Management & Custody Banks
"Autozone, Inc ",0.062,AZO,"Memphis, Tennessee",Consumer Discretionary,Automotive Retail
MeadWestvaco Corp,0.062,MWV,"Richmond, VA",Materials,Paper Packaging
ProLogis,0.061,PLD,"San Francisco, California",Real Estate,Industrial REITs
Williams Companies Inc (The),0.061,WMB,"Tulsa, Oklahoma",Energy,Oil & Gas Storage & Transportation
Sherwin-Williams Co (The),0.061,SHW,"Cleveland, Ohio",Materials,Specialty Chemicals
KeySpan Corp,0.06,KSE,"New York, NY",Utilities,Electric Utilities
AES Corp ,0.06,AES,"Arlington, Virginia",Utilities,Independent Power Producers & Energy Traders
Centex Corp,0.059,CTX,"Dallas, TX",Consumer Discretionary,Homebuilding
"Harrah's Entertainment, Inc",0.058,HET,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
Black & Decker Corp,0.058,BDK,"Towson, MD",Industrials,Household Appliances
Torchmark Corp,0.058,TMK,"McKinney, TX",Financials,Life & Health Insurance
AmerisourceBergen Corp,0.058,ABC,"Conshohocken, PA",Health Care,Health Care Distributors
Noble Corp ,0.058,NE,"Houston, TX",Energy,Oil & Gas Drilling
"CR Bard, Inc",0.058,BCR,"Murray Hill, NJ",Health Care,Health Care Equipment
"MedImmune, Inc ",0.057,MEDI,"Gaithersburg, MD",Health Care,Biotechnology
"Avaya, Inc ",0.057,AVYA,"Santa Clara, CA",Information Technology,Communications Equipment
El Paso Corp,0.057,EP,"Tulsa, OK",Energy,Oil & Gas E&P
"Qwest Communications International, Inc ",0.057,Q,"Wilmington, Delaware",Information Technology,Semiconductor Materials & Equipment
New York Times Co (The) (Class A),0.056,NYT,"New York, NY",Communication Services,Publishing
"Huntington Bancshares, Inc",0.055,HBAN,"Columbus, Ohio; Detroit, Michigan",Financials,Regional Banks
SAFECO Corp,0.055,SAF,"Seattle, WA",Financials,Property & Casualty Insurance
"Molex, Inc",0.055,MOLX,"Lisle, IL",Information Technology,Electronic Components
"IMS Health, Inc",0.054,IMS,"Danbury, CT",Health Care,Health Care Services
"Leggett & Platt, Inc",0.054,LEG,"Carthage, MO",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"Sunoco, Inc",0.054,SUN,"Dallas, TX",Energy,Oil & Gas Refining & Marketing
Brown-Forman Corp (Class B),0.054,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
"NiSource, Inc",0.053,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
Zions Bancorp,0.053,ZION,"Salt Lake City, UT",Financial Services,Banks - Regional
Cooper Industries Ltd (Class A),0.053,CBE,"Dublin, Ireland",Industrials,Electrical Components & Equipment
National Semiconductor Corp ,0.052,NSM,"Santa Clara, CA",Information Technology,Semiconductors
Waters Corp ,0.052,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
First Horizon National Corp,0.052,FHN,"Memphis, TN",Financial Services,Banks - Regional
VF Corp,0.052,VFC,"Denver, CO",Consumer Cyclical,Apparel Manufacturing
Vulcan Materials Co,0.051,VMC,"Birmingham, Alabama",Materials,Construction Materials
Delphi Corp,0.051,DLPH,"Dublin, Ireland",Consumer Discretionary,Auto Parts & Equipment
"Newell Rubbermaid, Inc",0.051,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
"Autodesk, Inc",0.051,ADSK,"San Francisco, California",Information Technology,Application Software
"WW Grainger, Inc",0.051,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Knight Ridder, Inc",0.05,KRI,"San Jose, CA",Communication Services,Publishing
"Express Scripts, Inc (Class A) ",0.05,ESRX,"St. Louis, MO",Health Care,Health Care Services
"Nordstrom, Inc",0.05,JWN,"Seattle, WA",Consumer Discretionary,Department Stores
Tenet Healthcare Corp ,0.05,THC,"Dallas, TX",Healthcare,Medical Care Facilities
"Health Management Associates, Inc",0.049,HMA,"Naples, FL",Health Care,Health Care Facilities
"McCormick & Co, Inc",0.047,MKC,"Hunt Valley, Maryland",Consumer Staples,Packaged Foods & Meats
JDS Uniphase Corp ,0.047,JDSU,"Milpitas, CA",Information Technology,Communications Equipment
"Mylan Laboratories, Inc",0.046,MYL,"Canonsburg, PA",Health Care,Pharmaceuticals
"Hospira, Inc ",0.046,HSP,"Lake Forest, IL",Health Care,Pharmaceuticals
"Family Dollar Stores, Inc",0.046,FDO,"Matthews, NC",Consumer Discretionary,General Merchandise Stores
RadioShack Corp,0.045,RSH,"Fort Worth, TX",Consumer Discretionary,Computer & Electronics Retail
NCR Corp ,0.045,NCR,"Atlanta, GA",Information Technology,"Technology Hardware, Storage & Peripherals"
"CenturyTel, Inc",0.044,CTL,"Monroe, LA",Communication Services,Integrated Telecommunication Services
UnumProvident Corp,0.044,UNM,"Chattanooga, TN",Financial Services,Insurance - Life
"Jabil Circuit, Inc ",0.044,JBL,"St. Petersburg, Florida",Information Technology,Electronic Manufacturing Services
"AutoNation, Inc ",0.044,AN,"Fort Lauderdale, FL",Consumer Cyclical,Auto & Truck Dealerships
Tiffany & Co,0.044,TIF,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Providian Financial Corp ,0.044,PVN,"Pleasanton, CA",Financials,Consumer Finance
"Jones Apparel Group, Inc",0.043,JNY,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Solectron Corp ,0.043,SLR,"Milpitas, CA",Information Technology,Electronic Manufacturing Services
Thermo Electron Corp ,0.043,TMO,"Waltham, Massachusetts",Health Care,Life Sciences Tools & Services
"Office Depot, Inc ",0.043,ODP,"Boca Raton, FL",Consumer Cyclical,Specialty Retail
Citizens Communications Co,0.043,CZN,"Stamford, CT",Communication Services,Integrated Telecommunication Services
"Robert Half International, Inc ",0.043,RHI,"Menlo Park, CA",Industrials,Staffing & Employment Services
Interpublic Group of Companies Inc ,0.042,IPG,"New York, NY",Communication Services,Advertising
"Advanced Micro Devices, Inc ",0.042,AMD,"Santa Clara, California",Information Technology,Semiconductors
United States Steel Corp,0.041,X,"Pittsburgh, PA",Materials,Steel
ETRADE Financial Corp ,0.04,ETFC,"New York, NY",Financials,Investment Banking & Brokerage
Ball Corp,0.04,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
Brunswick Corp,0.04,BC,"Mettawa, IL",Consumer Cyclical,Recreational Vehicles
"Liz Claiborne, Inc",0.04,LIZ,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
KB HOME,0.039,KBH,"Los Angeles, CA",Consumer Cyclical,Residential Construction
"Novellus Systems, Inc ",0.039,NVLS,"San Jose, CA",Information Technology,Semiconductor Equipment
"Ashland, Inc",0.039,ASH,"Wilmington, DE",Basic Materials,Specialty Chemicals
Sealed Air Corp ,0.039,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
Sigma-Aldrich Corp,0.039,SIAL,"St. Louis, MO",Health Care,Life Sciences Tools & Services
Whirlpool Corp,0.038,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
Applera Corp -- Applied Biosystems Group,0.038,ABI,"Foster City, CA",Health Care,Life Sciences Tools & Services
"Scientific-Atlanta, Inc",0.038,SFA,"Atlanta, GA",Information Technology,Communications Equipment
"Tellabs, Inc ",0.037,TLAB,"Naperville, IL",Information Technology,Communications Equipment
"Darden Restaurants, Inc",0.037,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
Eastman Chemical Co,0.037,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
Alberto-Culver Co (Class B),0.036,ACV,"Atlanta, GA",Financial Services,Asset Management
"Supervalu, Inc",0.036,SVU,"Eden Prairie, MN",Consumer Staples,Food Retail
Sanmina-SCI Corp ,0.036,SANM,"San Jose, CA",Technology,Electronic Components
Goodrich (BF) Co (The),0.036,GR,"Charlotte, NC",Industrials,Aerospace & Defense
"Equifax, Inc",0.035,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
"Wendy's International, Inc",0.035,WEN,"Dublin, OH",Consumer Cyclical,Restaurants
"International Flavors & Fragrances, Inc",0.035,IFF,"New York City, New York",Materials,Specialty Chemicals
"Bausch & Lomb, Inc",0.035,BLCO,"Vaughan, ON",Healthcare,Medical Instruments & Supplies
Pinnacle West Capital Corp,0.035,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
Engelhard Corp,0.034,EC,"Bogotá, Colombia",Energy,Oil & Gas Integrated
"BMC Software, Inc ",0.034,BMC,"Houston, TX",Information Technology,Systems Software
Pactiv Corp ,0.034,PTV,"Lake Forest, IL",Materials,Paper Packaging
"Toys ""R"" Us, Inc ",0.034,TOY,"Wayne, NJ",Consumer Discretionary,Specialty Stores
"Siebel Systems, Inc ",0.034,SEBL,"San Mateo, CA",Information Technology,Application Software
American Power Conversion Corp,0.034,APCC,"West Kingston, RI",Information Technology,Electrical Components & Equipment
Fluor Corp,0.034,FLR,"Irving, TX",Industrials,Engineering & Construction
"Temple-Inland, Inc",0.033,TIN,"Austin, TX",Materials,Paper Packaging
Stanley Works (The),0.033,SWK,"New Britain, Connecticut",Industrials,Industrial Machinery & Supplies & Components
"Humana, Inc ",0.033,HUM,"Louisville, Kentucky",Health Care,Managed Health Care
Sabre Holdings Corp,0.033,TSG,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
"Dow Jones & Co, Inc",0.033,DJ,"New York, NY",Communication Services,Publishing
"Comverse Technology, Inc ",0.032,CMVT,"Woodbury, NY",Information Technology,Application Software
"Hasbro, Inc",0.032,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
Unisys Corp ,0.032,UIS,"Blue Bell, PA",Technology,Information Technology Services
Apartment Investment & Management Co (Class A),0.032,AIV,"Denver, CO",Real Estate,REIT - Residential
"Janus Capital Group, Inc",0.032,JNS,"Denver, CO",Financials,Asset Management & Custody Banks
"Circuit City Stores, Inc",0.031,CC,"Wilmington, DE",Basic Materials,Specialty Chemicals
"Cummins, Inc",0.031,CMI,"Columbus, Indiana",Industrials,Construction Machinery & Heavy Transportation Equipment
"CenterPoint Energy, Inc",0.031,CNP,"Houston, Texas",Utilities,Multi-Utilities
"Watson Pharmaceuticals, Inc ",0.031,WPI,"Parsippany, NJ",Health Care,Pharmaceuticals
Pall Corp,0.03,PLL,"Port Washington, NY",Industrials,Industrial Machinery
"Federated Investors, Inc (Class B)",0.03,FII,"Pittsburgh, PA",Financials,Asset Management & Custody Banks
"Ryder System, Inc",0.029,R,"Coral Gables, FL",Industrials,Rental & Leasing Services
"Tektronix, Inc",0.029,TEK,"Beaverton, OR",Information Technology,Electronic Instruments
"Bemis Co, Inc",0.028,BMS,"Neenah, WI",Materials,Paper Packaging
Mercury Interactive Corp ,0.028,MERQ,"Mountain View, CA",Information Technology,Systems Software
"King Pharmaceuticals, Inc ",0.028,KG,"Hamilton, Bermuda",Financial Services,Insurance Brokers
Boise Cascade Corp,0.028,BCC,"Boise, ID",Basic Materials,Lumber & Wood Production
"Symbol Technologies, Inc",0.028,SBL,"Holmdel, NJ",Information Technology,Communications Equipment
"Citrix Systems, Inc ",0.028,CTXS,"Fort Lauderdale, FL",Information Technology,Application Software
Louisiana-Pacific Corp,0.028,LPX,"Nashville, TN",Industrials,Building Products & Equipment
"Allied Waste Industries, Inc ",0.027,AW,"Phoenix, AZ",Industrials,Environmental & Facilities Services
QLogic Corp ,0.026,QLGC,"Aliso Viejo, CA",Information Technology,Communications Equipment
Dana Corp,0.026,DAN,"Maumee, OH",Consumer Cyclical,Auto Parts
"Manor Care, Inc",0.026,HCR,"Toledo, OH",Health Care,Health Care Facilities
Meredith Corp,0.026,MDP,"Des Moines, IA",Communication Services,Publishing
"Monster Worldwide, Inc ",0.026,MNST,"Corona, California",Consumer Staples,Soft Drinks & Non-alcoholic Beverages
"Rowan Companies, Inc ",0.025,RDC,"Houston, TX",Energy,Oil & Gas Drilling
Coors (Adolph) Co (Class B),0.025,TAP,"Chicago, Illinois",Consumer Staples,Brewers
Navistar International Corp ,0.025,NAV,"Lisle, IL",Industrials,Construction & Farm Machinery
"TECO Energy, Inc",0.024,TE,"Austin, TX",Industrials,Electrical Equipment & Parts
"Teradyne, Inc ",0.024,TER,"North Reading, Massachusetts",Information Technology,Semiconductor Materials & Equipment
NVIDIA Corp ,0.022,NVDA,"Santa Clara, California",Information Technology,Semiconductors
Millipore Corp ,0.022,MIL,"Billerica, MA",Health Care,Life Sciences Tools & Services
"Novell, Inc ",0.022,NOVL,"Provo, UT",Information Technology,Systems Software
"PerkinElmer, Inc",0.021,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
Reebok International Ltd,0.02,RBK,"Canton, MA",Consumer Discretionary,Footwear
Deluxe Corp,0.02,DLX,"Minneapolis, MN",Industrials,Conglomerates
Convergys Corp ,0.02,CVG,"Cincinnati, OH",Information Technology,Data Processing & Outsourced Services
"Allegheny Energy, Inc ",0.02,AYE,"Greensburg, PA",Utilities,Electric Utilities
Compuware Corp ,0.019,CPWR,"Philadelphia, PA",Utilities,Utilities - Renewable
Andrew Corp ,0.019,ANDW,"Orland Park, IL",Information Technology,Communications Equipment
"Worthington Industries, Inc",0.018,WOR,"Columbus, OH",Industrials,Metal Fabrication
Crane Co,0.018,CR,"Stamford, CT",Industrials,Specialty Industrial Machinery
"Dynegy, Inc (Class A) ",0.017,DYN,"Waltham, MA",Healthcare,Biotechnology
Goodyear Tire & Rubber Co (The) ,0.017,GT,"Akron, OH",Consumer Cyclical,Auto Parts
"Nicor, Inc",0.016,GAS,"Naperville, IL",Utilities,Gas Utilities
"Gateway, Inc ",0.016,GTW,"Irvine, CA",Information Technology,"Technology Hardware, Storage & Peripherals"
"Snap-on, Inc",0.016,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
LSI Logic Corp ,0.015,LSI,"San Jose, CA",Information Technology,Semiconductors
"Hercules, Inc ",0.015,HPC,"New York, NY",Materials,Specialty Chemicals
"Allegheny Technologies, Inc",0.015,AYE,"Greensburg, PA",Utilities,Electric Utilities
"Dillard's, Inc (Class A)",0.015,DDS,"Little Rock, AR",Consumer Cyclical,Department Stores
Cooper Tire & Rubber Co,0.015,CTB,"Findlay, OH",Consumer Discretionary,Tires & Rubber
Peoples Energy Corp,0.014,PGL,"Chicago, IL",Utilities,Gas Utilities
"PMC-Sierra, Inc ",0.014,PMCS,"Santa Clara, CA",Information Technology,Semiconductors
"ADC Telecommunications, Inc ",0.014,ADCT,"Epalinges, Switzerland",Healthcare,Biotechnology
Parametric Technology Corp ,0.014,PTC,"Boston, Massachusetts",Information Technology,Application Software
Maytag Corp,0.014,MYG,"Newton, IA",Consumer Discretionary,Household Appliances
"Big Lots, Inc ",0.014,BIG,"Columbus, OH",Consumer Discretionary,General Merchandise Stores
Great Lakes Chemical Corp,0.013,GLK,"West Lafayette, IN",Materials,Specialty Chemicals
CMS Energy Corp ,0.012,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
Calpine Corp ,0.011,CPN,"Houston, TX",Utilities,Independent Power Producers & Energy Traders
Visteon Corp,0.01,VC,"Van Buren, MI",Consumer Cyclical,Auto Parts
Applied Micro Circuits Corp ,0.009,AMCC,"Sunnyvale, CA",Information Technology,Semiconductors
CIENA Corp ,0.009,CIEN,"Hanover, Maryland",Information Technology,Communications Equipment
"Power-One, Inc ",0.005,PWER,"Camarillo, CA",Information Technology,Electrical Components & Equipment
"Winn-Dixie Stores, Inc",0.004,WINN,"Jacksonville, FL",Consumer Staples,Food Retail
"Delta Air Lines, Inc ",0.004,DAL,"Atlanta, Georgia",Industrials,Passenger Airlines
