Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
Medtronic PLC,0.214,MDT,"Dublin, Ireland",Health Care,Health Care Equipment
"Analog Devices, Inc.",0.214,ADI,"Wilmington, Massachusetts",Information Technology,Semiconductors
"Welltower, Inc. REIT",0.209,WELL,"Toledo, Ohio",Real Estate,Health Care REITs
"Automatic Data Processing, Inc.",0.208,ADP,"Roseland, New Jersey",Industrials,Human Resource & Employment Services
ConocoPhillips,0.207,COP,"Houston, Texas",Energy,Oil & Gas Exploration & Production
"T-Mobile U.S., Inc.",0.203,TMUS,"Bellevue, Washington",Communication Services,Wireless Telecommunication Services
Comcast Corp. Class A,0.203,CMCSA,"Philadelphia, Pennsylvania",Communication Services,Cable & Satellite
Deere & Co.,0.202,DE,"Moline, Illinois",Industrials,Agricultural & Farm Machinery
"Altria Group, Inc.",0.195,MO,"Richmond, Virginia",Consumer Staples,Tobacco
"Robinhood Markets, Inc. Class A ",0.194,HOOD,"Menlo Park, California",Financials,Investment Banking & Brokerage
"Prologis, Inc. REIT",0.186,PLD,"San Francisco, California",Real Estate,Industrial REITs
Chubb Ltd.,0.183,CB,"Zurich, Switzerland",Financials,Property & Casualty Insurance
Southern Co.,0.183,SO,"Atlanta, Georgia",Utilities,Electric Utilities
Constellation Energy Corp.,0.18,CEG,"Baltimore, Maryland",Utilities,Electric Utilities
Lockheed Martin Corp.,0.18,LMT,"Bethesda, Maryland",Industrials,Aerospace & Defense
"DoorDash, Inc. Class A ",0.176,DASH,"San Francisco, California",Consumer Discretionary,Specialized Consumer Services
"Vertex Pharmaceuticals, Inc. ",0.176,VRTX,"Boston, Massachusetts",Health Care,Biotechnology
"Marsh & McLennan Cos., Inc.",0.174,MMC,"New York, NY",Financial Services,Insurance Brokers
"CME Group, Inc.",0.171,CME,"Chicago, Illinois",Financials,Financial Exchanges & Data
Parker-Hannifin Corp.,0.17,PH,"Cleveland, Ohio",Industrials,Industrial Machinery & Supplies & Components
"Intercontinental Exchange, Inc. ",0.169,ICE,"Atlanta, Georgia",Financials,Financial Exchanges & Data
Duke Energy Corp.,0.169,DUK,"Charlotte, North Carolina",Utilities,Electric Utilities
Starbucks Corp.,0.169,SBUX,"Seattle, Washington",Consumer Discretionary,Restaurants
McKesson Corp.,0.168,MCK,"Irving, Texas",Health Care,Health Care Distributors
CVS Health Corp.,0.168,CVS,"Woonsocket, Rhode Island",Health Care,Health Care Services
"Cadence Design Systems, Inc. ",0.168,CDNS,"San Jose, California",Information Technology,Application Software
Trane Technologies PLC,0.165,TT,"Dublin, Ireland",Industrials,Building Products
Newmont Corp.,0.162,NEM,"Denver, Colorado",Materials,Gold
Bristol-Myers Squibb Co.,0.161,BMY,"New York City, New York",Health Care,Pharmaceuticals
"O'Reilly Automotive, Inc. ",0.16,ORLY,"Springfield, Missouri",Consumer Discretionary,Automotive Retail
"Synopsys, Inc. ",0.16,SNPS,"Sunnyvale, California",Information Technology,Application Software
American Tower Corp. REIT,0.158,AMT,"Boston, Massachusetts",Real Estate,Telecom Tower REITs
"KKR & Co., Inc.",0.156,KKR,"New York City, New York",Financials,Asset Management & Custody Banks
General Dynamics Corp.,0.151,GD,"Reston, Virginia",Industrials,Aerospace & Defense
"NIKE, Inc. Class B",0.145,NKE,"Washington County, Oregon",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
3M Co.,0.145,MMM,"Saint Paul, Minnesota",Industrials,Industrial Conglomerates
Northrop Grumman Corp.,0.144,NOC,"West Falls Church, Virginia[3]",Industrials,Aerospace & Defense
"Waste Management, Inc.",0.143,WM,"Houston, Texas",Industrials,Environmental & Facilities Services
Royal Caribbean Cruises Ltd.,0.143,RCL,"Miami, Florida",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Mondelez International, Inc. Class A",0.142,MDLZ,"Chicago, Illinois",Consumer Staples,Packaged Foods & Meats
Sherwin-Williams Co.,0.141,SHW,"Cleveland, Ohio",Materials,Specialty Chemicals
Arthur J Gallagher & Co.,0.139,AJG,"Rolling Meadows, Illinois",Financials,Insurance Brokers
"PNC Financial Services Group, Inc.",0.139,PNC,"Pittsburgh, Pennsylvania",Financials,Diversified Banks
"Howmet Aerospace, Inc.",0.139,HWM,"Pittsburgh, Pennsylvania",Industrials,Aerospace & Defense
"Williams Cos., Inc.",0.136,WMB,"Tulsa, Oklahoma",Energy,Oil & Gas Storage & Transportation
Cigna Group,0.135,CI,"Bloomfield, Connecticut",Health Care,Health Care Services
Aon PLC Class A,0.135,AON,"London, United Kingdom",Financials,Insurance Brokers
Bank of New York Mellon Corp.,0.135,BK,"New York City, New York",Financials,Asset Management & Custody Banks
"Equinix, Inc. REIT",0.134,EQIX,"Redwood City, California",Real Estate,Data Center REITs
"Coinbase Global, Inc. Class A ",0.134,COIN,"New York City, New York",Financials,Financial Exchanges & Data
"Motorola Solutions, Inc.",0.134,MSI,"Chicago, Illinois",Information Technology,Communications Equipment
U.S. Bancorp,0.132,USB,"Minneapolis, Minnesota",Financials,Diversified Banks
"TransDigm Group, Inc.",0.13,TDG,"Cleveland, Ohio",Industrials,Aerospace & Defense
Emerson Electric Co.,0.129,EMR,"Ferguson, Missouri",Industrials,Electrical Components & Equipment
Moody's Corp.,0.129,MCO,"New York City, New York",Financials,Financial Exchanges & Data
"Elevance Health, Inc.",0.127,ELV,"Indianapolis, Indiana",Health Care,Managed Health Care
Johnson Controls International PLC,0.126,JCI,"Cork, Ireland",Industrials,Building Products
"AutoZone, Inc. ",0.126,AZO,"Memphis, Tennessee",Consumer Discretionary,Automotive Retail
Cintas Corp.,0.123,CTAS,"Mason, Ohio",Industrials,Diversified Support Services
"Fiserv, Inc. ",0.123,FI,"Milwaukee, WI",Financials,Transaction & Payment Processing Services
"Ecolab, Inc.",0.122,ECL,"Saint Paul, Minnesota",Materials,Specialty Chemicals
"HCA Healthcare, Inc.",0.122,HCA,"Nashville, Tennessee",Health Care,Health Care Facilities
"Illinois Tool Works, Inc.",0.121,ITW,"Glenview, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Autodesk, Inc. ",0.119,ADSK,"San Francisco, California",Information Technology,Application Software
Norfolk Southern Corp.,0.118,NSC,"Atlanta, Georgia",Industrials,Rail Transportation
CSX Corp.,0.116,CSX,"Jacksonville, Florida",Industrials,Rail Transportation
TE Connectivity PLC,0.114,TEL,"Galway, Ireland",Information Technology,Electronic Manufacturing Services
"Zoetis, Inc.",0.114,ZTS,"Parsippany, New Jersey",Health Care,Pharmaceuticals
Colgate-Palmolive Co.,0.113,CL,"New York City, New York",Consumer Staples,Household Products
"PayPal Holdings, Inc. ",0.112,PYPL,"San Jose, California",Financials,Transaction & Payment Processing Services
"Corning, Inc.",0.112,GLW,"Corning, New York",Information Technology,Electronic Components
"Travelers Cos., Inc.",0.11,TRV,"New York City, New York",Financials,Property & Casualty Insurance
Vistra Corp.,0.109,VST,"Irving, Texas",Utilities,Electric Utilities
"Quanta Services, Inc.",0.108,PWR,"Houston, Texas",Industrials,Construction & Engineering
"United Parcel Service, Inc. Class B",0.108,UPS,"Sandy Springs, Georgia",Industrials,Air Freight & Logistics
"EOG Resources, Inc.",0.108,EOG,"Houston, Texas",Energy,Oil & Gas Exploration & Production
"United Rentals, Inc.",0.108,URI,"Stamford, Connecticut",Industrials,Trading Companies & Distributors
"Apollo Global Management, Inc.",0.107,APO,"New York City, New York",Financials,Asset Management & Custody Banks
"Simon Property Group, Inc. REIT",0.107,SPG,"Indianapolis, Indiana",Real Estate,Retail REITs
"Hilton Worldwide Holdings, Inc.",0.107,HLT,"Tysons Corner, Virginia",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Air Products & Chemicals, Inc.",0.106,APD,"Upper Macungie Township, Pennsylvania",Materials,Industrial Gases
"Cencora, Inc.",0.106,COR,"Conshohocken, Pennsylvania",Health Care,Health Care Distributors
"American Electric Power Co., Inc.",0.106,AEP,"Columbus, Ohio",Utilities,Electric Utilities
Truist Financial Corp.,0.103,TFC,"Charlotte, North Carolina",Financials,Diversified Banks
Sempra,0.103,SRE,"San Diego, California",Utilities,Multi-Utilities
"Marriott International, Inc. Class A",0.103,MAR,"Bethesda, Maryland",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Marathon Petroleum Corp.,0.103,MPC,"Findlay, Ohio",Energy,Oil & Gas Refining & Marketing
"Cummins, Inc.",0.102,CMI,"Columbus, Indiana",Industrials,Construction Machinery & Heavy Transportation Equipment
General Motors Co.,0.102,GM,"Detroit, Michigan",Consumer Discretionary,Automobile Manufacturers
NXP Semiconductors NV,0.101,NXPI,"Eindhoven, Netherlands",Information Technology,Semiconductors
"L3Harris Technologies, Inc.",0.1,LHX,"Melbourne, Florida",Industrials,Aerospace & Defense
"Regeneron Pharmaceuticals, Inc.",0.1,REGN,"Tarrytown, New York",Health Care,Biotechnology
Allstate Corp.,0.099,ALL,"Northbrook, Illinois",Financials,Property & Casualty Insurance
"Axon Enterprise, Inc. ",0.099,AXON,"Scottsdale, Arizona",Industrials,Aerospace & Defense
"Freeport-McMoRan, Inc.",0.099,FCX,"Phoenix, Arizona",Materials,Copper
Fastenal Co.,0.099,FAST,"Winona, Minnesota",Industrials,Trading Companies & Distributors
Realty Income Corp. REIT,0.097,O,"San Diego, California",Real Estate,Retail REITs
"Digital Realty Trust, Inc. REIT",0.097,DLR,"Austin, Texas",Real Estate,Data Center REITs
"Kinder Morgan, Inc.",0.097,KMI,"Houston, Texas",Energy,Oil & Gas Storage & Transportation
Phillips 66 Co.,0.096,PSX,"Houston, Texas",Energy,Oil & Gas Refining & Marketing
"Fortinet, Inc. ",0.096,FTNT,"Sunnyvale, California",Information Technology,Systems Software
Becton Dickinson & Co.,0.094,BDX,"Franklin Lakes, New Jersey",Health Care,Health Care Equipment
"Roper Technologies, Inc.",0.094,ROP,"Sarasota, Florida",Information Technology,Electronic Equipment & Instruments
"Aflac, Inc.",0.094,AFL,"Columbus, Georgia",Financials,Life & Health Insurance
Valero Energy Corp.,0.093,VLO,"San Antonio, Texas",Energy,Oil & Gas Refining & Marketing
"Chipotle Mexican Grill, Inc. ",0.092,CMG,"Newport Beach, California",Consumer Discretionary,Restaurants
"Dominion Energy, Inc.",0.092,D,"Richmond, Virginia",Utilities,Multi-Utilities
"Airbnb, Inc. Class A ",0.091,ABNB,"San Francisco, California",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Workday, Inc. Class A ",0.091,WDAY,"Pleasanton, California",Information Technology,Application Software
"PACCAR, Inc.",0.091,PCAR,"Bellevue, Washington",Industrials,Construction Machinery & Heavy Transportation Equipment
Schlumberger NV,0.09,SLB,"Houston, Texas",Energy,Oil & Gas Equipment & Services
FedEx Corp.,0.09,FDX,"Memphis, Tennessee",Industrials,Air Freight & Logistics
"IDEXX Laboratories, Inc. ",0.09,IDXX,"Westbrook, Maine",Health Care,Health Care Equipment
Seagate Technology Holdings PLC,0.088,STX,"Dublin, Ireland",Information Technology,"Technology Hardware, Storage & Peripherals"
"Ross Stores, Inc.",0.087,ROST,"Dublin, California",Consumer Discretionary,Apparel Retail
"Warner Bros Discovery, Inc. ",0.085,WBD,"New York City, New York",Communication Services,Broadcasting
Baker Hughes Co.,0.084,BKR,"Houston, Texas",Energy,Oil & Gas Equipment & Services
Monster Beverage Corp. ,0.084,MNST,"Corona, California",Consumer Staples,Soft Drinks & Non-alcoholic Beverages
Carrier Global Corp.,0.084,CARR,"Palm Beach Gardens, Florida",Industrials,Building Products
"Xcel Energy, Inc.",0.084,XEL,"Minneapolis, Minnesota",Utilities,Multi-Utilities
"DR Horton, Inc.",0.082,DHI,"Arlington, Texas",Consumer Discretionary,Homebuilding
Ford Motor Co.,0.082,F,"Dearborn, Michigan",Consumer Discretionary,Automobile Manufacturers
"Republic Services, Inc.",0.082,RSG,"Phoenix, Arizona",Industrials,Environmental & Facilities Services
"Ameriprise Financial, Inc.",0.081,AMP,"Minneapolis, Minnesota",Financials,Asset Management & Custody Banks
"CBRE Group, Inc. Class A ",0.081,CBRE,"Dallas, Texas",Real Estate,Real Estate Services
"Datadog, Inc. Class A ",0.081,DDOG,"New York City, New York",Information Technology,Application Software
"MetLife, Inc.",0.081,MET,"New York City, New York",Financials,Life & Health Insurance
"ONEOK, Inc.",0.081,OKE,"Tulsa, Oklahoma",Energy,Oil & Gas Storage & Transportation
"Corteva, Inc.",0.08,CTVA,"Indianapolis, Indiana",Materials,Fertilizers & Agricultural Chemicals
Edwards Lifesciences Corp. ,0.08,EW,"Irvine, California",Health Care,Health Care Equipment
Public Storage REIT,0.08,PSA,"Glendale, California",Real Estate,Self-Storage REITs
Exelon Corp.,0.08,EXC,"Chicago, Illinois",Utilities,Electric Utilities
"Electronic Arts, Inc.",0.08,EA,"Redwood City, California",Communication Services,Interactive Home Entertainment
"Take-Two Interactive Software, Inc. ",0.078,TTWO,"New York City, New York",Communication Services,Interactive Home Entertainment
"Monolithic Power Systems, Inc.",0.078,MPWR,"Kirkland, Washington",Information Technology,Semiconductors
"MSCI, Inc.",0.077,MSCI,"New York City, New York",Financials,Financial Exchanges & Data
"AMETEK, Inc.",0.076,AME,"Berwyn, Pennsylvania",Industrials,Electrical Components & Equipment
"American International Group, Inc.",0.076,AIG,"New York City, New York",Financials,Multi-line Insurance
"Dell Technologies, Inc. Class C",0.075,DELL,"Round Rock, Texas",Information Technology,"Technology Hardware, Storage & Peripherals"
"Crown Castle, Inc. REIT",0.074,CCI,"Houston, Texas",Real Estate,Telecom Tower REITs
"Yum! Brands, Inc.",0.074,YUM,"Louisville, Kentucky",Consumer Discretionary,Restaurants
"WW Grainger, Inc.",0.074,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Public Service Enterprise Group, Inc.",0.073,PEG,"Newark, New Jersey",Utilities,Electric Utilities
Western Digital Corp.,0.073,WDC,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
Entergy Corp.,0.073,ETR,"New Orleans, Louisiana",Utilities,Electric Utilities
"eBay, Inc.",0.073,EBAY,"San Jose, California",Consumer Discretionary,Broadline Retail
Kimberly-Clark Corp.,0.072,KMB,"Irving, Texas",Consumer Staples,Household Products
Kroger Co.,0.072,KR,"Cincinnati, Ohio",Consumer Staples,Food Retail
"Paychex, Inc.",0.072,PAYX,"Penfield, New York",Industrials,Human Resource & Employment Services
Vulcan Materials Co.,0.072,VMC,"Birmingham, Alabama",Materials,Construction Materials
Target Corp.,0.071,TGT,"Minneapolis, Minnesota",Consumer Staples,Consumer Staples Merchandise Retail
Garmin Ltd.,0.071,GRMN,"Schaffhausen, Switzerland",Consumer Discretionary,Consumer Electronics
"Nasdaq, Inc.",0.07,NDAQ,"New York City, New York",Financials,Financial Exchanges & Data
"ResMed, Inc.",0.07,RMD,"San Diego, California",Health Care,Health Care Equipment
"Copart, Inc. ",0.07,CPRT,"Dallas, Texas",Industrials,Diversified Support Services
"Block, Inc. ",0.07,SQ,"San Francisco, CA",Information Technology,Data Processing & Outsourced Services
Sysco Corp.,0.069,SYY,"Houston, Texas",Consumer Staples,Food Distributors
"Rockwell Automation, Inc.",0.069,ROK,"Milwaukee, Wisconsin",Industrials,Electrical Components & Equipment
"Martin Marietta Materials, Inc.",0.067,MLM,"Raleigh, North Carolina",Materials,Construction Materials
"Hartford Insurance Group, Inc.",0.066,HIG,"Hartford, Connecticut",Financials,Property & Casualty Insurance
"Cardinal Health, Inc.",0.066,CAH,"Dublin, Ohio",Health Care,Health Care Distributors
"WEC Energy Group, Inc.",0.065,WEC,"Milwaukee, Wisconsin",Utilities,Electric Utilities
"Delta Air Lines, Inc.",0.064,DAL,"Atlanta, Georgia",Industrials,Passenger Airlines
"Prudential Financial, Inc.",0.064,PRU,"Newark, New Jersey",Financials,Life & Health Insurance
"Agilent Technologies, Inc.",0.064,A,"Santa Clara, California",Health Care,Life Sciences Tools & Services
"Consolidated Edison, Inc.",0.063,ED,"New York City, New York",Utilities,Multi-Utilities
"Xylem, Inc.",0.063,XYL,"White Plains, New York",Industrials,Industrial Machinery & Supplies & Components
Targa Resources Corp.,0.063,TRGP,"Houston, Texas",Energy,Oil & Gas Storage & Transportation
Fair Isaac Corp. ,0.063,FICO,"Bozeman, Montana",Information Technology,Application Software
Otis Worldwide Corp.,0.063,OTIS,"Farmington, Connecticut",Industrials,Industrial Machinery & Supplies & Components
"CoStar Group, Inc. ",0.063,CSGP,"Washington, D.C.",Real Estate,Real Estate Services
"Verisk Analytics, Inc.",0.062,VRSK,"Jersey City, New Jersey",Industrials,Research & Consulting Services
"Keurig Dr. Pepper, Inc.",0.061,KDP,"Burlington, Massachusetts",Consumer Staples,Soft Drinks & Non-alcoholic Beverages
"Microchip Technology, Inc.",0.061,MCHP,"Chandler, Arizona",Information Technology,Semiconductors
"VICI Properties, Inc. REIT",0.061,VICI,"New York City, New York",Real Estate,Hotel & Resort REITs
Westinghouse Air Brake Technologies Corp.,0.06,WAB,"Pittsburgh, Pennsylvania",Industrials,Construction Machinery & Heavy Transportation Equipment
"Fidelity National Information Services, Inc.",0.06,FIS,"Jacksonville, Florida",Financials,Transaction & Payment Processing Services
"GE HealthCare Technologies, Inc.",0.06,GEHC,"Chicago, Illinois",Health Care,Health Care Equipment
EQT Corp.,0.059,EQT,"Pittsburgh, Pennsylvania",Energy,Oil & Gas Exploration & Production
Occidental Petroleum Corp.,0.059,OXY,"Houston, Texas",Energy,Oil & Gas Exploration & Production
Arch Capital Group Ltd.,0.059,ACGL,"Hamilton, Bermuda",Financials,Property & Casualty Insurance
Willis Towers Watson PLC,0.059,WTW,"London, United Kingdom",Financials,Insurance Brokers
PG&E Corp.,0.058,PCG,"Oakland, California",Utilities,Multi-Utilities
State Street Corp. (c),0.058,STT,"Boston, Massachusetts",Financials,Asset Management & Custody Banks
"DuPont de Nemours, Inc.",0.057,DD,"Wilmington, Delaware",Materials,Specialty Chemicals
Cognizant Technology Solutions Corp. Class A,0.057,CTSH,"Teaneck, New Jersey",Information Technology,IT Consulting & Other Services
Hewlett Packard Enterprise Co.,0.057,HPE,"Houston, Texas",Information Technology,"Technology Hardware, Storage & Peripherals"
"IQVIA Holdings, Inc. ",0.057,IQV,"Durham, North Carolina",Health Care,Life Sciences Tools & Services
"Ventas, Inc. REIT",0.056,VTR,"Chicago, Illinois",Real Estate,Health Care REITs
"Equifax, Inc.",0.056,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
Carnival Corp. ,0.055,CCL,"Miami, Florida",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Kenvue, Inc.",0.055,KVUE,"Skillman, New Jersey",Consumer Staples,Personal Care Products
"NRG Energy, Inc.",0.055,NRG,"Houston, Texas",Utilities,Independent Power Producers & Energy Traders
"Humana, Inc.",0.055,HUM,"Louisville, Kentucky",Health Care,Managed Health Care
"United Airlines Holdings, Inc. ",0.055,UAL,"Chicago, Illinois",Industrials,Passenger Airlines
Nucor Corp.,0.054,NUE,"Charlotte, North Carolina",Materials,Steel
M&T Bank Corp.,0.054,MTB,"Buffalo, New York",Financials,Regional Banks
"Interactive Brokers Group, Inc. Class A",0.054,IBKR,"Greenwich, Connecticut",Financials,Investment Banking & Brokerage
"Raymond James Financial, Inc.",0.054,RJF,"St. Petersburg, Florida",Financials,Investment Banking & Brokerage
