Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
Colgate-Palmolive Co,0.216,CL,"New York City, New York",Consumer Staples,Household Products
"Household International, Inc",0.213,HI,"Batesville, IN",Industrials,Specialty Industrial Machinery
"JP Morgan & Co, Inc",0.206,JPM,"New York City, New York",Financials,Diversified Banks
Sprint Corp,0.205,S,"Mountain View, CA",Technology,Software - Infrastructure
"Micron Technology, Inc",0.203,MU,"Boise, Idaho",Information Technology,Semiconductors
Allstate Corp,0.202,ALL,"Northbrook, Illinois",Financials,Property & Casualty Insurance
Seagram Co Ltd (The),0.199,VO,"Montreal, Canada",Consumer Discretionary,Distillers & Vintners
Fifth Third Bancorp,0.199,FITB,"Cincinnati, Ohio",Financials,Regional Banks
"Cardinal Health, Inc",0.193,CAH,"Dublin, Ohio",Health Care,Health Care Distributors
PE Corp - PE Biosystems Group,0.193,ABI,"Foster City, CA",Health Care,Life Sciences Tools & Services
Target Corp,0.186,TGT,"Minneapolis, Minnesota",Consumer Staples,Consumer Staples Merchandise Retail
"Baxter International, Inc",0.184,BAX,"Deerfield, Illinois",Health Care,Health Care Equipment
"Safeway, Inc",0.184,SWY,"Pleasanton, CA",Consumer Staples,Food Retail
Mellon Financial Corp,0.181,MEL,"Pittsburgh, PA",Financials,Asset Management & Custody Banks
"Maxim Integrated Products, Inc",0.181,MXIM,"San Jose, CA",Information Technology,Semiconductors
"Agilent Technologies, Inc",0.176,A,"Santa Clara, California",Health Care,Life Sciences Tools & Services
"Alcoa, Inc",0.174,AA,"Pittsburgh, PA",Basic Materials,Aluminum
Halliburton Co,0.173,HAL,"Houston, Texas",Energy,Oil & Gas Equipment & Services
Guidant Corp,0.171,GDT,"Indianapolis, IN",Health Care,Health Care Equipment
"Washington Mutual, Inc",0.17,WM,"Houston, Texas",Industrials,Environmental & Facilities Services
Firstar Corp,0.17,FSR,"Minneapolis, MN",Financials,Regional Banks
Southern Co,0.167,SO,"Atlanta, Georgia",Utilities,Electric Utilities
State Street Corp,0.166,STT,"Boston, Massachusetts",Financials,Asset Management & Custody Banks
HCA-The Healthcare Co,0.165,HCA,"Nashville, Tennessee",Health Care,Health Care Facilities
Linear Technology Corp,0.16,LLTC,"Milpitas, CA",Information Technology,Semiconductors
Bestfoods,0.159,BFO,"Englewood Cliffs, NJ",Consumer Staples,Packaged Foods & Meats
Northern Trust Corp,0.156,NTRS,"Chicago, Illinois",Financials,Asset Management & Custody Banks
"Tellabs, Inc",0.155,TLAB,"Naperville, IL",Information Technology,Communications Equipment
American General Corp,0.154,AGC,"Houston, TX",Financials,Life & Health Insurance
"Paychex, Inc",0.154,PAYX,"Penfield, New York",Industrials,Human Resource & Employment Services
Electronic Data Systems Corp,0.154,EDS,"Plano, TX",Information Technology,IT Consulting & Other Services
Altera Corp,0.151,ALTR,"San Jose, CA",Information Technology,Semiconductors
PNC Financial Services Group,0.15,PNC,"Pittsburgh, Pennsylvania",Financials,Diversified Banks
Kohl's Corp,0.149,KSS,"Menomonee Falls, WI",Consumer Cyclical,Department Stores
Kroger Co,0.149,KR,"Cincinnati, Ohio",Consumer Staples,Food Retail
"Williams Cos, Inc (The)",0.148,WMB,"Tulsa, Oklahoma",Energy,Oil & Gas Storage & Transportation
"Adobe Systems, Inc",0.148,ADBE,"San Jose, California",Information Technology,Application Software
"ADC Telecommunications, Inc",0.145,ADCT,"Epalinges, Switzerland",Healthcare,Biotechnology
Providian Financial Corp,0.144,PVN,"Pleasanton, CA",Financials,Consumer Finance
CVS Corp,0.144,CVS,"Woonsocket, Rhode Island",Health Care,Health Care Services
"Lehman Brothers Holdings, Inc",0.142,LEH,"New York, NY",Financials,Investment Banking & Brokerage
Sara Lee Corp,0.14,SLE,"Santa Monica, CA",Communication Services,Internet Content & Information
"Gap, Inc (The)",0.136,GAP,"San Francisco, CA",Consumer Cyclical,Apparel Retail
"Lowes Cos, Inc",0.136,LOW,"Mooresville, North Carolina",Consumer Discretionary,Home Improvement Retail
US Bancorp,0.135,USB,"Minneapolis, Minnesota",Financials,Diversified Banks
Dow Chemical Co,0.134,DOW,"Midland, Michigan",Materials,Commodity Chemicals
"Aflac, Inc",0.134,AFL,"Columbus, Georgia",Financials,Life & Health Insurance
"Illinois Tool Works, Inc",0.133,ITW,"Glenview, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Conoco, Inc, Class B",0.133,COP,"Houston, Texas",Energy,Oil & Gas Exploration & Production
Alltel Corp,0.131,AT,"Little Rock, AR",Communication Services,Wireless Telecommunication Services
"Comverse Technology, Inc",0.13,CMVT,"Woodbury, NY",Information Technology,Application Software
CIGNA Corp,0.13,CI,"Bloomfield, Connecticut",Health Care,Health Care Services
"MedImmune, Inc",0.128,MEDI,"Gaithersburg, MD",Health Care,Biotechnology
Anadarko Petroleum Corp,0.128,APC,"The Woodlands, TX",Energy,Oil & Gas Exploration & Production
First Data Corp,0.128,FDC,"Atlanta, GA",Information Technology,Data Processing & Outsourced Services
"United Health Group, Inc",0.127,UNH,"Eden Prairie, Minnesota",Health Care,Managed Health Care
Coastal Corp,0.126,CGP,"Houston, TX",Energy,Oil & Gas Exploration & Production
Phillips Petroleum Co,0.126,P,"Bartlesville, OK",Energy,Integrated Oil & Gas
Hartford Financial Services Group,0.125,HIG,"Hartford, Connecticut",Financials,Property & Casualty Insurance
Costco Wholesale Corp,0.124,COST,"Issaquah, Washington",Consumer Staples,Consumer Staples Merchandise Retail
"Seagate Technology, Inc",0.123,STX,"Dublin, Ireland",Information Technology,"Technology Hardware, Storage & Peripherals"
SYSCO Corp,0.123,SYY,"Houston, Texas",Consumer Staples,Food Distributors
"Gateway 2000, Inc",0.12,GTW,"Irvine, CA",Information Technology,"Technology Hardware, Storage & Peripherals"
"SunTrust Banks, Inc",0.12,STI,"Dallas, TX",Industrials,Electrical Equipment & Parts
Carnival Corp,0.118,CCL,"Miami, Florida",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Computer Associates International, Inc",0.118,CA,"Islandia, NY",Information Technology,Systems Software
"Harley-Davidson, Inc",0.116,HOG,"Milwaukee, WI",Consumer Cyclical,Recreational Vehicles
El Paso Energy Corp,0.113,EP,"Tulsa, OK",Energy,Oil & Gas E&P
"Gannett Co, Inc",0.112,GCI,"McLean, VA",Communication Services,Publishing
Lockheed Martin Corp,0.112,LMT,"Bethesda, Maryland",Industrials,Aerospace & Defense
Sanmina Corp,0.111,SANM,"San Jose, CA",Technology,Electronic Components
Chubb Corp,0.11,CB,"Zurich, Switzerland",Financials,Property & Casualty Insurance
"Dominion Resources, Inc",0.11,D,"Richmond, Virginia",Utilities,Multi-Utilities
International Paper Co,0.109,IP,"Memphis, Tennessee",Materials,Paper & Plastic Packaging Products & Materials
"Reliant Energy, Inc",0.109,RRI,"Houston, TX",Utilities,Independent Power Producers & Energy Traders
Capital One Financial Corp,0.109,COF,"Tysons Corner, Virginia",Financials,Consumer Finance
Tribune Co,0.107,TRB,"Chicago, IL",Communication Services,Publishing
National City Corp,0.107,NCC,"Cleveland, OH",Financials,Regional Banks
Heinz (HJ) Co,0.104,HNZ,"Pittsburgh, PA",Consumer Staples,Packaged Foods & Meats
"Best Buy Co, Inc",0.104,BBY,"Richfield, Minnesota",Consumer Discretionary,Computer & Electronics Retail
"Omnicom Group, Inc",0.102,OMC,"New York City, New York",Communication Services,Advertising
FedEx Corp,0.102,FDX,"Memphis, Tennessee",Industrials,Air Freight & Logistics
Eastman Kodak Co,0.101,KODK,"Rochester, NY",Industrials,Specialty Business Services
"American Electric Power Co, Inc",0.1,AEP,"Columbus, Ohio",Utilities,Electric Utilities
General Dynamics Corp,0.1,GD,"Reston, Virginia",Industrials,Aerospace & Defense
Mercury Interactive Corp,0.099,MERQ,"Mountain View, CA",Information Technology,Systems Software
"Transocean Sedco Forex, Inc",0.098,RIG,"Steinhausen, Switzerland",Energy,Oil & Gas Drilling
"McGraw-Hill, Inc",0.098,SPGI,"New York City, New York",Financials,Financial Exchanges & Data
Computer Sciences Corp,0.098,CSC,"Falls Church, VA",Information Technology,IT Consulting & Other Services
"Baker Hughes, Inc",0.097,BKR,"Houston, Texas",Energy,Oil & Gas Equipment & Services
Radio Shack Corp,0.096,RSH,"Fort Worth, TX",Consumer Discretionary,Computer & Electronics Retail
Southwest Airlines Co,0.096,LUV,"Dallas, Texas",Industrials,Passenger Airlines
BB&T Corp,0.094,BBT,"Boston, MA",Financial Services,Banks - Regional
"Caterpillar, Inc",0.093,CAT,"Irving, Texas",Industrials,Construction Machinery & Heavy Transportation Equipment
"FPL Group, Inc",0.093,FPL,"Juno Beach, FL",Utilities,Electric Utilities
Tenet Healthcare Corp,0.091,THC,"Dallas, TX",Healthcare,Medical Care Facilities
Wachovia Corp,0.09,WB,"Beijing, China",Communication Services,Internet Content & Information
"Sears, Roebuck & Co",0.088,S,"Mountain View, CA",Technology,Software - Infrastructure
Keycorp,0.087,KEY,"Cleveland, Ohio",Financials,Regional Banks
"Nike, Inc, Class B",0.087,NKE,"Washington County, Oregon",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Campbell Soup Co,0.087,CPB,"Camden, New Jersey",Consumer Staples,Packaged Foods & Meats
"Allergan Pharmaceuticals, Inc",0.087,AGN,"Dublin, Ireland",Health Care,Pharmaceuticals
"Waste Management, Inc",0.086,WM,"Houston, Texas",Industrials,Environmental & Facilities Services
"Franklin Resources, Inc",0.086,BEN,"San Mateo, California",Financials,Asset Management & Custody Banks
"Molex, Inc",0.085,MOLX,"Lisle, IL",Information Technology,Electronic Components
"St Paul Cos, Inc",0.084,SPC,"St. Paul, MN",Financials,Property & Casualty Insurance
TXU Corp,0.083,TXU,"Dallas, TX",Utilities,Electric Utilities
Quaker Oats Co,0.082,OAT,"Chicago, IL",Consumer Staples,Packaged Foods & Meats
"General Mills, Inc",0.082,GIS,"Golden Valley, Minnesota",Consumer Staples,Packaged Foods & Meats
"Interpublic Group of Cos, Inc",0.082,IPG,"New York, NY",Communication Services,Advertising
Peco Energy Co,0.082,PE,"Philadelphia, PA",Utilities,Electric Utilities
"Pitney Bowes, Inc",0.081,PBI,"Stamford, CT",Industrials,Integrated Freight & Logistics
"Scientific-Atlanta, Inc",0.08,SFA,"Atlanta, GA",Information Technology,Communications Equipment
Aon Corp,0.08,AON,"London, United Kingdom",Financials,Insurance Brokers
Xerox Corp,0.08,XRX,"Norwalk, CT",Industrials,Business Equipment & Supplies
"ConAgra, Inc",0.079,CAG,"Chicago, Illinois",Consumer Staples,Packaged Foods & Meats
Unicom Corp,0.079,UCM,"Chicago, IL",Utilities,Electric Utilities
"Paine Webber Group, Inc",0.079,PWJ,"New York, NY",Financials,Investment Banking & Brokerage
Kellogg Co,0.078,K,"Chicago, IL",Consumer Defensive,Packaged Foods
"Avon Products, Inc",0.077,AVP,"London, UK",Consumer Staples,Personal Products
"Stilwell Financial, Inc",0.077,SV,"Denver, CO",Financials,Asset Management & Custody Banks
"Raytheon Co, Class B",0.077,RTN,"Waltham, MA",Industrials,Aerospace & Defense
"Public Service Enterprise, Inc",0.077,PEG,"Newark, New Jersey",Utilities,Electric Utilities
Union Pacific Corp,0.077,UNP,"Omaha, Nebraska",Industrials,Rail Transportation
Dover Corp,0.076,DOV,"Downers Grove, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Limited, Inc (The)",0.075,LB,"Houston, TX",Energy,Oil & Gas Equipment & Services
PG&E Corp,0.074,PCG,"Oakland, California",Utilities,Multi-Utilities
Nabisco Group Holdings Corp,0.074,,Not Found,Not Found,Not Found
Clorox Co,0.074,CLX,"Oakland, California",Consumer Staples,Household Products
"Xcel Energy, Inc",0.073,XEL,"Minneapolis, Minnesota",Utilities,Multi-Utilities
"Conexant Systems, Inc",0.073,CNXT,"Newport Beach, CA",Information Technology,Semiconductors
"Comerica, Inc",0.073,CMA,"Dallas, TX",Financial Services,Banks - Regional
Lincoln National Corp,0.072,LNC,"Radnor, PA",Financial Services,Insurance - Life
"Alza Corp, Class A",0.072,AZA,"Alviso, CA",Health Care,Pharmaceuticals
"Biogen, Inc",0.072,BIIB,"Cambridge, Massachusetts",Health Care,Biotechnology
LSI Logic Corp,0.071,LSI,"San Jose, CA",Information Technology,Semiconductors
Weyerhaeuser Co,0.07,WY,"Seattle, Washington",Real Estate,Timber REITs
USX-Marathon Group,0.07,MRO,"Houston, TX",Energy,Oil & Gas Exploration & Production
"Albertson's, Inc",0.07,ACI,"Boise, ID",Consumer Defensive,Grocery Stores
"Marriott International, Inc",0.069,MAR,"Bethesda, Maryland",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Burlington Northern Santa Fe Corp,0.069,BNI,"Fort Worth, TX",Industrials,Railroads
"Mckesson HBOC, Inc",0.069,MCK,"Irving, Texas",Health Care,Health Care Distributors
Unocal Corp,0.068,UCL,"Tsim Sha Tsui, Hong Kong",Communication Services,Telecom Services
Wrigley (Wm) Jr Co,0.068,WWY,"Chicago, IL",Consumer Staples,Food Retail
Entergy Corp,0.068,ETR,"New Orleans, Louisiana",Utilities,Electric Utilities
Delphi Automotive Systems Corp,0.068,DLPH,"Dublin, Ireland",Consumer Discretionary,Auto Parts & Equipment
"Apple Computer, Inc",0.067,AAPL,"Cupertino, California",Information Technology,"Technology Hardware, Storage & Peripherals"
Golden West Financial Corp,0.066,GDW,"Oakland, CA",Financials,Thrifts & Mortgage Finance
Masco Corp,0.066,MAS,"Livonia, Michigan",Industrials,Building Products
"Air Products & Chemicals, Inc",0.066,APD,"Upper Macungie Township, Pennsylvania",Materials,Industrial Gases
Loews Corp,0.065,L,"New York City, New York",Financials,Multi-line Insurance
"Aetna, Inc",0.065,AET,"Hartford, CT",Health Care,Managed Health Care
Occidental Petroleum Corp,0.064,OXY,"Houston, Texas",Energy,Oil & Gas Exploration & Production
Cendant Corp,0.063,CD,"New York, NY",Financial Services,Capital Markets
Deere & Co,0.062,DE,"Moline, Illinois",Industrials,Agricultural & Farm Machinery
"Burlington Resources, Inc",0.062,BR,"Lake Success, New York",Industrials,Data Processing & Outsourced Services
"People Soft, Inc",0.061,PSFT,"Pleasanton, CA",Information Technology,Application Software
Kla-Tencor Corp,0.061,KLAC,"Milpitas, California",Information Technology,Semiconductor Materials & Equipment
Devon Energy Corp,0.061,DVN,"Oklahoma City, Oklahoma",Energy,Oil & Gas Exploration & Production
"USA Education, Inc",0.06,SLM,"Newark, DE",Financial Services,Credit Services
"Constellation EnergyGroup, Inc",0.059,CEG,"Baltimore, Maryland",Utilities,Electric Utilities
Hershey Foods Corp,0.059,HSY,"Hershey, Pennsylvania",Consumer Staples,Packaged Foods & Meats
Starbucks Corp,0.058,SBUX,"Seattle, Washington",Consumer Discretionary,Restaurants
"Advanced Micro Devices, Inc",0.058,AMD,"Santa Clara, California",Information Technology,Semiconductors
"Consolidated Edison, Inc",0.058,ED,"New York City, New York",Utilities,Multi-Utilities
Apache Corp,0.057,APA,"Houston, Texas",Energy,Oil & Gas Exploration & Production
Ralston Purina Group,0.057,RAL,"Raleigh, NC",Technology,Electronic Components
National Semiconductor Corp,0.056,NSM,"Santa Clara, CA",Information Technology,Semiconductors
Danaher Corp,0.056,DHR,"Washington, D.C.",Health Care,Life Sciences Tools & Services
Jefferson-Pilot Corp,0.056,JP,"Greensboro, NC",Financials,Life & Health Insurance
"MBIA, Inc",0.056,MBI,"Purchase, NY",Financial Services,Insurance - Specialty
"Bear Stearns Cos, Inc",0.055,BSC,"New York, NY",Financials,Investment Banking & Brokerage
"PPG Industries, Inc",0.055,PPG,"Pittsburgh, Pennsylvania",Materials,Specialty Chemicals
"Bed Bath & Beyond, Inc",0.055,BBBY,"Union, NJ",Consumer Discretionary,Specialty Stores
May Department Stores Co,0.054,MAY,"St. Louis, MO",Consumer Discretionary,Department Stores
Boston Scientific Corp,0.053,BSX,"Marlborough, Massachusetts",Health Care,Health Care Equipment
"Becton, Dickinson & Co",0.053,BDX,"Franklin Lakes, New Jersey",Health Care,Health Care Equipment
"New York Times Co (The), Class A",0.053,NYT,"New York, NY",Communication Services,Publishing
"Textron, Inc",0.053,TXT,"Providence, Rhode Island",Industrials,Aerospace & Defense
"Coca-Cola Enterprises, Inc",0.053,CCE,"Atlanta, GA",Consumer Staples,Soft Drinks
"TJX Cos, Inc (The)",0.053,TJX,"Framingham, Massachusetts",Consumer Discretionary,Apparel Retail
Unum Provident Corp,0.052,UNM,"Chattanooga, TN",Financial Services,Insurance - Life
"CP&L, Energy, Inc",0.052,CPL,"Raleigh, NC",Utilities,Electric Utilities
MGIC Investment Corp,0.052,MTG,"Milwaukee, WI",Financial Services,Insurance - Specialty
"Staples, Inc",0.051,SPLS,"Framingham, MA",Consumer Discretionary,Specialty Stores
Edison International,0.051,EIX,"Rosemead, California",Utilities,Electric Utilities
Northrop Grumman Corp,0.051,NOC,"West Falls Church, Virginia[3]",Industrials,Aerospace & Defense
Alcan Aluminum Ltd,0.05,AL,"Los Angeles, CA",Industrials,Rental & Leasing Services
Rohm & Haas Co,0.05,ROH,"Philadelphia, PA",Materials,Specialty Chemicals
Fort James Corp,0.05,FJ,"Deerfield, IL",Materials,Paper Packaging
Kerr-McGee Corp,0.05,KMG,"Oklahoma City, OK",Energy,Oil & Gas Exploration & Production
First Energy Corp,0.049,FE,"Akron, Ohio",Utilities,Electric Utilities
"Biomet, Inc",0.049,BMET,"Warsaw, IN",Health Care,Health Care Equipment
"Watson Pharmaceuticals, Inc",0.049,WPI,"Parsippany, NJ",Health Care,Pharmaceuticals
"IMS Health, Inc",0.049,IMS,"Danbury, CT",Health Care,Health Care Services
"Novellus Systems, Inc",0.048,NVLS,"San Jose, CA",Information Technology,Semiconductor Equipment
"Newell Rubbermaid, Inc",0.048,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
"Teradyne, Inc",0.048,TER,"North Reading, Massachusetts",Information Technology,Semiconductor Materials & Equipment
Amerada Hess Corp,0.048,HES,"New York, NY",Energy,Oil & Gas Exploration & Production
Barrick Gold Corp,0.048,GOLD,"Costa Mesa, CA",Financial Services,Capital Markets
PPL Corp,0.048,PPL,"Allentown, Pennsylvania",Utilities,Electric Utilities
Progressive Corp,0.048,PGR,"Mayfield Village, Ohio",Financials,Property & Casualty Insurance
Synovus Financial Corp,0.048,SNV,"Columbus, GA",Financial Services,Banks - Regional
Convergys Corp,0.048,CVG,"Cincinnati, OH",Information Technology,Data Processing & Outsourced Services
