Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
"Freeport-McMoRan Copper & Gold, Inc",0.303,FCX,"Phoenix, Arizona",Materials,Copper
"The Travelers Cos, Inc",0.299,TRV,"New York City, New York",Financials,Property & Casualty Insurance
"Honeywell International, Inc",0.299,HON,"Charlotte, North Carolina",Industrials,Industrial Conglomerates
News Corp (Class A),0.289,NWSA,"New York City, New York",Communication Services,Publishing
"eBay, Inc ",0.284,EBAY,"San Jose, California",Consumer Discretionary,Broadline Retail
"Dell, Inc ",0.281,DELL,"Round Rock, Texas",Information Technology,"Technology Hardware, Storage & Peripherals"
"Medco Health Solutions, Inc ",0.281,MHS,"Franklin Lakes, NJ",Health Care,Health Care Services
State Street Corp,0.279,STT,"Boston, Massachusetts",Financials,Asset Management & Custody Banks
Celgene Corp ,0.275,CELG,"Summit, NJ",Health Care,Biotechnology
Lockheed Martin Corp,0.27,LMT,"Bethesda, Maryland",Industrials,Aerospace & Defense
Southern Co,0.27,SO,"Atlanta, Georgia",Utilities,Electric Utilities
"NIKE, Inc (Class B)",0.27,NKE,"Washington County, Oregon",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Praxair, Inc",0.268,PX,"Dallas, TX",Financial Services,Asset Management
General Dynamics Corp,0.266,GD,"Reston, Virginia",Industrials,Aerospace & Defense
Costco Wholesale Corp,0.263,COST,"Issaquah, Washington",Consumer Staples,Consumer Staples Merchandise Retail
Kimberly-Clark Corp,0.262,KMB,"Irving, Texas",Consumer Staples,Household Products
Halliburton Co,0.262,HAL,"Houston, Texas",Energy,Oil & Gas Equipment & Services
"XTO Energy, Inc",0.257,XTO,"Fort Worth, TX",Energy,Oil & Gas Exploration & Production
"Corning, Inc",0.255,GLW,"Corning, New York",Information Technology,Electronic Components
FedEx Corp,0.252,FDX,"Memphis, Tennessee",Industrials,Air Freight & Logistics
Ford Motor Co ,0.249,F,"Dearborn, Michigan",Consumer Discretionary,Automobile Manufacturers
"Prudential Financial, Inc",0.248,PRU,"Newark, New Jersey",Financials,Life & Health Insurance
"FPL Group, Inc",0.243,FPL,"Juno Beach, FL",Utilities,Electric Utilities
Marathon Oil Corp,0.242,MRO,"Houston, TX",Energy,Oil & Gas Exploration & Production
"WellPoint, Inc ",0.241,ANTM,"Indianapolis, IN",Health Care,Managed Health Care
"PNC Financial Services Group, Inc",0.24,PNC,"Pittsburgh, Pennsylvania",Financials,Diversified Banks
Newmont Mining Corp (Holding Co),0.231,NEM,"Denver, Colorado",Materials,Gold
"Express Scripts, Inc ",0.228,ESRX,"St. Louis, MO",Health Care,Health Care Services
"Yahoo!, Inc ",0.228,YHOO,"Sunnyvale, CA",Communication Services,Interactive Media & Services
"EOG Resources, Inc",0.225,EOG,"Houston, Texas",Energy,Oil & Gas Exploration & Production
"General Mills, Inc",0.224,GIS,"Golden Valley, Minnesota",Consumer Staples,Packaged Foods & Meats
Burlington Northern Santa Fe Corp,0.224,BNI,"Fort Worth, TX",Industrials,Railroads
"CME Group, Inc",0.219,CME,"Chicago, Illinois",Financials,Financial Exchanges & Data
"Dominion Resources, Inc",0.219,D,"Richmond, Virginia",Utilities,Multi-Utilities
Duke Energy Corp,0.218,DUK,"Charlotte, North Carolina",Utilities,Electric Utilities
"AFLAC, Inc",0.214,AFL,"Columbus, Georgia",Financials,Life & Health Insurance
"Simon Property Group, Inc",0.212,SPG,"Indianapolis, Indiana",Real Estate,Retail REITs
"Automatic Data Processing, Inc",0.211,ADP,"Roseland, New Jersey",Industrials,Human Resource & Employment Services
"Motorola, Inc",0.211,MSI,"Chicago, Illinois",Information Technology,Communications Equipment
"MasterCard, Inc (Class A)",0.208,MA,"Harrison, New York",Financials,Transaction & Payment Processing Services
Archer-Daniels-Midland Co,0.201,ADM,"Chicago, Illinois",Consumer Staples,Agricultural Products & Services
Raytheon Co,0.2,RTN,"Waltham, MA",Industrials,Aerospace & Defense
BB&T Corp,0.199,BBT,"Boston, MA",Financial Services,Banks - Regional
Charles Schwab Corp,0.195,SCHW,"Westlake, Texas",Financials,Investment Banking & Brokerage
Chesapeake Energy Corp,0.195,CHKAQ,"Oklahoma City, OK",Energy,Oil & Gas Exploration & Production
Deere & Co,0.194,DE,"Moline, Illinois",Industrials,Agricultural & Farm Machinery
"National-Oilwell Varco, Inc ",0.193,NOV,"Houston, TX",Energy,Oil & Gas Equipment & Services
"Applied Materials, Inc",0.191,AMAT,"Santa Clara, California",Information Technology,Semiconductor Materials & Equipment
"Thermo Fisher Scientific, Inc ",0.191,TMO,"Waltham, Massachusetts",Health Care,Life Sciences Tools & Services
Chubb Corp,0.189,CB,"Zurich, Switzerland",Financials,Property & Casualty Insurance
"Allergan, Inc",0.187,AGN,"Dublin, Ireland",Health Care,Pharmaceuticals
Danaher Corp,0.187,DHR,"Washington, D.C.",Health Care,Life Sciences Tools & Services
Kohl's Corp ,0.187,KSS,"Menomonee Falls, WI",Consumer Cyclical,Department Stores
"Adobe Systems, Inc ",0.186,ADBE,"San Jose, California",Information Technology,Application Software
"Viacom, Inc (Class B) ",0.182,VIAB,"New York, NY",Communication Services,Movies & Entertainment
"Becton, Dickinson & Co",0.179,BDX,"Franklin Lakes, New Jersey",Health Care,Health Care Equipment
"Staples, Inc",0.179,SPLS,"Framingham, MA",Consumer Discretionary,Specialty Stores
Northrop Grumman Corp,0.176,NOC,"West Falls Church, Virginia[3]",Industrials,Aerospace & Defense
"Illinois Tool Works, Inc",0.176,ITW,"Glenview, Illinois",Industrials,Industrial Machinery & Supplies & Components
Allstate Corp,0.176,ALL,"Northbrook, Illinois",Financials,Property & Casualty Insurance
CSX Corp,0.176,CSX,"Jacksonville, Florida",Industrials,Rail Transportation
"Air Products & Chemicals, Inc",0.175,APD,"Upper Macungie Township, Pennsylvania",Materials,Industrial Gases
Capital One Financial Corp,0.174,COF,"Tysons Corner, Virginia",Financials,Consumer Finance
Boston Scientific Corp ,0.171,BSX,"Marlborough, Massachusetts",Health Care,Health Care Equipment
"Public Service Enterprise Group, Inc",0.17,PEG,"Newark, New Jersey",Utilities,Electric Utilities
McKesson Corp,0.17,MCK,"Irving, Texas",Health Care,Health Care Distributors
Norfolk Southern Corp,0.17,NSC,"Atlanta, Georgia",Industrials,Rail Transportation
"TJX Cos, Inc",0.169,TJX,"Framingham, Massachusetts",Consumer Discretionary,Apparel Retail
"Yum! Brands, Inc",0.168,YUM,"Louisville, Kentucky",Consumer Discretionary,Restaurants
Entergy Corp,0.167,ETR,"New Orleans, Louisiana",Utilities,Electric Utilities
Hess Corp,0.167,HES,"New York, NY",Energy,Oil & Gas Exploration & Production
Genzyme Corp ,0.164,GENZ,"Cambridge, MA",Health Care,Biotechnology
"Johnson Controls, Inc",0.163,JCI,"Cork, Ireland",Industrials,Building Products
Starbucks Corp ,0.163,SBUX,"Seattle, Washington",Consumer Discretionary,Restaurants
"Time Warner Cable, Inc",0.163,TWC,"New York, NY",Communication Services,Cable & Satellite
"Franklin Resources, Inc",0.161,BEN,"San Mateo, California",Financials,Asset Management & Custody Banks
PG&E Corp,0.16,PCG,"Oakland, California",Utilities,Multi-Utilities
Nucor Corp,0.158,NUE,"Charlotte, North Carolina",Materials,Steel
"American Electric Power Co, Inc",0.158,AEP,"Columbus, Ohio",Utilities,Electric Utilities
Southwestern Energy Co ,0.158,SWN,"Spring, TX",Energy,Oil & Gas Exploration & Production
"Waste Management, Inc",0.157,WM,"Houston, Texas",Industrials,Environmental & Facilities Services
Sysco Corp,0.157,SYY,"Houston, Texas",Consumer Staples,Food Distributors
"Biogen Idec, Inc ",0.156,BIIB,"Cambridge, Massachusetts",Health Care,Biotechnology
Carnival Corp,0.156,CCL,"Miami, Florida",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Avon Products, Inc",0.155,AVP,"London, UK",Consumer Staples,Personal Products
American Tower Corp (Class A) ,0.154,AMT,"Boston, Massachusetts",Real Estate,Telecom Tower REITs
Precision Castparts Corp,0.153,PCP,"Portland, OR",Industrials,Aerospace & Defense
"Juniper Networks, Inc ",0.152,JNPR,"Sunnyvale, CA",Information Technology,Communications Equipment
Northern Trust Corp,0.151,NTRS,"Chicago, Illinois",Financials,Asset Management & Custody Banks
FirstEnergy Corp,0.149,FE,"Akron, Ohio",Utilities,Electric Utilities
"PACCAR, Inc",0.147,PCAR,"Bellevue, Washington",Industrials,Construction Machinery & Heavy Transportation Equipment
"St Jude Medical, Inc ",0.145,STJ,"St. Paul, MN",Health Care,Health Care Equipment
Kroger Co,0.144,KR,"Cincinnati, Ohio",Consumer Staples,Food Retail
Symantec Corp ,0.144,SYMC,"Tempe, AZ",Information Technology,Systems Software
Western Union Co,0.142,WU,"Denver, CO",Financial Services,Credit Services
"Baker Hughes, Inc",0.142,BKR,"Houston, Texas",Energy,Oil & Gas Equipment & Services
Broadcom Corp (Class A) ,0.141,BRCM,"Irvine, CA",Information Technology,Semiconductors
"Marsh & McLennan Cos, Inc",0.139,MMC,"New York, NY",Financial Services,Insurance Brokers
Stryker Corp,0.137,SYK,"Kalamazoo, Michigan",Health Care,Health Care Equipment
"Best Buy Co, Inc",0.137,BBY,"Richfield, Minnesota",Consumer Discretionary,Computer & Electronics Retail
"Alcoa, Inc",0.137,AA,"Pittsburgh, PA",Basic Materials,Aluminum
Kellogg Co,0.135,K,"Chicago, IL",Consumer Defensive,Packaged Foods
HJ Heinz Co,0.134,HNZ,"Pittsburgh, PA",Consumer Staples,Packaged Foods & Meats
Loews Corp,0.133,L,"New York City, New York",Financials,Multi-line Insurance
"DIRECTV Group, Inc ",0.133,DTV,"El Segundo, CA",Communication Services,Broadcasting
"Lorillard, Inc",0.131,LO,"Greensboro, NC",Consumer Staples,Tobacco
Spectra Energy Corp,0.131,SE,"Singapore, Singapore",Consumer Cyclical,Internet Retail
Sempra Energy,0.131,SRE,"San Diego, California",Utilities,Multi-Utilities
"Aetna, Inc",0.13,AET,"Hartford, CT",Health Care,Managed Health Care
"T Rowe Price Group, Inc",0.126,TROW,"Baltimore, Maryland",Financials,Asset Management & Custody Banks
"Omnicom Group, Inc",0.123,OMC,"New York City, New York",Communication Services,Advertising
"Zimmer Holdings, Inc ",0.123,ZBH,"Warsaw, Indiana",Health Care,Health Care Equipment
PPL Corp,0.123,PPL,"Allentown, Pennsylvania",Utilities,Electric Utilities
"Noble Energy, Inc",0.122,NBL,"Houston, TX",Energy,Oil & Gas Exploration & Production
Sprint Nextel Corp ,0.122,S,"Mountain View, CA",Technology,Software - Infrastructure
Cognizant Technology Solutions Corp (Class A) ,0.121,CTSH,"Teaneck, New Jersey",Information Technology,IT Consulting & Other Services
"Consolidated Edison, Inc",0.121,ED,"New York City, New York",Utilities,Multi-Utilities
Progressive Corp ,0.121,PGR,"Mayfield Village, Ohio",Financials,Property & Casualty Insurance
"SunTrust Banks, Inc",0.12,STI,"Dallas, TX",Industrials,Electrical Equipment & Parts
Aon Corp,0.12,AON,"London, United Kingdom",Financials,Insurance Brokers
Murphy Oil Corp,0.118,MUR,"Houston, TX",Energy,Oil & Gas E&P
"Ecolab, Inc",0.117,ECL,"Saint Paul, Minnesota",Materials,Specialty Chemicals
Edison International,0.117,EIX,"Rosemead, California",Utilities,Electric Utilities
"Progress Energy, Inc",0.117,PGN,"Raleigh, NC",Utilities,Electric Utilities
Valero Energy Corp,0.116,VLO,"San Antonio, Texas",Energy,Oil & Gas Refining & Marketing
"Coach, Inc",0.112,TPR,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Williams Cos, Inc",0.111,WMB,"Tulsa, Oklahoma",Energy,Oil & Gas Storage & Transportation
"The Gap, Inc",0.11,GAP,"San Francisco, CA",Consumer Cyclical,Apparel Retail
"Public Storage, Inc",0.109,PSA,"Glendale, California",Real Estate,Self-Storage REITs
"Hartford Financial Services Group, Inc",0.109,HIG,"Hartford, Connecticut",Financials,Property & Casualty Insurance
Vornado Realty Trust,0.108,VNO,"New York, NY",Real Estate,REIT - Office
"CenturyTel, Inc",0.107,CTL,"Monroe, LA",Communication Services,Integrated Telecommunication Services
Peabody Energy Corp,0.107,BTU,"Saint Louis, MO",Energy,Thermal Coal
"Intuitive Surgical, Inc ",0.106,ISRG,"Sunnyvale, California",Health Care,Health Care Equipment
AES Corp ,0.106,AES,"Arlington, Virginia",Utilities,Independent Power Producers & Energy Traders
"Bed Bath & Beyond, Inc ",0.105,BBBY,"Union, NJ",Consumer Discretionary,Specialty Stores
"CH Robinson Worldwide, Inc",0.104,CHRW,"Eden Prairie, Minnesota",Industrials,Air Freight & Logistics
International Paper Co,0.103,IP,"Memphis, Tennessee",Materials,Paper & Plastic Packaging Products & Materials
"Cardinal Health, Inc",0.103,CAH,"Dublin, Ohio",Health Care,Health Care Distributors
"PPG Industries, Inc",0.103,PPG,"Pittsburgh, Pennsylvania",Materials,Specialty Chemicals
"Agilent Technologies, Inc ",0.103,A,"Santa Clara, California",Health Care,Life Sciences Tools & Services
"ConAgra Foods, Inc",0.103,CAG,"Chicago, Illinois",Consumer Staples,Packaged Foods & Meats
ITT Corp,0.102,ITT,"Stamford, CT",Industrials,Specialty Industrial Machinery
Invesco Ltd,0.101,IVZ,"Atlanta, Georgia",Financials,Asset Management & Custody Banks
"Apollo Group, Inc (Class A) ",0.101,APOL,"Phoenix, AZ",Consumer Discretionary,Education Services
Eaton Corp,0.1,ETN,"Dublin, Ireland",Industrials,Electrical Components & Equipment
"L-3 Communications Holdings, Inc",0.1,LLL,"New York, NY",Industrials,Aerospace & Defense
"Paychex, Inc",0.1,PAYX,"Penfield, New York",Industrials,Human Resource & Employment Services
"Ameriprise Financial, Inc",0.099,AMP,"Minneapolis, Minnesota",Financials,Asset Management & Custody Banks
"Intuit, Inc ",0.099,INTU,"Mountain View, California",Information Technology,Application Software
Fluor Corp,0.098,FLR,"Irving, TX",Industrials,Engineering & Construction
"Boston Properties, Inc",0.098,BXP,"Boston, Massachusetts",Real Estate,Office REITs
"Cummins, Inc",0.097,CMI,"Columbus, Indiana",Industrials,Construction Machinery & Heavy Transportation Equipment
"Forest Laboratories, Inc ",0.095,FRX,"Parsippany, NJ",Health Care,Pharmaceuticals
"NetApp, Inc ",0.095,NTAP,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"Xcel Energy, Inc",0.094,XEL,"Minneapolis, Minnesota",Utilities,Multi-Utilities
"Principal Financial Group, Inc",0.094,PFG,"Des Moines, Iowa",Financials,Life & Health Insurance
"CA, Inc",0.093,CA,"Islandia, NY",Information Technology,Systems Software
Discover Financial Services,0.093,DFS,"Riverwoods, IL",Financials,Consumer Finance
"Republic Services, Inc",0.092,RSG,"Phoenix, Arizona",Industrials,Environmental & Facilities Services
Equity Residential Properties Trust,0.09,EQR,"Chicago, Illinois",Real Estate,Multi-Family Residential REITs
"HCP, Inc",0.09,PEAK,"Irvine, CA",Real Estate,Health Care REITs
Parker-Hannifin Corp,0.089,PH,"Cleveland, Ohio",Industrials,Industrial Machinery & Supplies & Components
NVIDIA Corp ,0.088,NVDA,"Santa Clara, California",Information Technology,Semiconductors
Cameron International Corp ,0.088,CAM,"Houston, TX",Energy,Oil & Gas Equipment & Services
"Safeway, Inc",0.088,SWY,"Pleasanton, CA",Consumer Staples,Food Retail
Clorox Co,0.088,CLX,"Oakland, California",Consumer Staples,Household Products
"CONSOL Energy, Inc",0.088,CEIX,"Canonsburg, PA",Energy,Coal & Consumable Fuels
Western Digital Corp ,0.088,WDC,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
CBS Corp (Class B),0.087,CBS,"New York, NY",Communication Services,Broadcasting
Life Technologies Corp ,0.087,LIFE,"San Francisco, CA",Financial Services,Insurance - Life
"Quest Diagnostics, Inc",0.087,DGX,"Secaucus, New Jersey",Health Care,Health Care Services
Fifth Third Bancorp,0.087,FITB,"Cincinnati, Ohio",Financials,Regional Banks
"Analog Devices, Inc",0.086,ADI,"Wilmington, Massachusetts",Information Technology,Semiconductors
Computer Sciences Corp ,0.086,CSC,"Falls Church, VA",Information Technology,IT Consulting & Other Services
"Rockwell Collins, Inc",0.086,COL,"Cedar Rapids, IA",Industrials,Aerospace & Defense
"JC Penney Co, Inc",0.086,JCP,"Plano, TX",Consumer Discretionary,Department Stores
"McGraw-Hill Cos, Inc",0.085,SPGI,"New York City, New York",Financials,Financial Exchanges & Data
Lincoln National Corp,0.084,LNC,"Radnor, PA",Financial Services,Insurance - Life
Range Resources Corp,0.083,RRC,"Fort Worth, TX",Energy,Oil & Gas E&P
Sara Lee Corp,0.083,SLE,"Santa Monica, CA",Communication Services,Internet Content & Information
Weyerhaeuser Co,0.083,WY,"Seattle, Washington",Real Estate,Timber REITs
"Macy's, Inc",0.082,M,"New York, NY",Consumer Cyclical,Department Stores
"CR Bard, Inc",0.082,BCR,"Murray Hill, NJ",Health Care,Health Care Equipment
CIGNA Corp,0.082,CI,"Bloomfield, Connecticut",Health Care,Health Care Services
Molson Coors Brewing Co (Class B),0.082,TAP,"Chicago, Illinois",Consumer Staples,Brewers
"Reynolds American, Inc",0.081,RAI,"Winston-Salem, NC",Consumer Staples,Tobacco
NYSE Euronext,0.081,NYX,"New York, NY",Financials,Financial Exchanges & Data
"Expeditors International of Washington, Inc",0.08,EXPD,"Seattle, Washington",Industrials,Air Freight & Logistics
"Fiserv, Inc ",0.08,FI,"Milwaukee, WI",Financials,Transaction & Payment Processing Services
Regions Financial Corp,0.079,RF,"Birmingham, Alabama",Financials,Regional Banks
"Dr Pepper Snapple Group, Inc ",0.079,DPS,"Plano, TX",Consumer Staples,Soft Drinks
El Paso Corp,0.078,EP,"Tulsa, OK",Energy,Oil & Gas E&P
Dover Corp,0.077,DOV,"Downers Grove, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Hospira, Inc ",0.077,HSP,"Lake Forest, IL",Health Care,Pharmaceuticals
Southwest Airlines Co,0.077,LUV,"Dallas, Texas",Industrials,Passenger Airlines
Laboratory Corp of America Holdings ,0.076,LH,"Burlington, North Carolina",Health Care,Health Care Services
"Citrix Systems, Inc ",0.076,CTXS,"Fort Lauderdale, FL",Information Technology,Application Software
"IntercontinentalExchange, Inc ",0.076,ICE,"Atlanta, Georgia",Financials,Financial Exchanges & Data
"Host Hotels & Resorts, Inc",0.076,HST,"Bethesda, Maryland",Real Estate,Hotel & Resort REITs
Unum Group,0.076,UNM,"Chattanooga, TN",Financial Services,Insurance - Life
"Micron Technology, Inc ",0.074,MU,"Boise, Idaho",Information Technology,Semiconductors
"Marriott International, Inc (Class A)",0.074,MAR,"Bethesda, Maryland",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"BMC Software, Inc ",0.074,BMC,"Houston, TX",Information Technology,Systems Software
"McAfee, Inc ",0.073,MCFE,"San Jose, CA",Information Technology,Systems Software
"Sun Microsystems, Inc ",0.073,JAVA,"Santa Clara, CA",Information Technology,Systems Software
"Coca-Cola Enterprises, Inc",0.073,CCE,"Atlanta, GA",Consumer Staples,Soft Drinks
Goodrich Corp,0.072,GR,"Charlotte, NC",Industrials,Aerospace & Defense
Vulcan Materials Co,0.072,VMC,"Birmingham, Alabama",Materials,Construction Materials
Xerox Corp,0.072,XRX,"Norwalk, CT",Industrials,Business Equipment & Supplies
AmerisourceBergen Corp,0.071,ABC,"Conshohocken, PA",Health Care,Health Care Distributors
"Mattel, Inc",0.071,MAT,"El Segundo, CA",Consumer Cyclical,Leisure
"Diamond Offshore Drilling, Inc",0.071,DO,"Houston, TX",Energy,Oil & Gas Drilling
Sigma-Aldrich Corp,0.07,SIAL,"St. Louis, MO",Health Care,Life Sciences Tools & Services
Questar Corp,0.07,STR,"Salt Lake City, UT",Utilities,Gas Utilities
Amphenol Corp (Class A),0.069,APH,"Wallingford, Connecticut",Information Technology,Electronic Components
"Xilinx, Inc",0.069,XLNX,"San Jose, CA",Information Technology,Semiconductors
"Constellation Energy Group, Inc",0.069,CEG,"Baltimore, Maryland",Utilities,Electric Utilities
Hershey Co,0.069,HSY,"Hershey, Pennsylvania",Consumer Staples,Packaged Foods & Meats
"Fortune Brands, Inc",0.069,FBHS,"Deerfield, IL",Industrials,Building Products
VF Corp,0.069,VFC,"Denver, CO",Consumer Cyclical,Apparel Manufacturing
"FMC Technologies, Inc ",0.069,FMC,"Philadelphia, PA",Basic Materials,Agricultural Inputs
International Game Technology,0.068,IGT,"London, UK",Consumer Discretionary,Casinos & Gaming
United States Steel Corp,0.068,X,"Pittsburgh, PA",Materials,Steel
"Humana, Inc ",0.068,HUM,"Louisville, Kentucky",Health Care,Managed Health Care
"Smith International, Inc",0.068,SWH,"Springfield, MA",Consumer Discretionary,Leisure Products
JM Smucker Co,0.068,SJM,"Orrville, Ohio",Consumer Staples,Packaged Foods & Meats
Campbell Soup Co,0.067,CPB,"Camden, New Jersey",Consumer Staples,Packaged Foods & Meats
"Owens-Illinois, Inc ",0.067,OI,"Perrysburg, OH",Consumer Cyclical,Packaging & Containers
