Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
Broadcom Corp ,0.056,BRCM,"Irvine, CA",Information Technology,Semiconductors
Avery Dennison Corp,0.056,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
Applera Corp,0.055,ABI,"Foster City, CA",Health Care,Life Sciences Tools & Services
Apple Computer ,0.055,AAPL,"Cupertino, California",Information Technology,"Technology Hardware, Storage & Peripherals"
Sempra Energy,0.055,SRE,"San Diego, California",Utilities,Multi-Utilities
"Peoplesoft, Inc ",0.055,PSFT,"Pleasanton, CA",Information Technology,Application Software
"Countrywide Credit Industries, Inc",0.055,CFC,"Calabasas, CA",Financials,Thrifts & Mortgage Finance
"Bear Stearns Cos, Inc",0.054,BSC,"New York, NY",Financials,Investment Banking & Brokerage
Cinergy Corp,0.054,CIN,"Cincinnati, OH",Utilities,Electric Utilities
"GPU, Inc",0.054,GPU,"Morristown, NJ",Utilities,Electric Utilities
Kerr McGee Corp,0.053,KMG,"Oklahoma City, OK",Energy,Oil & Gas Exploration & Production
"Williamette Industries, Inc",0.053,WLL,"Portland, OR",Materials,Paper Products
"Yahoo, Inc ",0.053,YHOO,"Sunnyvale, CA",Communication Services,Interactive Media & Services
"Fortune Brands, Inc",0.052,FBHS,"Deerfield, IL",Industrials,Building Products
Zions Bancorp,0.052,ZION,"Salt Lake City, UT",Financial Services,Banks - Regional
PPL Corp,0.051,PPL,"Allentown, Pennsylvania",Utilities,Electric Utilities
Convergys Corp ,0.051,CVG,"Cincinnati, OH",Information Technology,Data Processing & Outsourced Services
"CenturyTel, Inc",0.05,CTL,"Monroe, LA",Communication Services,Integrated Telecommunication Services
"Ecolab, Inc",0.05,ECL,"Saint Paul, Minnesota",Materials,Specialty Chemicals
"Family Dollar Stores, Inc",0.05,FDO,"Matthews, NC",Consumer Discretionary,General Merchandise Stores
Torchmark Corp,0.05,TMK,"McKinney, TX",Financials,Life & Health Insurance
"Univision Communications, Inc ",0.05,UVN,"New York, NY",Communication Services,Broadcasting
"Nisource, Inc",0.05,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
"Textron, Inc",0.049,TXT,"Providence, Rhode Island",Industrials,Aerospace & Defense
Radioshack Corp,0.049,RSH,"Fort Worth, TX",Consumer Discretionary,Computer & Electronics Retail
Newmont Mining Corp,0.049,NEM,"Denver, Colorado",Materials,Gold
"Allegheny Energy, Inc",0.048,AYE,"Greensburg, PA",Utilities,Electric Utilities
Keyspan Corp,0.048,KSE,"New York, NY",Utilities,Electric Utilities
Devon Energy Corp,0.048,DVN,"Oklahoma City, Oklahoma",Energy,Oil & Gas Exploration & Production
Vulcan Materials Co,0.048,VMC,"Birmingham, Alabama",Materials,Construction Materials
"Brown-Forman Corp, Class B",0.047,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
"Huntington Bancshares, Inc",0.047,HBAN,"Columbus, Ohio; Detroit, Michigan",Financials,Regional Banks
Edison Iternational,0.047,EIX,"Rosemead, California",Utilities,Electric Utilities
"Placer Dome, Inc",0.046,PDG,"Vancouver, Canada",Materials,Gold
Knight Ridder Inc,0.045,KRI,"San Jose, CA",Communication Services,Publishing
Starwood Hotels & Resorts,0.045,HOT,"Stamford, CT",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
LSI Logic Corp ,0.045,LSI,"San Jose, CA",Information Technology,Semiconductors
Eaton Corp,0.045,ETN,"Dublin, Ireland",Industrials,Electrical Components & Equipment
"Aetna, Inc ",0.044,AET,"Hartford, CT",Health Care,Managed Health Care
Sanmina Corp ,0.044,SANM,"San Jose, CA",Technology,Electronic Components
"Stilwell Financial, Inc ",0.044,SV,"Denver, CO",Financials,Asset Management & Custody Banks
"Tellabs, Inc ",0.043,TLAB,"Naperville, IL",Information Technology,Communications Equipment
"Dow Jones & Co, Inc",0.043,DJ,"New York, NY",Communication Services,Publishing
"ITT Industries, Inc",0.043,ITT,"Stamford, CT",Industrials,Specialty Industrial Machinery
Parker-Hannifin Corp,0.042,PH,"Cleveland, Ohio",Industrials,Industrial Machinery & Supplies & Components
"Cooper Industries, Inc",0.042,CBE,"Dublin, Ireland",Industrials,Electrical Components & Equipment
Dollar General Corp,0.042,DG,"Goodlettsville, Tennessee",Consumer Staples,Consumer Staples Merchandise Retail
"Legget & Platt, Inc",0.042,LEG,"Carthage, MO",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
Limited Inc (The),0.042,LB,"Houston, TX",Energy,Oil & Gas Equipment & Services
"Novellus Systems, Inc ",0.041,NVLS,"San Jose, CA",Information Technology,Semiconductor Equipment
SAFECO Corp,0.041,SAF,"Seattle, WA",Financials,Property & Casualty Insurance
"Office Depot, Inc ",0.041,ODP,"Boca Raton, FL",Consumer Cyclical,Specialty Retail
"Paccar, Inc",0.04,PCAR,"Bellevue, Washington",Industrials,Construction Machinery & Heavy Transportation Equipment
"Citrix Systems, Inc ",0.04,CTXS,"Fort Lauderdale, FL",Information Technology,Application Software
"Constellation Energy Group, Inc",0.04,CEG,"Baltimore, Maryland",Utilities,Electric Utilities
"TRW, Inc",0.04,TRW,"Livonia, MI",Consumer Discretionary,Auto Parts & Equipment
National Semiconductor Corp ,0.039,NSM,"Santa Clara, CA",Information Technology,Semiconductors
"Robert Half International, Inc ",0.039,RHI,"Menlo Park, CA",Industrials,Staffing & Employment Services
"T Rowe Price Associates, Inc",0.039,TROW,"Baltimore, Maryland",Financials,Asset Management & Custody Banks
"WW Grainger, Inc",0.039,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
Sabre Holdings Corp,0.038,TSG,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
Sherwin-Williams Co,0.037,SHW,"Cleveland, Ohio",Materials,Specialty Chemicals
"Teradyne, Inc ",0.037,TER,"North Reading, Massachusetts",Information Technology,Semiconductor Materials & Equipment
K-Mart Corp ,0.037,KMRT,"Troy, MI",Consumer Discretionary,General Merchandise Stores
Jabil Circuit Inc ,0.037,JBL,"St. Petersburg, Florida",Information Technology,Electronic Manufacturing Services
"EOG Resources, Inc",0.037,EOG,"Houston, Texas",Energy,Oil & Gas Exploration & Production
VF Corp,0.036,VFC,"Denver, CO",Consumer Cyclical,Apparel Manufacturing
"Comverse Technology, Inc ",0.036,CMVT,"Woodbury, NY",Information Technology,Application Software
Whirlpool Corp,0.036,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
CIENA Corp ,0.036,CIEN,"Hanover, Maryland",Information Technology,Communications Equipment
Pinnacle West Capital Corp,0.036,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
"Delta Air Lines, Inc",0.035,DAL,"Atlanta, Georgia",Industrials,Passenger Airlines
"Darden Restaurants, Inc",0.035,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
Stanley Works (The),0.035,SWK,"New Britain, Connecticut",Industrials,Industrial Machinery & Supplies & Components
Noble Drilling Corp ,0.035,NE,"Houston, TX",Energy,Oil & Gas Drilling
Nucor Corp,0.035,NUE,"Charlotte, North Carolina",Materials,Steel
Thermo Electron Corp,0.034,TMO,"Waltham, Massachusetts",Health Care,Life Sciences Tools & Services
Tiffany & Co,0.034,TIF,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Toys ""R"" Us, Inc ",0.034,TOY,"Wayne, NJ",Consumer Discretionary,Specialty Stores
"Harrah's Entertainment, Inc ",0.034,HET,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
Sigma-Aldrich Corp,0.034,SIAL,"St. Louis, MO",Health Care,Life Sciences Tools & Services
"BMC Software, Inc ",0.034,BMC,"Houston, TX",Information Technology,Systems Software
International Game Technology ,0.034,IGT,"London, UK",Consumer Discretionary,Casinos & Gaming
"Equifax, Inc",0.034,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
Sealed Air Corp ,0.034,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
"Nabors Industries, Inc",0.033,NBR,"Hamilton, Bermuda",Energy,Oil & Gas Drilling
Compuware Corp ,0.033,CPWR,"Philadelphia, PA",Utilities,Utilities - Renewable
"Sunoco, Inc",0.033,SUN,"Dallas, TX",Energy,Oil & Gas Refining & Marketing
"Wendy's International, Inc",0.032,WEN,"Dublin, OH",Consumer Cyclical,Restaurants
Englehard Corp,0.032,EC,"Bogotá, Colombia",Energy,Oil & Gas Integrated
RR Donnelley & Sons Co,0.032,RRD,"Chicago, IL",Industrials,Commercial Printing
Goodyear Tire & Rubber Co (The),0.032,GT,"Akron, OH",Consumer Cyclical,Auto Parts
AMR Corp ,0.031,AMR,"Bristol, TN",Basic Materials,Coking Coal
"TMP Worlwide, Inc ",0.031,TMPW,"New York, NY",Communication Services,Interactive Media & Services
Mead Corp,0.031,MEA,"Dayton, OH",Materials,Paper Products
Hilton Hotels Corp,0.031,HLT,"Tysons Corner, Virginia",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Manor Care, Inc",0.031,HCR,"Toledo, OH",Health Care,Health Care Facilities
"Scientific-Atlanta, Inc",0.03,SFA,"Atlanta, GA",Information Technology,Communications Equipment
Fluor Corp,0.03,FLR,"Irving, TX",Industrials,Engineering & Construction
Eastman Chemical Co,0.03,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
NCR Corp ,0.03,NCR,"Atlanta, GA",Information Technology,"Technology Hardware, Storage & Peripherals"
"Avaya, Inc ",0.03,AVYA,"Santa Clara, CA",Information Technology,Communications Equipment
"Ashland, Inc",0.03,ASH,"Wilmington, DE",Basic Materials,Specialty Chemicals
"International Flavors & Fragrances, Inc",0.03,IFF,"New York City, New York",Materials,Specialty Chemicals
"Niagara Mohawk Holdings, Inc",0.03,NMK,"Syracuse, NY",Utilities,Electric Utilities
ADC Telecommunications Inc ,0.029,ADCT,"Epalinges, Switzerland",Healthcare,Biotechnology
"Supervalu, Inc",0.029,SVU,"Eden Prairie, MN",Consumer Staples,Food Retail
Unisys Corp ,0.029,UIS,"Blue Bell, PA",Technology,Information Technology Services
Rockwell International Corp,0.029,ROK,"Milwaukee, Wisconsin",Industrials,Electrical Components & Equipment
"CR Bard, Inc",0.028,BCR,"Murray Hill, NJ",Health Care,Health Care Equipment
"Perkin Elmer, Inc",0.028,PKI,"Waltham, MA",Health Care,Health Care Equipment
Westvaco Corp,0.028,WVC,"Stamford, CT",Materials,Paper Packaging
Black & Decker Corp,0.028,BDK,"Towson, MD",Industrials,Household Appliances
"Rockwell Collins, Inc",0.028,COL,"Cedar Rapids, IA",Industrials,Aerospace & Defense
"Advanced Micro Devices, Inc ",0.028,AMD,"Santa Clara, California",Information Technology,Semiconductors
Deluxe Corp,0.027,DLX,"Minneapolis, MN",Industrials,Conglomerates
"Allied Waste Industries, Inc ",0.027,AW,"Phoenix, AZ",Industrials,Environmental & Facilities Services
"Circuit City Stores, Inc",0.027,CC,"Wilmington, DE",Basic Materials,Specialty Chemicals
Millipore Corp,0.027,MIL,"Billerica, MA",Health Care,Life Sciences Tools & Services
"Temple-Inland, Inc",0.027,TIN,"Austin, TX",Materials,Paper Packaging
CMS Energy Corp,0.027,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
Citizens Communications Co ,0.026,CZN,"Stamford, CT",Communication Services,Integrated Telecommunication Services
Homestake Mining Co,0.026,HM,"San Francisco, CA",Materials,Gold
"Hasbro, Inc",0.026,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
Pall Corp,0.026,PLL,"Port Washington, NY",Industrials,Industrial Machinery
Dana Corp,0.025,DAN,"Maumee, OH",Consumer Cyclical,Auto Parts
Pactiv Corp ,0.025,PTV,"Lake Forest, IL",Materials,Paper Packaging
"Conseco, Inc",0.025,CNO,"Carmel, IN",Financial Services,Insurance - Life
American Power Conversion Corp ,0.025,APCC,"West Kingston, RI",Information Technology,Electrical Components & Equipment
Inco Ltd ,0.025,O,"San Diego, California",Real Estate,Retail REITs
"Symbol Technologies, Inc",0.025,SBL,"Holmdel, NJ",Information Technology,Communications Equipment
Phelps Dodge Corp,0.024,PD,"San Francisco, CA",Technology,Software - Application
"Bemis, Inc",0.023,BMS,"Neenah, WI",Materials,Paper Packaging
"Alberto-Culver Co, Class B",0.023,ACV,"Atlanta, GA",Financial Services,Asset Management
"Network Appliances, Inc ",0.023,NTAP,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
Applied Micro Circuits Corp ,0.022,AMCC,"Sunnyvale, CA",Information Technology,Semiconductors
"Liz Claiborne, Inc",0.022,LIZ,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Goodrich (BF) Co (The),0.022,GR,"Charlotte, NC",Industrials,Aerospace & Defense
"Humana, Inc ",0.021,HUM,"Louisville, Kentucky",Health Care,Managed Health Care
Centex Corp,0.021,CTX,"Dallas, TX",Consumer Discretionary,Homebuilding
Maytag Corp,0.02,MYG,"Newton, IA",Consumer Discretionary,Household Appliances
"Nordstrom, Inc",0.02,JWN,"Seattle, WA",Consumer Discretionary,Department Stores
"Autodesk, Inc",0.02,ADSK,"San Francisco, California",Information Technology,Application Software
"Conexant Systems, Inc ",0.02,CNXT,"Newport Beach, CA",Information Technology,Semiconductors
"Gateway, Inc ",0.019,GTW,"Irvine, CA",Information Technology,"Technology Hardware, Storage & Peripherals"
Ball Corp,0.019,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
Boise Cascade Corp,0.019,BCC,"Boise, ID",Basic Materials,Lumber & Wood Production
"Nicor, Inc",0.019,GAS,"Naperville, IL",Utilities,Gas Utilities
Tektronix Corp,0.018,TEK,"Beaverton, OR",Information Technology,Electronic Instruments
Visteon Corp,0.018,VC,"Van Buren, MI",Consumer Cyclical,Auto Parts
Navistar International Corp ,0.018,NAV,"Lisle, IL",Industrials,Construction & Farm Machinery
Coors (Adolph) Co,0.018,TAP,"Chicago, Illinois",Consumer Staples,Brewers
Q Logic Corp,0.018,QLGC,"Aliso Viejo, CA",Information Technology,Communications Equipment
"PMC Sierra, Inc ",0.018,PMCS,"Santa Clara, CA",Information Technology,Semiconductors
Meredith Corp,0.018,MDP,"Des Moines, IA",Communication Services,Publishing
Freeport-McMoran Copper & Gold ,0.018,FCX,"Phoenix, Arizona",Materials,Copper
Quintiles Transnational Corp ,0.017,Q,"Wilmington, Delaware",Information Technology,Semiconductor Materials & Equipment
Global Crossing Ltd ,0.017,GLBC,"Hamilton, Bermuda",Communication Services,Alternative Carriers
"Winn-Dixie Stores, Inc",0.017,WINN,"Jacksonville, FL",Consumer Staples,Food Retail
Mercury Interactive Corp,0.017,MERQ,"Mountain View, CA",Information Technology,Systems Software
Pulte Corp,0.016,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
Andrew Corp ,0.016,ANDW,"Orland Park, IL",Information Technology,Communications Equipment
FMC Corp ,0.016,FMC,"Philadelphia, PA",Basic Materials,Agricultural Inputs
"Bausch & Lomb, Inc",0.016,BLCO,"Vaughan, ON",Healthcare,Medical Instruments & Supplies
Brunswick Corp,0.016,BC,"Mettawa, IL",Consumer Cyclical,Recreational Vehicles
"Cummins Engine Co, Inc",0.015,CMI,"Columbus, Indiana",Industrials,Construction Machinery & Heavy Transportation Equipment
Parametric Technology Corp ,0.015,PTC,"Boston, Massachusetts",Information Technology,Application Software
Peoples Energy Corp,0.015,PGL,"Chicago, IL",Utilities,Gas Utilities
Vitesse Semiconductors Corp,0.015,VTSS,"Camarillo, CA",Information Technology,Semiconductors
Crane Co,0.014,CR,"Stamford, CT",Industrials,Specialty Industrial Machinery
KB Home Co,0.014,KBH,"Los Angeles, CA",Consumer Cyclical,Residential Construction
"Snap-on, Inc",0.014,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
USX-US Steel Group,0.013,X,"Pittsburgh, PA",Materials,Steel
Dillards Inc,0.013,DDS,"Little Rock, AR",Consumer Cyclical,Department Stores
"Ryder Systems, Inc",0.013,R,"Coral Gables, FL",Industrials,Rental & Leasing Services
"Novell, Inc ",0.013,NOVL,"Provo, UT",Information Technology,Systems Software
"Rowan Cos, Inc ",0.013,RDC,"Houston, TX",Energy,Oil & Gas Drilling
Great Lakes Chemical Corp,0.012,GLK,"West Lafayette, IN",Materials,Specialty Chemicals
"Allegheny Technologies, Inc",0.012,AYE,"Greensburg, PA",Utilities,Electric Utilities
"Reebok International, Inc ",0.012,RBK,"Canton, MA",Consumer Discretionary,Footwear
Tupperware Corp,0.012,TUP,"Orlando, FL",Consumer Discretionary,Housewares & Specialties
Thomas & Betts Corp,0.011,TNB,"Memphis, TN",Industrials,Electrical Components & Equipment
Cooper Tire & Rubber Co,0.011,CTB,"Findlay, OH",Consumer Discretionary,Tires & Rubber
"Worthington Industries, Inc",0.01,WOR,"Columbus, OH",Industrials,Metal Fabrication
"Big Lots, Inc ",0.01,BIG,"Columbus, OH",Consumer Discretionary,General Merchandise Stores
"Hercules, Inc",0.01,HPC,"New York, NY",Materials,Specialty Chemicals
American Greetings Corp,0.009,AM,"Denver, CO",Energy,Oil & Gas Midstream
"Palm, Inc ",0.009,PALM,"Sunnyvale, CA",Information Technology,Technology Hardware
"National Service Industries, Inc",0.009,NSI,"Atlanta, GA",Industrials,Commercial & Residential Services
Louisiana-Pacific Corp,0.008,LPX,"Nashville, TN",Industrials,Building Products & Equipment
"McDermott International, Inc",0.006,MDR,"Houston, TX",Energy,Oil & Gas Equipment & Services
Sapient Corp ,0.005,SAPE,"Boston, MA",Information Technology,IT Consulting & Other Services
"Power One, Inc ",0.005,PWER,"Camarillo, CA",Information Technology,Electrical Components & Equipment
"US Airways Group, Inc ",0.003,LCC,"Tempe, AZ",Industrials,Airlines
