Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
"Medtronic, Inc",0.68,MDT,"Dublin, Ireland",Health Care,Health Care Equipment
Pharmacia Corp,0.667,PHA,"Peapack, NJ",Health Care,Pharmaceuticals
AT&T Corp,0.617,T,"Dallas, Texas",Communication Services,Integrated Telecommunication Services
Bristol-Myers Squibb Co,0.612,BMY,"New York City, New York",Health Care,Pharmaceuticals
Wachovia Corp,0.595,WB,"Beijing, China",Communication Services,Internet Content & Information
"Anheuser-Busch Cos, Inc",0.587,BUD,"Leuven, Belgium",Consumer Defensive,Beverages - Brewers
Bank One Corp,0.583,ONE,"Chicago, IL",Financials,Regional Banks
Oracle Corp ,0.573,ORCL,"Austin, Texas",Information Technology,Application Software
3M Co,0.567,MMM,"Saint Paul, Minnesota",Industrials,Industrial Conglomerates
Wyeth,0.561,WYE,"Madison, NJ",Health Care,Pharmaceuticals
American Express Co,0.551,AXP,"New York City, New York",Financials,Consumer Finance
Freddie Mac,0.515,FMCC,"McLean, VA",Financial Services,Mortgage Finance
JP Morgan Chase & Co,0.502,JPM,"New York City, New York",Financials,Diversified Banks
Morgan Stanley Dean Witter & Co,0.495,MS,"New York City, New York",Financials,Investment Banking & Brokerage
Fifth Third Bancorp,0.477,FITB,"Cincinnati, Ohio",Financials,Regional Banks
Hewlett-Packard Co,0.476,HPQ,"Palo Alto, California",Information Technology,"Technology Hardware, Storage & Peripherals"
Du Pont (EI) de Nemours,0.476,DD,"Wilmington, Delaware",Materials,Specialty Chemicals
US Bancorp,0.472,USB,"Minneapolis, Minnesota",Financials,Diversified Banks
BellSouth Corp,0.456,BLS,"Atlanta, GA",Communication Services,Integrated Telecommunication Services
"Lowe's Cos, Inc",0.427,LOW,"Mooresville, North Carolina",Consumer Discretionary,Home Improvement Retail
"Goldman Sachs Group, Inc",0.426,GS,"New York City, New York",Financials,Investment Banking & Brokerage
Walgreen Co,0.418,WBA,"Deerfield, IL",Consumer Staples,Drug Retail
ConocoPhillips ,0.418,COP,"Houston, Texas",Energy,Oil & Gas Exploration & Production
Gillette Co,0.416,G,"Hamilton, Bermuda",Technology,Information Technology Services
Schering-Plough Corp,0.414,SGP,"Kenilworth, NJ",Health Care,Pharmaceuticals
Disney (Walt) Co (The),0.411,DIS,"Burbank, California",Communication Services,Movies & Entertainment
"Washington Mutual, Inc",0.406,WM,"Houston, Texas",Industrials,Environmental & Facilities Services
Colgate-Palmolive Co,0.392,CL,"New York City, New York",Consumer Staples,Household Products
Kimberly-Clark Corp,0.39,KMB,"Irving, Texas",Consumer Staples,Household Products
Lockheed Martin Corp,0.387,LMT,"Bethesda, Maryland",Industrials,Aerospace & Defense
Boeing Co,0.38,BA,"Arlington, Virginia",Industrials,Aerospace & Defense
"Merrill Lynch & Co, Inc",0.377,MER,"New York, NY",Financials,Investment Banking & Brokerage
Tyco International Ltd,0.374,TYC,"Schaffhausen, Switzerland",Industrials,Industrial Conglomerates
"Cardinal Health, Inc",0.373,CAH,"Dublin, Ohio",Health Care,Health Care Distributors
"United Health Group, Inc",0.356,UNH,"Eden Prairie, Minnesota",Health Care,Managed Health Care
United Technologies Corp,0.355,UTX,"Farmington, CT",Industrials,Aerospace & Defense
Target Corp,0.354,TGT,"Minneapolis, Minnesota",Consumer Staples,Consumer Staples Merchandise Retail
"Texas Instruments, Inc",0.34,TXN,"Dallas, Texas",Information Technology,Semiconductors
Allstate Corp,0.336,ALL,"Northbrook, Illinois",Financials,Property & Casualty Insurance
Dow Chemical Co,0.329,DOW,"Midland, Michigan",Materials,Commodity Chemicals
"HCA, Inc",0.326,HCA,"Nashville, Tennessee",Health Care,Health Care Facilities
Tenet Healthcare Corp ,0.321,THC,"Dallas, TX",Healthcare,Medical Care Facilities
MBNA Corp,0.31,KRB,"Charlotte, NC",Financials,Regional Banks
"Motorola, Inc",0.307,MSI,"Chicago, Illinois",Information Technology,Communications Equipment
"Marsh & McLennan Cos, Inc",0.303,MMC,"New York, NY",Financial Services,Insurance Brokers
McDonald's Corp,0.298,MCD,"Chicago, Illinois",Consumer Discretionary,Restaurants
Schlumberger Ltd,0.295,SLB,"Houston, Texas",Energy,Oil & Gas Equipment & Services
General Motors Corp,0.29,GM,"Detroit, Michigan",Consumer Discretionary,Automobile Manufacturers
"Automatic Data Processing, Inc",0.288,ADP,"Roseland, New Jersey",Industrials,Human Resource & Employment Services
First Data Corp,0.284,FDC,"Atlanta, GA",Information Technology,Data Processing & Outsourced Services
"Clear Channel Communications, Inc ",0.284,CCU,"Santiago, Chile",Consumer Defensive,Beverages - Brewers
FleetBoston Financial Corp,0.284,FBF,"Boston, MA",Financials,Regional Banks
"QUALCOMM, Inc ",0.281,QCOM,"San Diego, California",Information Technology,Semiconductors
"Bank of New York Co, Inc (The)",0.279,BK,"New York City, New York",Financials,Asset Management & Custody Banks
Southern Co (The),0.274,SO,"Atlanta, Georgia",Utilities,Electric Utilities
Kohl's Corp ,0.272,KSS,"Menomonee Falls, WI",Consumer Cyclical,Department Stores
Comcast Corp Class A ,0.262,CMCSA,"Philadelphia, Pennsylvania",Communication Services,Cable & Satellite
"Gannett Co, Inc",0.257,GCI,"McLean, VA",Communication Services,Publishing
"Applied Materials, Inc ",0.251,AMAT,"Santa Clara, California",Information Technology,Semiconductor Materials & Equipment
Sysco Corp,0.25,SYY,"Houston, Texas",Consumer Staples,Food Distributors
Emerson Electric Co,0.246,EMR,"Ferguson, Missouri",Industrials,Electrical Components & Equipment
Baxter International Inc,0.242,BAX,"Deerfield, Illinois",Health Care,Health Care Equipment
"Illinois Tool Works, Inc",0.238,ITW,"Glenview, Illinois",Industrials,Industrial Machinery & Supplies & Components
Ford Motor Co,0.236,F,"Dearborn, Michigan",Consumer Discretionary,Automobile Manufacturers
"Honeywell International, Inc",0.236,HON,"Charlotte, North Carolina",Industrials,Industrial Conglomerates
"SunTrust Banks, Inc",0.232,STI,"Dallas, TX",Industrials,Electrical Equipment & Parts
Duke Energy Corp,0.231,DUK,"Charlotte, North Carolina",Utilities,Electric Utilities
National City Corp,0.231,NCC,"Cleveland, OH",Financials,Regional Banks
BB&T Corp,0.224,BBT,"Boston, MA",Financial Services,Banks - Regional
"Prudential Financial, Inc",0.222,PRU,"Newark, New Jersey",Financials,Life & Health Insurance
General Dynamics Corp,0.218,GD,"Reston, Virginia",Industrials,Aerospace & Defense
"Alcoa, Inc",0.216,AA,"Pittsburgh, PA",Basic Materials,Aluminum
"General Mills, Inc",0.216,GIS,"Golden Valley, Minnesota",Consumer Staples,Packaged Foods & Meats
International Paper Co,0.214,IP,"Memphis, Tennessee",Materials,Paper & Plastic Packaging Products & Materials
"MetLife, Inc",0.214,MET,"New York City, New York",Financials,Life & Health Insurance
"Aflac, Inc",0.212,AFL,"Columbus, Georgia",Financials,Life & Health Insurance
Exelon Corp,0.204,EXC,"Chicago, Illinois",Utilities,Electric Utilities
FedEx Corp ,0.2,FDX,"Memphis, Tennessee",Industrials,Air Freight & Logistics
ebay Inc ,0.198,EBAY,"San Jose, California",Consumer Discretionary,Broadline Retail
Carnival Corp,0.196,CCL,"Miami, Florida",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Forest Laboratories, Inc ",0.195,FRX,"Parsippany, NJ",Health Care,Pharmaceuticals
Costco Wholesale Corp ,0.194,COST,"Issaquah, Washington",Consumer Staples,Consumer Staples Merchandise Retail
Union Pacific Corp,0.193,UNP,"Omaha, Nebraska",Industrials,Rail Transportation
"Waste Management, Inc",0.192,WM,"Houston, Texas",Industrials,Environmental & Facilities Services
Sara Lee Corp,0.191,SLE,"Santa Monica, CA",Communication Services,Internet Content & Information
SLM Corp,0.19,SLM,"Newark, DE",Financial Services,Credit Services
"Dominion Resources, Inc",0.187,D,"Richmond, Virginia",Utilities,Multi-Utilities
"Harley-Davidson, Inc",0.187,HOG,"Milwaukee, WI",Consumer Cyclical,Recreational Vehicles
Northrop Grumman Corp,0.184,NOC,"West Falls Church, Virginia[3]",Industrials,Aerospace & Defense
Kellogg Co,0.18,K,"Chicago, IL",Consumer Defensive,Packaged Foods
Travelers Property Casualty Corp Class B ,0.18,TRV,"New York City, New York",Financials,Property & Casualty Insurance
"ConAgra Foods, Inc",0.177,CAG,"Chicago, Illinois",Consumer Staples,Packaged Foods & Meats
"Household International, Inc",0.172,HI,"Batesville, IN",Industrials,Specialty Industrial Machinery
"Caterpillar, Inc",0.171,CAT,"Irving, Texas",Industrials,Construction Machinery & Heavy Transportation Equipment
State Street Corp,0.168,STT,"Boston, Massachusetts",Financials,Asset Management & Custody Banks
Boston Scientific Corp ,0.168,BSX,"Marlborough, Massachusetts",Health Care,Health Care Equipment
Alltel Corp,0.167,AT,"Little Rock, AR",Communication Services,Wireless Telecommunication Services
Tribune Co,0.167,TRB,"Chicago, IL",Communication Services,Publishing
"Sears, Roebuck & Co",0.164,S,"Mountain View, CA",Technology,Software - Infrastructure
Charles Schwab Corp (The),0.159,SCHW,"Westlake, Texas",Financials,Investment Banking & Brokerage
"McGraw-Hill Cos, Inc (The)",0.159,SPGI,"New York City, New York",Financials,Financial Exchanges & Data
PNC Financial Services Group,0.159,PNC,"Pittsburgh, Pennsylvania",Financials,Diversified Banks
"Lehman Brothers Holdings, Inc",0.158,LEH,"New York, NY",Financials,Investment Banking & Brokerage
TXU Corp,0.157,TXU,"Dallas, TX",Utilities,Electric Utilities
Heinz (HJ) Co,0.156,HNZ,"Pittsburgh, PA",Consumer Staples,Packaged Foods & Meats
Raytheon Co,0.156,RTN,"Waltham, MA",Industrials,Aerospace & Defense
"Nike, Inc Class B",0.154,NKE,"Washington County, Oregon",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Mellon Financial Corp,0.153,MEL,"Pittsburgh, PA",Financials,Asset Management & Custody Banks
Stryker Corp,0.152,SYK,"Kalamazoo, Michigan",Health Care,Health Care Equipment
Cendant Corp ,0.15,CD,"New York, NY",Financial Services,Capital Markets
Wrigley (Wm) Jr Co,0.149,WWY,"Chicago, IL",Consumer Staples,Food Retail
"AT&T Wireless Services, Inc ",0.149,AWE,"Redmond, WA",Communication Services,Wireless Telecommunication Services
Kroger Co ,0.149,KR,"Cincinnati, Ohio",Consumer Staples,Food Retail
Anadarko Petroleum Corp,0.148,APC,"The Woodlands, TX",Energy,Oil & Gas Exploration & Production
Progressive Corp (The),0.148,PGR,"Mayfield Village, Ohio",Financials,Property & Casualty Insurance
"Avon Products, Inc",0.145,AVP,"London, UK",Consumer Staples,Personal Products
"Safeway, Inc ",0.144,SWY,"Pleasanton, CA",Consumer Staples,Food Retail
Newmont Mining Corp (Holding Co),0.143,NEM,"Denver, Colorado",Materials,Gold
Deere & Co,0.142,DE,"Moline, Illinois",Industrials,Agricultural & Farm Machinery
"Wellpoint Health Networks, Inc ",0.142,WLP,"Indianapolis, IN",Health Care,Managed Health Care
Keycorp,0.142,KEY,"Cleveland, Ohio",Financials,Regional Banks
Equity Office Properties Trust,0.141,EOP,"Chicago, IL",Real Estate,Office REITs
Occidental Petroleum Corp,0.139,OXY,"Houston, Texas",Energy,Oil & Gas Exploration & Production
"Omnicom Group, Inc",0.138,OMC,"New York City, New York",Communication Services,Advertising
"Hartford Financial Services Group, Inc (The)",0.135,HIG,"Hartford, Connecticut",Financials,Property & Casualty Insurance
EMC Corp ,0.135,EMC,"Hopkinton, MA",Information Technology,"Technology Hardware, Storage & Peripherals"
Southwest Airlines Co,0.134,LUV,"Dallas, Texas",Industrials,Passenger Airlines
CIGNA Corp,0.133,CI,"Bloomfield, Connecticut",Health Care,Health Care Services
Guidant Corp ,0.132,GDT,"Indianapolis, IN",Health Care,Health Care Equipment
XL Capital Ltd,0.131,XL,"Stamford, CT",Financials,Property & Casualty Insurance
"Albertson's, Inc",0.131,ACI,"Boise, ID",Consumer Defensive,Grocery Stores
CVS Corp,0.13,CVS,"Woonsocket, Rhode Island",Health Care,Health Care Services
"Baker Hughes, Inc",0.13,BKR,"Houston, Texas",Energy,Oil & Gas Equipment & Services
"American Electric PowerCo, Inc",0.129,AEP,"Columbus, Ohio",Utilities,Electric Utilities
Weyerhaeuser Co,0.128,WY,"Seattle, Washington",Real Estate,Timber REITs
"Bed Bath & Beyond, Inc ",0.128,BBBY,"Union, NJ",Consumer Discretionary,Specialty Stores
"Intuit, Inc ",0.128,INTU,"Mountain View, California",Information Technology,Application Software
"Air Products & Chemicals, Inc",0.127,APD,"Upper Macungie Township, Pennsylvania",Materials,Industrial Gases
"FPL Group, Inc",0.127,FPL,"Juno Beach, FL",Utilities,Electric Utilities
Golden West Financial Corp,0.126,GDW,"Oakland, CA",Financials,Thrifts & Mortgage Finance
Masco Corp,0.126,MAS,"Livonia, Michigan",Industrials,Building Products
Principal Financial Group,0.125,PFG,"Des Moines, Iowa",Financials,Life & Health Insurance
"Gap, Inc (The)",0.125,GAP,"San Francisco, CA",Consumer Cyclical,Apparel Retail
Chubb Corp,0.125,CB,"Zurich, Switzerland",Financials,Property & Casualty Insurance
"Coca-Cola Enterprises, Inc",0.124,CCE,"Atlanta, GA",Consumer Staples,Soft Drinks
"Anthem, Inc ",0.123,ANTM,"Indianapolis, IN",Health Care,Managed Health Care
Entergy Corp,0.123,ETR,"New Orleans, Louisiana",Utilities,Electric Utilities
Clorox Co,0.123,CLX,"Oakland, California",Consumer Staples,Household Products
Burlington Northern Santa Fe Corp,0.123,BNI,"Fort Worth, TX",Industrials,Railroads
Electronic Arts Inc ,0.122,EA,"Redwood City, California",Communication Services,Interactive Home Entertainment
"Paychex, Inc",0.121,PAYX,"Penfield, New York",Industrials,Human Resource & Employment Services
"Progress Energy, Inc",0.121,PGN,"Raleigh, NC",Utilities,Electric Utilities
"TJX Cos, Inc (The)",0.12,TJX,"Framingham, Massachusetts",Consumer Discretionary,Apparel Retail
Campbell Soup Co,0.12,CPB,"Camden, New Jersey",Consumer Staples,Packaged Foods & Meats
First Energy Corp,0.12,FE,"Akron, Ohio",Utilities,Electric Utilities
"Consolidated Edison, Inc",0.113,ED,"New York City, New York",Utilities,Multi-Utilities
"Comerica, Inc",0.113,CMA,"Dallas, TX",Financial Services,Banks - Regional
Hershey Foods Corp,0.112,HSY,"Hershey, Pennsylvania",Consumer Staples,Packaged Foods & Meats
Northern Trust Corp,0.112,NTRS,"Chicago, Illinois",Financials,Asset Management & Custody Banks
"Praxair, Inc",0.112,PX,"Dallas, TX",Financial Services,Asset Management
"Sun Microsystems, Inc ",0.112,JAVA,"Santa Clara, CA",Information Technology,Systems Software
Apache Corp,0.112,APA,"Houston, Texas",Energy,Oil & Gas Exploration & Production
Danaher Corp,0.11,DHR,"Washington, D.C.",Health Care,Life Sciences Tools & Services
"Autozone, Inc ",0.11,AZO,"Memphis, Tennessee",Consumer Discretionary,Automotive Retail
SouthTrust Corp,0.11,SOTR,"Birmingham, AL",Financials,Regional Banks
Archer-Daniels-Midland Co,0.11,ADM,"Chicago, Illinois",Consumer Staples,Agricultural Products & Services
"John Hancock Financial Services, Inc",0.109,JHF,"Boston, MA",Financials,Life & Health Insurance
Sprint Corp ,0.109,S,"Mountain View, CA",Technology,Software - Infrastructure
"Franklin Resources, Inc",0.109,BEN,"San Mateo, California",Financials,Asset Management & Custody Banks
"Yum Brands, Inc ",0.109,YUM,"Louisville, Kentucky",Consumer Discretionary,Restaurants
"Concord EFS, Inc ",0.108,CE,"Irving, TX",Basic Materials,Chemicals
"Newell Rubbermaid, Inc",0.108,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
Loews Corp,0.108,L,"New York City, New York",Financials,Multi-line Insurance
"Maxim Integrated Products, Inc ",0.107,MXIM,"San Jose, CA",Information Technology,Semiconductors
McKesson Corp,0.107,MCK,"Irving, Texas",Health Care,Health Care Distributors
Starbucks Corp ,0.105,SBUX,"Seattle, Washington",Consumer Discretionary,Restaurants
Eastman Kodak Co,0.105,KODK,"Rochester, NY",Industrials,Specialty Business Services
Norfolk Southern Corp,0.104,NSC,"Atlanta, Georgia",Industrials,Rail Transportation
"Mattel, Inc",0.104,MAT,"El Segundo, CA",Consumer Cyclical,Leisure
ACE Ltd,0.103,CB,"Zurich, Switzerland",Financials,Property & Casualty Insurance
"Burlington Resources, Inc",0.103,BR,"Lake Success, New York",Industrials,Data Processing & Outsourced Services
"Block (H&R), Inc",0.102,HRB,"Kansas City, MO",Consumer Cyclical,Personal Services
Unocal Corp,0.102,UCL,"Tsim Sha Tsui, Hong Kong",Communication Services,Telecom Services
Capital One Financial Corp,0.101,COF,"Tysons Corner, Virginia",Financials,Consumer Finance
AmSouth Bancorp,0.101,ASO,"Katy, TX",Consumer Cyclical,Specialty Retail
Devon Energy Corp,0.101,DVN,"Oklahoma City, Oklahoma",Energy,Oil & Gas Exploration & Production
AmerisourceBergen Corp ,0.101,ABC,"Conshohocken, PA",Health Care,Health Care Distributors
"PPG Industries, Inc",0.1,PPG,"Pittsburgh, Pennsylvania",Materials,Specialty Chemicals
"Zimmer Holdings, Inc ",0.1,ZBH,"Warsaw, Indiana",Health Care,Health Care Equipment
Moody's Corp,0.1,MCO,"New York City, New York",Financials,Financial Exchanges & Data
Regions Financial Corp,0.1,RF,"Birmingham, Alabama",Financials,Regional Banks
"TRW, Inc",0.099,TRW,"Livonia, MI",Consumer Discretionary,Auto Parts & Equipment
"Limited, Inc (The)",0.099,LB,"Houston, TX",Energy,Oil & Gas Equipment & Services
"Apollo Group, Inc Class A ",0.099,APOL,"Phoenix, AZ",Consumer Discretionary,Education Services
"Micron Technology, Inc ",0.099,MU,"Boise, Idaho",Information Technology,Semiconductors
"Becton, Dickinson and Company",0.097,BDX,"Franklin Lakes, New Jersey",Health Care,Health Care Equipment
"Pitney Bowes, Inc",0.096,PBI,"Stamford, CT",Industrials,Integrated Freight & Logistics
Cintas Corp,0.096,CTAS,"Mason, Ohio",Industrials,Diversified Support Services
"Biomet, Inc",0.095,BMET,"Warsaw, IN",Health Care,Health Care Equipment
"Analog Devices, Inc ",0.095,ADI,"Wilmington, Massachusetts",Information Technology,Semiconductors
"Marriott International, Inc",0.095,MAR,"Bethesda, Maryland",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Best Buy Co, Inc ",0.094,BBY,"Richfield, Minnesota",Consumer Discretionary,Computer & Electronics Retail
"Fortune Brands, Inc",0.094,FBHS,"Deerfield, IL",Industrials,Building Products
Marathon Oil Corp,0.094,MRO,"Houston, TX",Energy,Oil & Gas Exploration & Production
"Allergan, Inc",0.093,AGN,"Dublin, Ireland",Health Care,Pharmaceuticals
"Charter One Financial, Inc",0.092,CF,"Deerfield, Illinois",Materials,Fertilizers & Agricultural Chemicals
Rohm & Haas Co,0.092,ROH,"Philadelphia, PA",Materials,Specialty Chemicals
"Simon Property Group, Inc",0.091,SPG,"Indianapolis, Indiana",Real Estate,Retail REITs
"Nextel Communications, Inc Class A ",0.091,NXTL,"Reston, VA",Communication Services,Wireless Telecommunication Services
DTE Energy Co,0.091,DTE,"Detroit, Michigan",Utilities,Multi-Utilities
"Johnson Controls, Inc",0.09,JCI,"Cork, Ireland",Industrials,Building Products
"St Paul Cos, Inc (The)",0.089,SPC,"St. Paul, MN",Financials,Property & Casualty Insurance
Electronic Data Systems Corp,0.089,EDS,"Plano, TX",Information Technology,IT Consulting & Other Services
New York Times Co (The) Class A,0.089,NYT,"New York, NY",Communication Services,Publishing
"Transocean Sedco Forex, Inc",0.088,RIG,"Steinhausen, Switzerland",Energy,Oil & Gas Drilling
Linear Technology Corp,0.088,LLTC,"Milpitas, CA",Information Technology,Semiconductors
"The Pepsi Bottling Group, Inc",0.088,PBG,"Somers, NY",Consumer Staples,Soft Drinks
Chiron Corp ,0.087,CHIR,"Emeryville, CA",Health Care,Biotechnology
May Department Stores Co,0.087,MAY,"St. Louis, MO",Consumer Discretionary,Department Stores
Equity Residential Properties Trust,0.086,EQR,"Chicago, Illinois",Real Estate,Multi-Family Residential REITs
"Public Service Enterprise Group, Inc",0.084,PEG,"Newark, New Jersey",Utilities,Electric Utilities
"North Fork Bancorporation, Inc",0.084,NFB,"Melville, NY",Financials,Regional Banks
Avery Dennison Corp,0.083,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
"St Jude Medical, Inc ",0.082,STJ,"St. Paul, MN",Health Care,Health Care Equipment
International Game Technology ,0.082,IGT,"London, UK",Consumer Discretionary,Casinos & Gaming
Synovus Financial Corp,0.081,SNV,"Columbus, GA",Financial Services,Banks - Regional
"Interpublic Group of Cos, Inc",0.081,IPG,"New York, NY",Communication Services,Advertising
"Agilent Technologies, Inc ",0.08,A,"Santa Clara, California",Health Care,Life Sciences Tools & Services
Jefferson-Pilot Corp,0.08,JP,"Greensboro, NC",Financials,Life & Health Insurance
"Lexmark International, Inc Class A ",0.079,LXK,"Lexington, KY",Information Technology,"Technology Hardware, Storage & Peripherals"
"MBIA, Inc",0.079,MBI,"Purchase, NY",Financial Services,Insurance - Specialty
Amerada Hess Corp,0.079,HES,"New York, NY",Energy,Oil & Gas Exploration & Production
VERITAS Software Corp ,0.079,VRTS,"Hartford, CT",Financial Services,Asset Management
Marshall & Ilsley Corp,0.079,MI,"Sha Tin, Hong Kong",Consumer Cyclical,Internet Retail
Ameren Corp,0.078,AEE,"St. Louis, Missouri",Utilities,Multi-Utilities
"Staples, Inc ",0.078,SPLS,"Framingham, MA",Consumer Discretionary,Specialty Stores
"Federated Department Stores, Inc ",0.077,FD,"Cincinnati, OH",Consumer Discretionary,Department Stores
"Ambac Financial Group, Inc",0.077,ABK,"New York, NY",Financials,Multi-line Insurance
Ingersoll-Rand Co Class A,0.076,IR,"Davidson, North Carolina",Industrials,Industrial Machinery & Supplies & Components
Cincinnati Financial Corp,0.076,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
"ITT Industries, Inc",0.076,ITT,"Stamford, CT",Industrials,Specialty Industrial Machinery
"Countrywide Credit Industries, Inc",0.075,CFC,"Calabasas, CA",Financials,Thrifts & Mortgage Finance
Union Planters Corp,0.075,UPC,"Ji'An, China",Healthcare,Drug Manufacturers - Specialty & Generic
Halliburton Co,0.075,HAL,"Houston, Texas",Energy,Oil & Gas Equipment & Services
"Bear Stearns Cos, Inc (The)",0.075,BSC,"New York, NY",Financials,Investment Banking & Brokerage
CSX Corp,0.074,CSX,"Jacksonville, Florida",Industrials,Rail Transportation
Lincoln National Corp,0.074,LNC,"Radnor, PA",Financial Services,Insurance - Life
"Yahoo!, Inc ",0.074,YHOO,"Sunnyvale, CA",Communication Services,Interactive Media & Services
"Computer Associates International, Inc",0.073,CA,"Islandia, NY",Information Technology,Systems Software
"SunGard Data Systems, Inc ",0.073,SDS,"Atlanta, GA",Information Technology,Data Processing & Outsourced Services
Aon Corp,0.073,AON,"London, United Kingdom",Financials,Insurance Brokers
PPL Corp,0.073,PPL,"Allentown, Pennsylvania",Utilities,Electric Utilities
"Ecolab, Inc",0.073,ECL,"Saint Paul, Minnesota",Materials,Specialty Chemicals
"Harrah's Entertainment, Inc ",0.073,HET,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
Genuine Parts Co,0.071,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
"Xilinx, Inc ",0.071,XLNX,"San Jose, CA",Information Technology,Semiconductors
Kla-Tencor Corp ,0.07,KLAC,"Milpitas, California",Information Technology,Semiconductor Materials & Equipment
"Aetna, Inc",0.07,AET,"Hartford, CT",Health Care,Managed Health Care
"MedImmune, Inc ",0.07,MEDI,"Gaithersburg, MD",Health Care,Biotechnology
"Fiserv, Inc ",0.069,FI,"Milwaukee, WI",Financials,Transaction & Payment Processing Services
CINergy Corp,0.068,CIN,"Cincinnati, OH",Utilities,Electric Utilities
Dover Corp,0.067,DOV,"Downers Grove, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Univision Communications, Inc Class A ",0.067,UVN,"New York, NY",Communication Services,Broadcasting
"Apple Computer, Inc ",0.067,AAPL,"Cupertino, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"Health Management Associates, Inc ",0.066,HMA,"Naples, FL",Health Care,Health Care Facilities
Unum Provident Corp,0.066,UNM,"Chattanooga, TN",Financial Services,Insurance - Life
Delphi Corp,0.065,DLPH,"Dublin, Ireland",Consumer Discretionary,Auto Parts & Equipment
Computer Sciences Corp ,0.064,CSC,"Falls Church, VA",Information Technology,IT Consulting & Other Services
"Textron, Inc",0.064,TXT,"Providence, Rhode Island",Industrials,Aerospace & Defense
El Paso Corp,0.064,EP,"Tulsa, OK",Energy,Oil & Gas E&P
"Knight Ridder, Inc",0.063,KRI,"San Jose, CA",Communication Services,Publishing
"UST, Inc",0.063,UST,"Greenwich, CT",Consumer Staples,Tobacco
KeySpan Corp,0.062,KSE,"New York, NY",Utilities,Electric Utilities
"Family Dollar Stores, Inc",0.062,FDO,"Matthews, NC",Consumer Discretionary,General Merchandise Stores
Nabors Industries Ltd,0.062,NBR,"Hamilton, Bermuda",Energy,Oil & Gas Drilling
